_uf;_label;_level;estab_total;area_ha_total;estab_menos_1ha;area_ha_menos_1ha;estab_1_a_2ha;area_ha_1_a_2ha;confianca
SC;MENTOS MENTOS MENTOS MENTOS MENTOS;mesorregiao;;;;;;;baixa
SC;COLONIAL DO OESTE CATARINENSE;municipio;172.0;442.0;59341.0;224.0;65864.0;43.0;baixa
SC;as GALVÃO;microrregiao;16.0;1994.0;839.0;696.0;;;baixa
SC;PLANALTO DE CANOINHAS;municipio;207.0;739.0;101874.0;378.0;16845.0;115.0;baixa
SC;A MENOS;municipio;2000.0;5000.0;10000.0;;;;baixa
SC;ESTABE- ESTABE- ESTABE- ESTABE- DE;mesorregiao;;;;;;;baixa
SC;MENTOS MENTOS MENTOS MENTOS;mesorregiao;;;;;;;baixa
SE;TOTAIS;total;115271.0;1918510.0;43505.0;22442.0;17158.0;24838.0;media
SE;SERGIPANA;mesorregiao;103315.0;1699026.0;39137.0;20218.0;15125.0;21923.0;media
SE;SERTÃO SERGIPANO;microrregiao;12159.0;440299.0;1826.0;1149.0;1573.0;2317.0;alta
SE;CANINDE DE SÃO FRANCISCO;municipio;547.0;81403.0;;;;;alta
SE;GARARU;municipio;2580.0;64451.0;741.0;453.0;359.0;516.0;alta
SE;MONTE ALEGRE DE SERGIPE;municipio;795.0;34060.0;42.0;26.0;45.0;68.0;alta
SE;NOSSA SENHORA DA GLORIA;municipio;2759.0;78329.0;209.0;146.0;390.0;585.0;alta
SE;POÇO REDONDO;municipio;2122.0;91046.0;264.0;161.0;287.0;434.0;alta
SE;PORTO DA FOLHA;municipio;3356.0;91008.0;568.0;359.0;490.0;708.0;alta
SE;PROPRIA;microrregiao;9434.0;99635.0;888.0;1947.0;1429.0;2062.0;media
SE;AMPARO DE SÃO FRANCISCO;municipio;357.0;4289.0;242.0;110.0;34.0;48.0;media
SE;BREJO GRANDE;municipio;1660.0;10125.0;794.0;353.0;388.0;552.0;media
SE;CANHOBA;municipio;1136.0;19607.0;435.0;205.0;153.0;226.0;media
SE;ILHA DAS FLORES;municipio;728.0;3089.0;203.0;110.0;52.0;78.0;media
SE;NEOPOLIS;municipio;1211.0;25235.0;502.0;299.0;185.0;255.0;media
SE;NOSSA SENHORA DE LOURDES;municipio;502.0;7792.0;179.0;85.0;32.0;43.0;media
SE;PACATUBA;municipio;2085.0;19518.0;660.0;399.0;373.0;554.0;media
SE;PROPRIA;municipio;1519.0;5391.0;779.0;357.0;199.0;285.0;media
SE;TELHA;municipio;236.0;4586.0;94.0;26.0;13.0;18.0;media
SE;NOSSA SENHORA DAS DORES;microrregiao;23649.0;409907.0;10831.0;5651.0;2781.0;3970.0;media
SE;AOUIDABÃ;municipio;3986.0;33737.0;2253.0;1081.0;407.0;586.0;media
SE;CARIRA;municipio;1895.0;63277.0;424.0;297.0;303.0;431.0;media
SE;CEDRO DE SÃO JOÃO;municipio;625.0;8054.0;245.0;114.0;58.0;84.0;media
SE;CUMBE;municipio;691.0;16357.0;359.0;179.0;93.0;129.0;media
SE;FEIRA NOVA;municipio;448.0;17200.0;89.0;43.0;51.0;75.0;media
SE;FREI PAULO;municipio;1419.0;33006.0;730.0;384.0;174.0;245.0;media
SE;GRACHO CARDOSO;municipio;1541.0;22919.0;750.0;413.0;161.0;232.0;media
SE;ITABI;municipio;629.0;19322.0;44.0;30.0;32.0;49.0;media
SE;JAPOATÃ;municipio;1398.0;27598.0;537.0;341.0;179.0;255.0;media
SE;MALHADA DOS BOIS;municipio;675.0;6499.0;419.0;190.0;57.0;77.0;media
SE;MURIBECA;municipio;778.0;7854.0;460.0;217.0;98.0;132.0;media
SE;NOSSA SENHORA APARECIDA;municipio;553.0;39043.0;1042.0;557.0;283.0;409.0;media
SE;NOSSA SENHORA DAS DORES;municipio;2211.0;52079.0;980.0;555.0;287.0;411.0;media
SE;PEDRA MOLE;municipio;379.0;6661.0;227.0;115.0;44.0;63.0;media
SE;PINHÃO;municipio;894.0;14476.0;522.0;279.0;141.0;194.0;media
SE;RIBEIROPOLIS;municipio;711.0;22984.0;1331.0;621.0;328.0;468.0;media
SE;SÃO FRANCISCO;municipio;265.0;6516.0;157.0;92.0;34.0;47.0;media
SE;SÃO MIGUEL DO ALEIXO;municipio;551.0;12245.0;262.0;136.0;51.0;73.0;media
SE;COTINGUIBA;microrregiao;7281.0;190617.0;3231.0;1697.0;979.0;1403.0;media
SE;CAPELA;municipio;1692.0;43817.0;586.0;343.0;217.0;311.0;media
SE;CARMOPOLI S;municipio;431.0;3726.0;322.0;139.0;27.0;37.0;media
SE;DIVINA PASTORA;municipio;115.0;9599.0;47.0;29.0;;;media
SE;GENERAL MAYNARD;municipio;279.0;2080.0;193.0;74.0;27.0;41.0;media
SE;JAPARATUBA;municipio;1162.0;35167.0;480.0;228.0;134.0;196.0;media
SE;LARANJEIRAS;municipio;521.0;191598.0;260.0;134.0;109.0;153.0;media
SE;MARUIM;municipio;230.0;9435.0;116.0;50.0;26.0;35.0;media
SE;PIRAMBU;municipio;432.0;9631.0;170.0;82.0;70.0;107.0;media
SE;RIACHUELO;municipio;143.0;558.0;75.0;42.0;14.0;19.0;media
SE;ROSARIO DO CATETE;municipio;258.0;811.0;163.0;116.0;29.0;42.0;media
SE;SANTA ROSA DE LIMA;municipio;479.0;612.0;149.0;106.0;170.0;237.0;media
SE;SANTO AMARO DAS BROTAS;municipio;916.0;20134.0;346.0;184.0;87.0;119.0;media
SE;TOTAIS;total;;1825.0;;1122.0;343156.0;333.0;media
SE;SERGIPANA;mesorregiao;;1635.0;;998.0;304957.0;297.0;media
SE;SERTÃO SERGIPANO DO SÃO FRANCISCO;microrregiao;471.0;65995.0;245.0;75434.0;69.0;48917.0;media
SE;CANINDE DE SÃO FRANCISCO;municipio;54.0;7736.0;32.0;10481.0;17.0;12160.0;media
SE;GARARU;municipio;;94.0;;59.0;17957.0;;media
SE;MONTE ALEGRE DE SERGIPE;municipio;58.0;8170.0;20.0;6031.0;4029.0;;media
SE;NOSSA SENHORA DA GLORIA;municipio;80.0;11153.0;36.0;10826.0;18.0;13028.0;media
SE;POÇC' REDONDO;municipio;;80.0;;53.0;17025.0;11.0;media
SE;PORTO DA FOLHA;municipio;;105.0;;45.0;13111.0;11.0;media
SE;PROPRIA;microrregiao;;106.0;;59.0;16825.0;;media
SE;AMPARO DE SÃO FRANCISCO;municipio;11.0;12.0;1556.0;1200.0;;;media
SE;BREJO GRANDE;municipio;;;;;957.0;;media
SE;CANHOBA;municipio;;28.0;;20.0;5683.0;;media
SE;ILHA DAS FLORES;municipio;;;;;363.0;;media
SE;NEOPOLIS;municipio;;22.0;;12.0;3467.0;;media
SE;NOSSA SENHORA DE LOURDES;municipio;16.0;1252.0;1329.0;;;;media
SE;PACATUBA;municipio;;15.0;;;1535.0;;media
SE;PROPRIA;municipio;;;;;58.0;;media
SE;TELHA;municipio;;;;;1230.0;;media
SE;NOSSA SENHORA DAS DORES;microrregiao;;439.0;;273.0;84676.0;86.0;media
SE;AQUIDABÃ;municipio;;;;;;;media
SE;CARIRA;municipio;;56.0;;44.0;14117.0;23.0;media
SE;CEDRO DE SÂO JOÃO;municipio;23.0;11.0;1467.0;1095.0;;;media
SE;CUMBE;municipio;;12.0;;10.0;3380.0;;media
SE;FEIRA NOVA;municipio;;18.0;;21.0;6848.0;;media
SE;FREI PAULO;municipio;;40.0;;28.0;8656.0;;media
SE;GRACHO CARDOSO;municipio;;;;;;;media
SE;ITABI;municipio;;28.0;;12.0;3596.0;;media
SE;JAPOATÂ;municipio;;21.0;;23.0;7314.0;;media
SE;MALHADA DOS;municipio;8015.0;;;;1240.0;;media
SE;MURIBECA;municipio;;;;;2095.0;;media
SE;NOSSA SENHORA APARECIDA;municipio;32.0;51.0;7198.0;15.0;4888.0;1391.0;media
SE;NOSSA SENHORA DAS DORES;municipio;;49.0;;38.0;11929.0;18.0;media
SE;PEDRA MOLE;municipio;;10.0;;;1825.0;;media
SE;PINHÃO;municipio;;;;13.0;3817.0;;media
SE;RIBEIROPOLIS;municipio;;23.0;;11.0;2768.0;;media
SE;SÃO FRANCISCO;municipio;;;;11.0;3445.0;;media
SE;SÃO MIGUEL DO ALEIXO;municipio;38.0;20.0;2797.0;2053.0;1497.0;1058.0;media
SE;COTINGUIBA;microrregiao;;132.0;;147.0;45122.0;44.0;media
SE;CAPELA;municipio;;22.0;;25.0;7379.0;;media
SE;CARMOPOLIS;municipio;;;;;1116.0;;media
SE;DIVINA PASTORA;municipio;;;;11.0;3419.0;;media
SE;GENERAL MAVNARO;municipio;;;;;302.0;;media
SE;JAPARATUBA;municipio;;32.0;;27.0;7678.0;;media
SE;LARANJEIRAS;municipio;;;;11.0;3434.0;;media
SE;MARUIM;municipio;;;;10.0;3313.0;;media
SE;PIRAMBU;municipio;;12.0;;;3056.0;;media
SE;RIACHUELO;municipio;;;;;1816.0;;media
SE;ROSARIO DO CATETE;municipio;;;;10.0;3551.0;;media
SE;SANTA ROSA DE LIMA;municipio;50.0;332.0;1694.0;219.0;2238.0;;media
SE;SANTO AMARO DAS BROTAS;municipio;51.0;10.0;1381.0;16.0;4460.0;2359.0;media
SE;ARAUA;municipio;;1261.0;;491.0;;;media
SE;BOQUIM;municipio;;;;1058.0;;;media
SE;ITABAIANINHA;municipio;;3594.0;;962.0;;;media
SE;LAGARTO;municipio;;974.0;;2415.0;;;media
SE;PEDRINHAS;municipio;;448.0;;214.0;;;media
SE;RIACHÃO DO DANTAS;municipio;3394.0;666.0;1039.0;591.0;553.0;799.0;media
SE;SALGADO;municipio;;2089.0;;498.0;;;media
SE;SIMÃO DIAS:-;municipio;;5053.0;;2131.0;;;media
SE;SERTÃO DO RIO REAL;microrregiao;7358.0;164503.0;788.0;450.0;742.0;1096.0;media
SE;CRISTINAPOLIS;municipio;;889.0;;260.0;;;media
SE;POÇO VERDE;municipio;;2493.0;;181.0;;;media
SE;TOBIAS BARRETO;municipio;;1938.0;;;;;media
SE;TOMAR;municipio;;2038.0;;338.0;;;media
SE;ARACAJU;mesorregiao;;11956.0;;4368.0;;;alta
SE;LITORAL SUL SERGIPANO;microrregiao;;11956.0;;4368.0;;;alta
SE;ARACAJU;municipio;;1002.0;;492.0;;;media
SE;BARRA DOS COQUEIROS;municipio;;372.0;;155.0;;;media
SE;ESTANCIA;municipio;;2082.0;;464.0;;;media
SE;INDIAROBA;municipio;;1650.0;;594.0;;;media
SE;ITAPORANGA;municipio;2113.0;55768.0;606.0;368.0;450.0;645.0;media
SE;NOSSA SENHORA DO SOCORRO;municipio;;928.0;;548.0;;;media
SE;SANTA LUZIA;municipio;1147.0;27614.0;433.0;219.0;174.0;250.0;media
SE;SÃO CRISTOVÃO;municipio;;1575.0;;728.0;;;media
SE;UMBAUBA;municipio;;1087.0;;348.0;;;media
SE;ARAUA;municipio;28.0;;3945.0;24.0;6678.0;;media
SE;BOQUIM;municipio;;;1010.0;;1584.0;;media
SE;ITABAIANINHA;municipio;36.0;;4862.0;24.0;7556.0;;media
SE;LAGARTO;municipio;67.0;;9319.0;32.0;9481.0;23.0;media
SE;PEDRINHAS;municipio;;;382.0;;1450.0;;media
SE;RIACHÃO DO DANTAS;municipio;50.0;;7003.0;32.0;9440.0;;media
SE;SALGADO;municipio;28.0;;4111.0;10.0;3085.0;;media
SE;SIMÃO DIAS;municipio;33.0;;4485.0;30.0;9193.0;13.0;media
SE;SERTÃO DO RIO REAL;microrregiao;179.0;;24650.0;80.0;23858.0;16.0;alta
SE;CRISTINAPOLIS;municipio;17.0;;2331.0;19.0;858.0;;media
SE;POÇO VERDE;municipio;37.0;;5078.0;10.0;2817.0;;media
SE;TOBIAS BARRETO;municipio;102.0;;14050.0;46.0;13506.0;;media
SE;TOMAR DO GERU;municipio;23.0;;3189.0;;1675.0;;media
SE;ARACAJU;mesorregiao;190.0;;26957.0;124.0;38199.0;36.0;alta
SE;LITORAL SUL SERGIPANO;microrregiao;190.0;;26957.0;124.0;38199.0;36.0;alta
SE;ARACAJU;municipio;;;856.0;;1028.0;;media
SE;BARRA DOS COQUEI AOS;municipio;12.0;;1690.0;;1678.0;;media
SE;ESTANCIA;municipio;53.0;;335.0;33.0;10223.0;;media
SE;INDIAROBA;municipio;27.0;;3897.0;16.0;4856.0;;media
SE;ITAPORANGA O' AJUDA;municipio;25.0;;3574.0;15.0;490.0;;media
SE;NOSSA SENHORA DO SOCORRO;municipio;10.0;;1344.0;;1760.0;;media
SE;SANTA LUZIA DO ITANHV;municipio;23.0;;3505.0;19.0;6031.0;;media
SE;SÃO CRISTOVÃO;municipio;22.0;;3207.0;11.0;3277.0;;media
SE;UMBAUBA;municipio;12.0;;1546.0;13.0;3851.0;;media
SE;TOTAIS;total;;103724.0;;;2097.0;;media
SE;SERGIPANA;microrregiao;;;;;7767.0;;media
SE;SERTÃO SERGIPANO DO SÃO FRANCISCO;municipio;;11564.0;;;2715.0;;media
SE;PROPRIA;municipio;;8292.0;;;1612.0;;media
SE;NOSSA SENHORA DAS ODRES;municipio;;20403.0;;;3275.0;;media
SE;COTINGUIBA;municipio;;6815.0;;;1150.0;;media
SP;TOTAIS;total;282070.0;20245289.0;8480.0;4130.0;10449.0;14257.0;media
SP;ALTA E MEDIA ARARAQUARENSE;microrregiao;46618.0;2682029.0;538.0;233.0;;1088.0;media
SP;ALTA ARARAQUARENSE FERNANDOPOLIS;microrregiao;6677.0;610372.0;205.0;100.0;;586.0;media
SP;APARECIDA D' OESTE;municipio;506.0;16033.0;;;;27.0;media
SP;DOLCINOPOLIS;municipio;268.0;6169.0;12.0;17.0;;;media
SP;ESTRELA D' OESTE;municipio;749.0;30608.0;;;;12.0;media
SP;FERNANDOPOLIS;municipio;1236.0;53694.0;25.0;;;38.0;media
SP;GUARANI D' OESTE;municipio;486.0;36336.0;;;;19.0;media
SP;INOIAPORÃ;municipio;347.0;22304.0;;;;16.0;media
SP;JALES;municipio;2003.0;57203.0;65.0;32.0;;88.0;media
SP;MACEDONIA;municipio;547.0;28496.0;;;;18.0;media
SP;MARINOPOLIS;municipio;254.0;7468.0;;;;;media
SP;MERIDIANO;municipio;390.0;22278.0;;;;;media
SP;MIRA ESTRELA;mesorregiao;322.0;14961.0;;;;;media
SP;PALMEIRA D' OESTE;municipio;1465.0;30949.0;17.0;;;55.0;media
SP;PARANAPUÂ;municipio;549.0;27875.0;;;;23.0;media
SP;PEDRANOPOLIS;municipio;472.0;24010.0;;;;;media
SP;POPULINA;municipio;307.0;26974.0;;;;;media
SP;RUBINEIA;municipio;264.0;14789.0;10.0;;;;media
SP;SANTA ALBERTINA;municipio;820.0;22893.0;16.0;;;50.0;media
SP;SANTA CLARA D' OESTE;municipio;331.0;13620.0;;;;;media
SP;SANTA FE DO SUL;municipio;712.0;19403.0;15.0;;;38.0;media
SP;SANTANA DA PONTE PENSA;municipio;468.0;12192.0;13.0;;;;media
SP;SANTA RITA D' OESTE;mesorregiao;568.0;19197.0;;;;10.0;media
SP;SÂO FRANCISCO;municipio;607.0;16204.0;;;;24.0;media
SP;SÃO JOÃO DAS DUAS PONTES;municipio;289.0;12974.0;;;;16.0;media
SP;TRES FRONTEIRAS;municipio;998.0;23736.0;;;;17.0;media
SP;TURMALINA;municipio;325.0;16498.0;;;;;media
SP;URANIA;municipio;1394.0;33496.0;11.0;;;45.0;media
SP;ALTA ARARAQUARENSE DE VOTUPORANGA;municipio;4999.0;232951.0;80.0;28.0;;72.0;media
SP;ALVARES FLORENCE;municipio;915.0;31507.0;;;;;media
SP;AMERICO DE CAMPOS;municipio;585.0;27688.0;;;;;media
SP;CARDOSO;municipio;593.0;47575.0;;;;12.0;media
SP;COSMO RAMA;mesorregiao;951.0;40268.0;;;;;media
SP;PONTES GESTAL;municipio;240.0;23158.0;;;;;media
SP;VALENTIM GENTIL;municipio;409.0;14439.0;11.0;;;17.0;media
SP;VOTUPORANGA;municipio;1306.0;48313.0;54.0;16.0;;24.0;media
SP;DIVISOR TURVO-GRANDE;municipio;2250.0;337500.0;31.0;;;34.0;media
SP;ALTAIR;municipio;151.0;34055.0;;;;;media
SP;AO GUARACI;mesorregiao;252.0;55106.0;;;;;media
SP;ICEM;mesorregiao;91.0;30490.0;;;;;media
SP;OL(MPIA;municipio;894.0;77702.0;21.0;;;20.0;media
SP;ORINDIUVA;municipio;196.0;;;;;;media
SP;PAULO DE FARIA;municipio;;63799.0;;;;;media
SP;RIOLANOIA;municipio;352.0;52810.0;;;;;media
SP;MEDIO SÃO JOSE DOS DOURADOS;municipio;3163.0;223727.0;32.0;12.0;;119.0;media
SP;AURIFLAMA;mesorregiao;672.0;42433.0;;;;36.0;media
SP;FLOREAL;municipio;297.0;18432.0;;;;;media
SP;GASTÃO VIDIGAL;municipio;258.0;18304.0;;;;;media
SP;so GENERAL SALGADO;mesorregiao;1085.0;75803.0;;;;26.0;media
SP;GUZOLANDIA;municipio;428.0;24569.0;;;;;media
SP;TOTAIS;total;18670.0;2623108.0;126593871438.0;2759009.0;17382357463.0;;media
SP;ALTA E MEDIA ARARAQUARENSE;microrregiao;3062.0;1830548820.0;451.0;308373.0;;;media
SP;ALTA ARARAOUARENSE FERNANDOPOLIS;microrregiao;586.0;81274.0;348103965.0;60614.0;3749730.0;;media
SP;APARECIDA D'OESTE;municipio;13.0;2042.0;164803.0;1592.0;1086.0;;media
SP;DOLCINOPOLIS;municipio;;1105.0;547.0;;;;media
SP;ESTRELA D' OESTE;municipio;32.0;4167.0;295933.0;1702.0;3373.0;;media
SP;FERNANDOPOLIS;municipio;64.0;8884.0;4212938.0;3319.0;3292.0;;media
SP;GUARANI D' OESTE;municipio;27.0;3701.0;174982.0;5962.0;3706.0;;media
SP;INDIAPORÂ;municipio;27.0;3780.0;134284.0;3905.0;1573.0;;media
SP;.JALES;municipio;58.0;8189.0;3910983.0;1967.0;4295.0;;media
SP;MACEDONIA;municipio;42.0;5673.0;154789.0;5318.0;2502.0;;media
SP;MARINOPOLIS;municipio;;362.0;508.0;544.0;1210.0;;media
SP;MERIDIANO;municipio;11.0;526.0;154114.0;4954.0;2631.0;;media
SP;MIRA ESTRELA;municipio;15.0;2102.0;123573.0;883.0;1132.0;;media
SP;PALMEIRA D' OESTE;municipio;28.0;4132.0;143602.0;3405.0;;;media
SP;PARANAPUÃ;municipio;25.0;3654.0;144300.0;5055.0;3993.0;;media
SP;PEDRANOPOLIS;municipio;36.0;4822.0;205971.0;;2599.0;;media
SP;POPULINA;municipio;30.0;4052.0;113291.0;8485.0;4629.0;;media
SP;RUBINEIA;municipio;;742.0;1259.0;3342.0;2773.0;;media
SP;SANTA ALBERTINA;municipio;21.0;3009.0;2279.0;2211.0;22459.0;;media
SP;SANTA CLARA O' OESTE;municipio;;1081.0;2169.0;653.0;1464.0;;media
SP;SANTA FE DO SUL;municipio;10.0;1422.0;1033.0;1422.0;1875.0;;media
SP;SANTANA DA PONTE PENSA;municipio;;1057.0;3866.0;;;;media
SP;SANTA RITA D' OESTE;municipio;14.0;1868.0;71967.0;774.0;;;media
SP;SÂO FRANCISCO;municipio;;150.0;2534.0;1533.0;1984.0;;media
SP;SÃO .JOÃO DAS DUAS PONTES;municipio;18.0;2520.0;134520.0;1239.0;;;media
SP;TRES FRONTEIRAS;municipio;23.0;3096.0;123448.0;629.0;;;media
SP;TURMALINA;municipio;16.0;2328.0;1040.0;;1573.0;;media
SP;URANIA;municipio;27.0;3801.0;154560.0;711.0;1573.0;;media
SP;ALTA ARARAOUARENSE DE VOTUPORANGA;municipio;293.0;40738.0;13340410.0;12937.0;8430.0;;media
SP;ALVARES FLORENCE;municipio;65.0;8726.0;144068.0;561.0;;;media
SP;AMERICO DE CAMPOS;municipio;23.0;3335.0;123472.0;660.0;1168.0;;media
SP;CARDOSO;municipio;57.0;7827.0;3010266.0;5287.0;6145.0;;media
SP;COSMORAMA;municipio;60.0;8424.0;205727.0;2197.0;1115.0;;media
SP;PONTES GESTAL;municipio;;809.0;2030.0;;;;media
SP;VALENTIM GENTIL;municipio;16.0;2297.0;2555.0;1351.0;;;media
SP;VOTUPORANGA;municipio;66.0;9318.0;4112290.0;2878.0;;;media
SP;DIVISOR TURVO-GRANDE;municipio;278.0;39280.0;22568684.0;57101.0;2737247.0;;media
SP;ALTAIR;municipio;23.0;3151.0;164829.0;3568.0;3934.0;;media
SP;GUARACI;municipio;25.0;4007.0;154368.0;13079.0;6544.0;;media
SP;ICEM;municipio;12.0;1732.0;196053.0;3769.0;33760.0;;media
SP;OLIMPIA;municipio;82.0;11410.0;5515946.0;8253.0;4310.0;;media
SP;QRlNDIUVA;municipio;23.0;3270.0;196251.0;1946.0;1418.0;;media
SP;PAULO DE FARIA;municipio;51.0;208.0;6219784.0;15667.0;9260.0;;media
SP;RlOLANDlA;municipio;62.0;8499.0;3911450.0;10816.0;8019.0;;media
SP;MEDIO SÃO JOSE DOS DOURADOS;municipio;249.0;34697.0;15046464.0;32145.0;1114539.0;;media
SP;AURIFLAMA;municipio;45.0;6184.0;3310826.0;5656.0;4025.0;;media
SP;FLOREAL;municipio;39.0;5532.0;123216.0;759.0;;;media
SP;GASTÃO VIDIGAL;municipio;18.0;371.0;11645.0;3051.0;1914.0;;media
SP;GENERAL SALGADO;municipio;86.0;12292.0;5417181.0;14467.0;599.0;;media
SP;GUZO LANO IA;municipio;26.0;3458.0;277902.0;7085.0;;;media
SP;e aos;mesorregiao;5875.0;;;;;;media
SP;SÃO .JOSE DO RIO PRETO;microrregiao;;8423.0;479509.0;;42.0;;media
SP;BADY BASSITT;municipio;;293.0;9697.0;;;;media
SP;BALSAMO;municipio;276.0;14539.0;;;;;media
SP;CEDRAL;municipio;;518.0;19005.0;;;;media
SP;GUAPIAÇU;municipio;;485.0;28044.0;;;;media
SP;IBIRA;municipio;367.0;24198.0;;;;;media
SP;JACI;municipio;358.0;14774.0;10.0;;;;media
SP;MIRASSOL;municipio;;508.0;21419.0;;;;media
SP;MIRASSOLANDIA;municipio;;310.0;16300.0;;;;media
SP;NOVA ALIANÇA;municipio;278.0;20431.0;;;;;media
SP;NOVA GRANADA;municipio;;575.0;54691.0;;;;media
SP;ONDA VERDE;municipio;;123.0;20846.0;;;;media
SP;PALESTINA;municipio;;834.0;69044.0;;;;media
SP;POTIRENDABA;municipio;;711.0;31565.0;;;;media
SP;SÃO .JOSE DO RIO PRETO;municipio;964.0;43246.0;28.0;15.0;31.0;45.0;media
SP;TANABI;municipio;;1340.0;70580.0;;;;media
SP;UCHOA;municipio;483.0;21123.0;;;;;media
SP;MEDIA ARARAQUARENSE;microrregiao;;6115.0;428884.0;;29.0;;media
SP;ARIRANHA;municipio;;177.0;13052.0;;;;media
SP;CAJOBI;municipio;;339.0;25860.0;;;;media
SP;CATANDUVA;municipio;;456.0;32721.0;;;;media
SP;CATIGUA;municipio;;126.0;14732.0;;;;media
SP;IRAPUÃ;municipio;;320.0;23504.0;;;;media
SP;ITAJOBI;municipio;;1182.0;54424.0;;;;media
SP;NOVO HORIZONTE;municipio;;868.0;76757.0;;;;media
SP;PALMARES PAULISTA;municipio;53.0;7843.0;;;;;media
SP;PARAISO;municipio;;240.0;15639.0;;;;media
SP;PINDORAMA;municipio;;265.0;16584.0;;;;media
SP;SALES;municipio;;231.0;23617.0;;;;media
SP;SANTA ADELIA;municipio;;455.0;31141.0;;;;media
SP;SEVERINIA;municipio;;139.0;14192.0;;;;media
SP;TABAPUÃ;municipio;600.0;45115.0;;;;;media
SP;URUPES;municipio;;664.0;33697.0;;;;media
SP;CAMPINAS E RIBEIRÃO PRETO;mesorregiao;55522.0;4620024.0;1781.0;864.0;2111.0;2881.0;media
SP;BARRETOS;microrregiao;;301.0;387372.0;;17.0;;media
SP;BARRETOS;municipio;;1018.0;141386.0;;12.0;;media
SP;ESTABE- ESTABE- ESTABE- ESTABE- ESTABE-;mesorregiao;;;;;;;media
SP;AREA AREA AREA AREA AREA;microrregiao;;;;;;;media
SP;MENT,OS MENTOS MENTOS MENTOS MENTOS;mesorregiao;;;;;;;media
SP;DIVISOR SÂO JOSE OOURADOS-TIETE;municipio;;;497.0;68359.0;255.0;;media
SP;SÃO JOSE DO RIO PRETO;municipio;;;653.0;90626.0;377.0;44679.0;media
SP;GUAPIAÇU;mesorregiao;;;30.0;4402.0;23.0;629.0;media
SP;MEDIA ARARAOUARENSE;municipio;;;506.0;70228.0;342.0;56318.0;media
SP;CAMPINAS E RIBEIRÃO PRETO;microrregiao;4324.0;607801.0;2935.0;898875.0;942.0;655367.0;media
SP;BARRETOS;municipio;;;390.0;55810.0;245.0;76079.0;media
SP;SERRA DE .JABOTICABAL;mesorregiao;6598.0;445934.0;75.0;31.0;79.0;108.0;media
SP;BEBEDOURO;microrregiao;120.0;688.0;63696.0;;;;media
SP;CANOIDO RODRIGUES;microrregiao;121.0;194.0;6397.0;3.0;;;media
SP;FERNANDO PRESTES;microrregiao;122.0;442.0;15352.0;;;;media
SP;GUARIBA;microrregiao;123.0;139.0;24981.0;27.0;13.0;12.0;media
SP;.JABOTI CABAL;microrregiao;124.0;539.0;70466.0;12.0;12.0;16.0;media
SP;MONTE ALTO;microrregiao;125.0;928.0;30454.0;10.0;14.0;;media
SP;MONTE AZUL PAULISTA;microrregiao;126.0;381.0;27446.0;;;;media
SP;PI RANGI;microrregiao;127.0;429.0;20649.0;;;;media
SP;PITANGUEIRAS;microrregiao;128.0;403.0;49072.0;;;;media
SP;SANTA ERNESTINA;microrregiao;129.0;74.0;10410.0;;;;media
SP;TAIACU;microrregiao;130.0;231.0;10006.0;;;;media
SP;TAIUVA;microrregiao;131.0;260.0;12892.0;;;;media
SP;TAQUARIT(NGA;microrregiao;132.0;937.0;56995.0;10.0;;;media
SP;TERRA ROXA;microrregiao;133.0;329.0;19253.0;;;;media
SP;VIRADOURO;microrregiao;134.0;432.0;19051.0;;;;media
SP;VISTA ALEGRE DO ALTO;microrregiao;135.0;192.0;8807.0;;;;media
SP;RIBEIRÃO PRETO;mesorregiao;4176.0;560576.0;275.0;121.0;149.0;200.0;media
SP;BARRINHA;microrregiao;137.0;64.0;8761.0;;;;media
SP;CRAVINHOS;microrregiao;138.0;249.0;31772.0;;;;media
SP;DUMONT;microrregiao;139.0;143.0;10909.0;;;;media
SP;.JARDINOPOL(S;microrregiao;140.0;385.0;48344.0;;;;media
SP;LUIS ANTONIO;microrregiao;141.0;129.0;58573.0;;;;media
SP;PONTAL;microrregiao;142.0;175.0;26797.0;;;;media
SP;PRADOPOLIS;microrregiao;143.0;55.0;24296.0;;;;media
SP;RIBEIRÃO PRETO;microrregiao;144.0;994.0;81738.0;192.0;84.0;108.0;media
SP;SALES OLIVEIRA;microrregiao;145.0;246.0;31706.0;;;;media
SP;SANTA RITA;microrregiao;146.0;528.0;64340.0;11.0;;;media
SP;SANTA ROSA DE VITERBO;microrregiao;147.0;262.0;41961.0;;;;media
SP;SÃO SIMÃO;microrregiao;148.0;293.0;50615.0;;;;media
SP;SERRA AZUL;microrregiao;149.0;133.0;22568.0;;;;media
SP;SERRANA;microrregiao;150.0;104.0;14366.0;27.0;14.0;;media
SP;SERTÃOZINHO;microrregiao;151.0;416.0;43826.0;17.0;12.0;;media
SP;ARARAQUARA;mesorregiao;;;;826164.0;86.0;;media
SP;AMERICD BRASILIENSE;microrregiao;153.0;34.0;15560.0;;;;media
SP;ARARAQUARA;microrregiao;154.0;599.0;107667.0;10.0;15.0;;media
SP;BOA ESPERANÇA DO SUL;microrregiao;155.0;;;;;;media
SP;BORBOREMA;microrregiao;666.0;49307.0;10.0;10.0;12.0;;media
SP;DESCALVAOO;microrregiao;157.0;574.0;65973.0;24.0;12.0;;media
SP;COLINA;municipio;104.0;37.0;5256.0;31.0;9547.0;20.0;media
