_uf;_label;_level;efetivo_total;nascidos;vitimados;comprados;vendidos;confianca
PA;HILEIA PARAENSE;mesorregiao;;455193.0;135715.0;;806225.0;alta
PA;MEDI O AMAZONAS PARAENSE;microrregiao;291186.0;18967.0;1019.0;445188.0;;alta
PA;ALENQUER;municipio;300.0;258.0;153.0;18070.0;;alta
PA;JURUTI;municipio;;10.0;191.0;;1814.0;alta
PA;MONTE ALEGRE;municipio;4200.0;12157.0;95.0;40082.0;;alta
PA;ORIXIMINA;municipio;667.0;30.0;2919.0;;;alta
PA;SANTAREM;municipio;286358.0;4621.0;713.0;369656.0;;alta
PA;TAPAJOS;microrregiao;3566.0;6702.0;519.0;89217.0;;alta
PA;AVEIRO;municipio;829.0;2338.0;59.0;22793.0;;alta
PA;ITAITUBA;municipio;2737.0;4364.0;460.0;66424.0;;alta
PA;BAIXO AMAZONAS;microrregiao;117564.0;2341.0;431.0;33170.0;;alta
PA;ALMEIRIM;municipio;17555.0;97.0;400.0;2302.0;;alta
PA;PORTO DE MOZ;municipio;224.0;4417.0;;;;alta
PA;PRAINHA;municipio;2020.0;31.0;26451.0;;;alta
PA;XINGU;microrregiao;36300.0;4939.0;739.0;58689.0;;alta
PA;AL TAMIRA;municipio;30300.0;1826.0;359.0;52678.0;;alta
PA;SÃO FELIX DO XINGU;municipio;6008.0;3113.0;380.0;6011.0;;alta
PA;ARAGUAIA PARAENSE;microrregiao;;6569.0;102766.0;;179961.0;alta
PA;CONCEIÇÃO DO ARAGUAIA;municipio;4582.0;19009.0;272.0;67427.0;;alta
PA;REDENÇÃO;municipio;;19.0;5610.0;;32151.0;alta
PA;RIO MARIA;municipio;;925.0;36579.0;;26986.0;alta
PA;SANTANA DO ARAGUAIA;municipio;528.0;5.0;;;;alta
PA;XINGUARA;municipio;515.0;36282.0;678.0;50354.0;;alta
PA;LESTE PARAENSE;mesorregiao;11.0;3422447.0;1140237.0;4523946.0;3901823.0;alta
PA;FUROS;microrregiao;1754.0;5930.0;81.0;57777.0;;alta
PA;AFUA;municipio;;;988.0;;17832.0;alta
PA;ANAJAS;municipio;91.0;;;;;alta
PA;BREVES;municipio;;10.0;604.0;;803.0;alta
PA;CURRAL I NHO;municipio;;726.0;111.0;;3531.0;alta
PA;GURUPA;municipio;;;351.0;;3259.0;alta
PA;MELGAÇO;municipio;;12.0;203.0;;310.0;alta
PA;PORTEL;municipio;300.0;3164.0;25994.0;;;alta
PA;SÃO SEBASTIÃO DA BOA VISTA;municipio;;;;;3071.0;alta
PA;SENADOR JOSE PORFIRIO;municipio;;;504.0;;2886.0;alta
PA;CAMPOS DE MARAJO;microrregiao;8446.0;1350.0;;;;alta
PA;CACHOEIRA DO ARARI;municipio;22.0;109.0;;;;alta
PA;CHAVES;municipio;38.0;877.0;66.0;3027.0;;alta
PA;MUANA;municipio;2240.0;227.0;9391.0;;;alta
PA;PONTA DE PEDRAS;municipio;;120.0;79.0;;336.0;alta
PA;SALVATERRA;municipio;26.0;53.0;3039.0;;;alta
PA;SANTA CRUZ DO ARAR I;municipio;;;;;11.0;alta
PA;SOURE;municipio;;6000.0;;;5036.0;alta
PA;BAIXO TOCANTINS;microrregiao;;182132.0;;;780.0;alta
PA;ABAETETUBA;municipio;73305.0;944.0;162.0;110217.0;;alta
PA;SAGRE;municipio;1188.0;;;;;alta
PA;BAIÃO;municipio;14170.0;233.0;13413.0;;;alta
PA;BARCARENA;municipio;239.0;869.0;10.0;6367.0;;alta
PA;CAMETA;municipio;46385.0;1485.0;296.0;50653.0;;alta
PA;IGARAPE-MIRI;municipio;203.0;1093.0;102.0;6954.0;;alta
PA;LIMOEIRO DO AJURU;municipio;;2824.0;;;;alta
PA;MOCAJUBA;municipio;39296.0;767.0;175.0;30909.0;;alta
PA;MOJU;municipio;5710.0;579.0;37946.0;;;alta
PA;OEIRAS DO PARA;municipio;80.0;35.0;2928.0;;;alta
PA;MARABA;microrregiao;;12663.0;;;713.0;alta
PA;ITUPIRANGA;municipio;4904.0;108.0;32893.0;;;alta
PA;JACUNDA;municipio;4187.0;125.0;21419.0;;;alta
PA;MARABA;municipio;12038.0;31170.0;165.0;138134.0;;alta
PA;SÃO JOÃO DO ARAGUAIA;municipio;117.0;5753.0;245.0;28232.0;;alta
PA;TUCURUI o soo;municipio;1583.0;70.0;5220.0;;;alta
PA;TOME-AÇU;microrregiao;18738.0;2876.0;149.0;25765.0;;alta
PA;ACARA;municipio;1332.0;114.0;16672.0;;;alta
PA;TOME-AÇU;municipio;1544.0;35.0;9093.0;;;alta
PA;GUAJARINA;microrregiao;76885.0;10130.0;2438.0;118126.0;;alta
PA;BUJARU;municipio;46212.0;;;;;alta
PA;CAPITÃO POÇO;municipio;12250.0;3331.0;120.0;11971.0;;alta
PA;IRITUIA;municipio;14360.0;435.0;150.0;10164.0;;alta
PA;OUREM;municipio;1002.0;965.0;43.0;8572.0;;alta
PA;PARAGOMINAS;municipio;27.0;3732.0;4811.0;;;alta
PA;RONDON DO PARA;municipio;1190.0;1196.0;2125.0;33587.0;;alta
PA;SÃO DOMINGOS DO CAPIM;municipio;56.0;471.0;2809.0;;;alta
PA;SALGADO;microrregiao;402371.0;28210.0;107.0;355097.0;;alta
PA;COLARES;municipio;;;;;;alta
PA;CURUÇA;municipio;;13900.0;;;15.0;alta
PA;MAGALHÃES BARATA;municipio;;500.0;;;;alta
PA;MARACANÃ;municipio;;3000.0;;;;alta
PA;MARAPANIM;municipio;;127200.0;;;25.0;alta
PA;PRIMAVERA;municipio;;225.0;;;40.0;alta
PA;SALINOPOLIS;municipio;;;;;;alta
PA;SANTAREM NOVO;municipio;220.0;182.0;12.0;1171.0;;alta
PA;SANTO ANTONIO DO TAUA;municipio;;234500.0;;;;alta
PA;SÃO CAETANO DE ODIVELAS;municipio;;1559.0;;;;alta
PA;VIGIA;municipio;21267.0;737.0;15.0;19559.0;;alta
PA;BRAGANT I NA;microrregiao;10.0;2719428.0;1036140.0;;;alta
PA;AUGUSTO CORREA;municipio;;;;;;alta
PA;BONITO;municipio;480.0;296.0;763.0;;;alta
PA;BRAGANÇA;municipio;271181.0;1620.0;52.0;257360.0;;alta
PA;CAPANEMA;municipio;460.0;1267.0;;;;alta
PA;CASTANHAL;municipio;469190.0;2874.0;24700.0;146509.0;;alta
PA;I GARAPE-AÇU;municipio;34425.0;309.0;25213.0;;;alta
PA;INHANGAPI;municipio;;53005.0;;;60.0;alta
PA;NOVA TIMBOTEUA;municipio;;11000.0;;;50.0;alta
PA;PEIXE-BOI;municipio;;3513.0;;;;alta
PA;SANTA ISABEL DO PARA;municipio;;1586940.0;1027054.0;;;alta
PA;SANTA MARIA DO PARA;municipio;;49738.0;;;10.0;alta
PA;SÃO FRANCISCO DO PARA;municipio;;193052.0;;;;alta
PB;TOTAIS;total;304519.0;4333335.0;;;;alta
PB;SERTÃO PARAIBANO;mesorregiao;56444.0;690483.0;;;;alta
PB;CATOLE DO ROCHA;microrregiao;3642.0;5110.0;;;;alta
PB;BOM SUCESSO;municipio;492.0;204.0;;;;alta
PB;BREJO DO CRUZ;municipio;357.0;1964.0;;;;alta
PB;BREJO DOS SANTOS;municipio;139.0;464.0;;;;alta
PB;CATOLE;municipio;2235.0;1773.0;;;;alta
PB;JERICO;municipio;37.0;193.0;;;;alta
PB;RIACHO DOS CAVALOS;municipio;25.0;36.0;;;;alta
PB;SER IDO PARAIBANO;microrregiao;2651.0;27381.0;;;;alta
PB;CUBATI;municipio;255.0;115.0;;;;alta
PB;FREI MARTINHO;municipio;25.0;1159.0;;;;alta
PB;JUAZEIRINHO;municipio;731.0;4862.0;;;;alta
PB;NOVA PALMEIRA;municipio;;1289.0;;;;alta
PB;PEDRA LAVRADA;municipio;;2462.0;;;;alta
PB;PICUI;municipio;697.0;14171.0;;;;alta
PB;SERIOO;municipio;943.0;2323.0;;;;alta
PB;CURIMATAU;microrregiao;6296.0;237509.0;;;;alta
PB;ARAR UNA;municipio;559.0;210906.0;;;;alta
PB;BARRA DE SANTA ROSA;municipio;834.0;6984.0;;;;alta
PB;CACIMBA DE DENTRO;municipio;2647.0;4089.0;;;;alta
PB;CUITE;municipio;1023.0;5135.0;;;;alta
PB;DONA INES;municipio;718.0;1946.0;;;;alta
PB;NOVA FLORESTA;municipio;249.0;498.0;;;;alta
PB;TACIMA;municipio;;;;;;alta
PB;SERTÃO DE CAJAZEIRAS;microrregiao;10066.0;47835.0;;;;alta
PB;ANTENOR NAVARRO;municipio;1340.0;15648.0;;;;alta
PB;BOA VENTURA;municipio;583.0;2620.0;;;;alta
PB;BOM JESUS;municipio;42.0;282.0;;;;alta
PB;BONITO DE SANTA FE;municipio;934.0;885.0;;;;alta
PB;CACHOEIRA DOS INDIOS;municipio;146.0;509.0;;;;alta
PB;CAJAZE IRAS;municipio;181.0;1763.0;;;;alta
PB;CARRAPATEIRA;municipio;131.0;43.0;;;;alta
PB;CONCEIÇÃO;municipio;968.0;7530.0;;;;alta
PB;CURRAL VELHO;municipio;611.0;1596.0;;;;alta
PB;DIAMANTE;municipio;525.0;2187.0;;;;alta
PB;IBIARA;municipio;694.0;2378.0;;;;alta
PB;MONTE HOREBE;municipio;90.0;258.0;;;;alta
PB;PEDRA BRANCA;municipio;85.0;222.0;;;;alta
PB;SANTA HELENA;municipio;414.0;1057.0;;;;alta
PB;SANTANA DE htANGUEIRA;municipio;310.0;3546.0;;;;alta
PB;SÃO JOSE DE CAI ANA;municipio;273.0;814.0;;;;alta
PB;SÃO JOSE DE PIRANHAS;municipio;889.0;1779.0;;;;alta
PB;SERRA GRANDE;municipio;289.0;580.0;;;;alta
PB;TRIUNFO;municipio;408.0;1831.0;;;;alta
PB;UIRAUNA;municipio;1153.0;2307.0;;;;alta
PB;DEPRESSÃO DO ALTO PIRANHAS;microrregiao;16776.0;163821.0;;;;alta
PB;AGUIAR;municipio;86.0;226.0;;;;alta
PB;BOQUEIRÃO DOS COCHOS;municipio;110.0;97.0;;;;alta
PB;CACIMBA DE AREIA;municipio;155.0;403.0;;;;alta
PB;CATINGUEIRA;municipio;;174.0;;;;alta
PB;CONDADO;municipio;;325.0;;;;alta
PB;COREMAS;municipio;830.0;3792.0;;;;alta
PB;DESTERRO DE MALTA;municipio;;105.0;;;;alta
PB;EMAS;municipio;;142.0;;;;alta
PB;I T APORANGA;municipio;;393.0;;;;alta
PB;JUNCO;municipio;;300.0;;;;alta
PB;LAGOA;municipio;13.0;435.0;;;;alta
PB;LASTRO;municipio;153.0;184.0;;;;alta
PB;MAL TA;municipio;;21.0;;;;alta
PB;NAZAREZINHO;municipio;;1026.0;;;;alta
PB;NOVA OLINDA;municipio;;;;;;alta
PB;OLHO O' AGUA;municipio;271.0;2885.0;;;;alta
PB;PASSAGEM;municipio;;168.0;;;;alta
PB;PATOS;municipio;147840.0;419.0;;;;alta
PB;PAULISTA;municipio;;473.0;;;;alta
PB;PIANCO;municipio;218.0;539.0;;;;alta
PB;POMBAL;municipio;13627.0;2477.0;;;;alta
PB;OUIXABA;municipio;;35.0;;;;alta
PB;SALGAOINHO;municipio;;614.0;;;;alta
PB;SANTA CRUZ;municipio;;2994.0;;;;alta
PB;SANTA LUZIA;municipio;11.0;321.0;;;;alta
PB;SANTANA DOS GARROTES;municipio;42.0;447.0;;;;alta
PB;SANTA TERESINHA;municipio;279.0;412.0;;;;alta
PB;SÃO .JOSE OA LAGOA TAPADA;municipio;;437.0;;;;alta
PB;SÃO .JOSE DE ESPINHARAS;municipio;;213.0;;;;alta
PB;SÃO .JOSE DO BONFIM;municipio;;165.0;;;;alta
PB;SÃO JOSE;municipio;432.0;818.0;;;;alta
PB;SÃO MAMEDE;municipio;13200.0;619.0;;;;alta
PB;SOUSA;municipio;;2288.0;;;;alta
PB;VARZEA;municipio;73.0;404.0;;;;alta
PB;CARIRIS VELHOS;microrregiao;38145.0;11471.0;;;;alta
PB;AROEIRAS;municipio;2238.0;22.0;;;;alta
PB;BARRA DE SÃO MIGUEL;municipio;258.0;484.0;;;;alta
PB;BOQUEIRÃO;municipio;8120.0;1465.0;;;;alta
PB;CABACEIRAS;municipio;458.0;2805.0;;;;alta
PB;CAMALAU;municipio;;174.0;;;;alta
PB;CONGO;municipio;;58.0;;;;alta
PB;GURJÃO;municipio;;202.0;;;;alta
PB;LIVRAMENTO;municipio;;;;;;alta
PB;MONTEIRO;municipio;;965.0;;;;alta
PB;NATUBA;municipio;286.0;;;;;alta
PB;OLIVEDOS;municipio;;159.0;;;;alta
PB;OURO VELHO;municipio;;1873.0;;;;alta
PB;PRATA;municipio;153.0;;;;;alta
PB;SÃO JOÃO DO CARIRI;municipio;;229.0;;;;alta
PB;SÃO JOÃO DO TIGRE;municipio;;193.0;;;;alta
PB;SÃO .JOSE DOS COROEI ROS;municipio;;74.0;;;;alta
PB;SÃO SEBASTIÃO;municipio;;121.0;;;;alta
PB;SERRA BRANCA;municipio;25.0;151.0;;;;alta
PB;SOLEOAOE;municipio;183.0;10.0;;;;alta
PB;TAPEROA;municipio;;;;;;alta
PB;UMBUZEIRO;municipio;1380.0;45.0;;;;alta
PB;SERRA DO TEIXEIRA;microrregiao;10310.0;5542.0;;;;alta
PB;AGUA BRANCA;municipio;;810.0;;;;alta
PB;DESTERRO;municipio;321.0;858.0;;;;alta
PB;IMACULADA;municipio;;;;;;alta
PB;JURU;municipio;128.0;13.0;;;;alta
PB;MÃE O' AGUA;municipio;726.0;;;;;alta
PB;MANAIRA;municipio;58.0;;;;;alta
PB;AGRESTE E BRE JO PARAIBANO;mesorregiao;2519865.0;74839.0;;;;alta
PB;PIEMONTE DA BORBOREMA;microrregiao;437423.0;2207.0;;;;alta
PB;ALAGOA GRANDE;municipio;48200.0;12.0;;;;alta
PB;ALAGOINHA;municipio;32600.0;49.0;;;;alta
PB;ARAÇAG(;municipio;;58.0;;;;alta
PB;CAIÇARA;municipio;;54.0;;;;alta
PB;CUITEGI;municipio;;;;;;alta
PB;DUAS ESTRADAS;municipio;;;;;;alta
PB;GUARABIRA;municipio;298900.0;;;;;alta
PB;GURINHEM;municipio;;;;;;alta
PB;ITATUBA;municipio;;12.0;;;;alta
PB;.JUAREZ TAVORA;municipio;;;;;;alta
PB;LAGOA DE DENTRO;municipio;48020.0;;;;;alta
PB;MULUNGU;municipio;800.0;;;;;alta
PB;Pl LÔEZINHOS;municipio;300.0;2000.0;;;;alta
PB;SERRA DA RAIZ;municipio;;;;;;alta
PB;SERRA REDONDA;municipio;600.0;;;;;alta
PB;AGRESTE DA BORBOREMA;microrregiao;1709544.0;72495.0;;;;alta
PB;AREIAL;municipio;;;;;;alta
PB;CAMP l NA GRANDE;municipio;489760.0;562.0;;;;alta
PB;ESPERANÇA;municipio;40000.0;30.0;;;;alta
PB;FAGUNDES;municipio;900.0;76.0;;;;alta
PB;LAGOA SECA;municipio;266740.0;5078.0;;;;alta
PB;MASSARANDUBA;municipio;19200.0;10.0;;;;alta
PB;MONTADAS;municipio;4000.0;;;;;alta
PB;POCINHOS;municipio;119030.0;30018.0;;;;alta
PB;PUXINANÃ;municipio;277610.0;19.0;;;;alta
PB;QUEIMADAS;municipio;420304.0;6688.0;;;;alta
PB;REMIGIO;municipio;;;;;;alta
PB;SOLANEA;municipio;1091.0;39.0;;;;alta
PB;BREJO PARAIBANO;microrregiao;311618.0;62.0;;;;alta
PB;A LAGOA NOVA;municipio;8000.0;5.0;;;;alta
PB;AREIA;municipio;50170.0;;;;;alta
PB;BANANEIRAS;municipio;51310.0;29.0;;;;alta
PB;BORBOREMA;municipio;162000.0;;;;;alta
PB;PILÕES;municipio;6000.0;;;;;alta
PB;PIRPIRITUBA;municipio;440.0;16890.0;;;;alta
PB;SÃO SEBASTIÃO DE LAGOA DE ROÇA;municipio;19138.0;;;;;alta
PB;SERRARIA;municipio;;24.0;;;;alta
PB;AGRO-PASTORIL;microrregiao;61280.0;75.0;;;;alta
PB;CALDAS BRANDÃO;municipio;;;;;;alta
PB;ITABAIANA;municipio;;;;;;alta
PB;JURIPIRANGA;municipio;;;;;;alta
PB;MOGE(RO;municipio;30.0;;;;;alta
PB;PILAR;municipio;;;;;;alta
PB;SALGADO DE SÃO FEL( X;municipio;;;;;;alta
PB;SÃO MIGUEL DE TA(PU;municipio;;;;;;alta
PB;SAPE;municipio;60050.0;75.0;;;;alta
PB;.JOÃO PESSOA;mesorregiao;1123198.0;9504.0;;;;alta
PB;LITORAL PARAIBANO;microrregiao;1123198.0;362749.0;;;;alta
PB;ALHANDRA;municipio;66500.0;362.0;;;;alta
PB;BAIA DA TRAIÇÃO;municipio;;;;;;alta
PB;CAAPORÃ;municipio;69000.0;;;;;alta
PB;CONDE;municipio;192000.0;;;;;alta
PB;T APOROROCA;municipio;120030.0;;;;;alta
PB;.JACARAU;municipio;10.0;;;;;alta
PB;.JOÃO PESSOA;municipio;360525.0;;;;;alta
PB;LUCENA;municipio;;;;;;alta
PB;MAMANGUAPE;municipio;133.0;;;;;alta
PB;MATARACA;municipio;;;;;;alta
PB;PEDRAS DE FOGO;municipio;315000.0;;;;;alta
PB;PITIMBU;municipio;;;;;;alta
PB;RIO TINTO;municipio;;;;;;alta
PB;SANTA RITA;municipio;;;;;;alta
PE;TOTAIS;total;3964.0;31406343.0;871841.0;34519275.0;29414296.0;media
PE;SERTÃO PERNAMBUCANO;mesorregiao;;;119092.0;;;media
PE;ARARIPINA;microrregiao;7198.0;47060.0;5191.0;206611.0;;media
PE;ARARIPINA;municipio;27.0;3795.0;8917.0;;;media
PE;BOOOCO;municipio;2267.0;54.0;4340.0;;;media
PE;GRANITO;municipio;284.0;30.0;2032.0;;;media
PE;IPUBI;municipio;7024.0;1925.0;4815.0;;;media
PE;OURICURI;municipio;24.0;3764.0;4960.0;31094.0;;media
PE;SITIO DOS MOREIRAS;municipio;120.0;31487.0;20.0;33849.0;;media
PE;TRINDADE;municipio;;;185.0;;;media
PE;SALGUEIRO;microrregiao;6174.0;9074.0;215.0;39737.0;;media
PE;CEDRO;municipio;311.0;2863.0;;;;media
PE;MIRANDIBA;municipio;83.0;750.0;2802.0;;;media
PE;PARNAMIRIM;municipio;6000.0;456.0;5009.0;;;media
PE;SALGUEIRO;municipio;;;924.0;;;media
PE;SÃO .JOSE DO BELMONTE;municipio;15.0;3159.0;97.0;10061.0;;media
PE;SERRITA;municipio;76.0;3040.0;100.0;10770.0;;media
PE;TERRA NOVA;municipio;;;125.0;;;media
PE;VERDE JANTE;municipio;309.0;2625.0;;;;media
PE;SERTÃO PERNAMBUCANO SÃO FRANCISCO;microrregiao;129217.0;7939.0;283.0;202156.0;;media
PE;AFRANIO;municipio;2058.0;527.0;6359.0;;;media
PE;SELEM DE SÃO FRANCISCO;municipio;;;736.0;;;media
PE;CABROBO;municipio;;;255.0;;;media
PE;FLORESTA;municipio;42.0;1478.0;103669.0;;;media
PE;ITACURUBA;municipio;;;150.0;;;media
PE;OROCO;municipio;145.0;230.0;;;;media
PE;PETROLANDIA;municipio;;;;;;media
PE;PETROLINA;municipio;77550.0;1479.0;264.0;25498.0;;media
PE;SANTA MARIA DA BOA VISTA;municipio;15.0;682.0;10.0;3664.0;;media
PE;ALTO PAJEU;microrregiao;15133.0;16627.0;1027.0;18096.0;;media
PE;AFOGADOS DA INGAZEIRA;municipio;979.0;250.0;7772.0;;;media
PE;BREJINHO;municipio;;;257.0;;;media
PE;CALUMB(;municipio;81.0;1467.0;;;;media
PE;CARNAIBA;municipio;2438.0;47.0;10878.0;;;media
PE;FLORES;municipio;;;738.0;;;media
PE;IGUARACI;municipio;420.0;4870.0;;;;media
PE;INGAZEIRA;municipio;;;549.0;;;media
PE;ITAPETIM;municipio;394.0;16.0;137.0;12457.0;;media
PE;SANTA TEREZINHA;municipio;;;65.0;;;media
PE;SÃO JOSE DO EGITO;municipio;14523.0;764.0;57.0;21074.0;;media
PE;SERRA TALHADA;municipio;32.0;822.0;218.0;1710.0;;media
PE;SOLIDÃO;municipio;64.0;429.0;44.0;2621.0;;media
PE;TABIRA;municipio;30.0;332.0;15.0;10525.0;;media
PE;TRIUNFO;municipio;19.0;2541.0;244.0;;;media
PE;TUPARETAMA;municipio;;;196.0;;;media
PE;SERTÃO DO MOXOTO;microrregiao;14112.0;38392.0;40.0;43643.0;;media
PE;BETANIA;municipio;426.0;11.0;11532.0;;;media
PE;CUSTODIA;municipio;1543.0;10.0;9901.0;;;media
PE;IBIMIRIM;municipio;700.0;2467.0;37.0;;;media
PE;INAJA;municipio;;;285.0;;;media
PE;SERTANIA;municipio;30.0;30718.0;6072.0;;;media
PE;TACARATU;municipio;;;8327.0;2953.0;14.0;media
PE;AGRESTE PERNAMBUCANO;mesorregiao;;;11424256.0;457780.0;;media
PE;ARCO VERDE;microrregiao;;;99100.0;8992.0;202.0;alta
PE;AGUAS BELAS;municipio;;;;1314.0;88.0;alta
PE;ARCOVERDE;municipio;;;96010.0;257.0;;alta
PE;BUIQUE;municipio;;;;3927.0;74.0;alta
PE;ITAIBA;municipio;;;3040.0;1500.0;;alta
PE;PEDRA;municipio;;;20.0;1524.0;;alta
PE;TUPANATINGA;municipio;;;;101.0;;alta
PE;VENTUROSA;municipio;;;30.0;369.0;35.0;alta
PE;AGRESTE SETENTRIONAL PERNAMBUCANO;microrregiao;713595.0;104645.0;706.0;;;media
PE;BOM JARDIM;municipio;;;15050.0;2637.0;64.0;media
PE;CHÃ GRANDE;municipio;;;40.0;585.0;;media
PE;CUMARU;municipio;;;3000.0;1066.0;;media
PE;FEIRA NOVA;municipio;;;;834.0;;media
PE;FREI MIGUELINHO;municipio;;;4000.0;2915.0;;media
PE;GLORIA DO GOITA;municipio;127496.0;1015.0;;;;media
PE;JOÃO ALFREDO;municipio;;;;816.0;45.0;media
PE;LIMOEIRO;municipio;;;146000.0;2335.0;134.0;media
PE;MACHADOS;municipio;9000.0;11477.0;;;;media
PE;OROBO;municipio;;;268800.0;394.0;162.0;media
PE;PASSIRA;municipio;;;5000.0;130.0;;media
PE;POMBOS;municipio;;;;;;media
PE;SALGADINHO;municipio;;;;343.0;;media
PE;SANTA MARIA DO CAMBUCA;municipio;2453.0;243.0;11864.0;;;media
PE;SURUBIM;municipio;;;65082.0;55474.0;;media
PE;TAQUARITINGA DO NORTE;municipio;57600.0;1423.0;60811.0;;;media
PE;TORITAMA;municipio;;;;34.0;;media
PE;VERTENTES;municipio;;;;91.0;;media
PE;VALE DO IPOJUCA;microrregiao;;;7876255.0;203656.0;;media
PE;ALAGOINHA;municipio;;;21200.0;274.0;;media
PE;BELO JARDIM;municipio;;;1504170.0;21036.0;;media
PE;BEZERROS;municipio;;;17110.0;1086.0;40.0;media
PE;BREJO DA MADRE DE DEUS;municipio;2251.0;21.0;9668.0;;;media
PE;CACHOEIRINHA;municipio;;;75300.0;235.0;;media
PE;CAPOEIRAS;municipio;;;2150.0;3043.0;;media
PE;CARUARU;municipio;;;2705385.0;4435.0;;media
PE;GRAVATA;municipio;;;;5423.0;;media
PE;JATAUBA;municipio;;;;343.0;;media
PE;PESQUEIRA;municipio;;;86010.0;20427.0;;media
PE;POÇÃO;municipio;;;;448.0;;media
PE;RIACHO DAS ALMAS;municipio;;;16100.0;5525.0;;media
PE;SANHARO;municipio;;;14100.0;587.0;;media
PE;SANTA CRUZ DO CAPIBARIBE;municipio;5000.0;217.0;2016.0;;;media
PE;SÃO BENTO;municipio;94.0;3246730.0;136261.0;51454.0;2456987.0;media
PE;SÃO CAITANO;municipio;85000.0;1659.0;84.0;89317.0;;media
PE;TACAIMBO;municipio;;;98000.0;406.0;15.0;media
PE;AGRESTE MERIDIONAL PERNAMBUCANO, , , o soo;microrregiao;;;;;;media
PE;AGRESTINA;municipio;;;164900.0;80847.0;;media
PE;AL TINHO;municipio;;;24022.0;;;media
PE;ANGELIM;municipio;;;18.0;310.0;10.0;media
PE;BARRA DE GUABIRABA;municipio;;;;256.0;;media
PE;BOM CONSELHO;municipio;;;49600.0;1936.0;;media
PE;BONITO;municipio;;;486340.0;571.0;16.0;media
PE;BREJÃO;municipio;1035.0;2.0;;;;media
PE;CAETES;municipio;;;;;1459.0;media
PE;CALÇADO;municipio;1400.0;565.0;2094.0;;;media
PE;CAMOCIM DE SÃO FELIX;municipio;285550.0;931.0;329417.0;;;media
PE;CANHOTI NHO;municipio;37715.0;1194.0;10.0;24848.0;;media
PE;CORRENTES;municipio;606.0;6.0;;;;media
PE;CUPIRA;municipio;;;;;502.0;media
PE;GARANHUNS;municipio;724950.0;1480.0;624329.0;;;media
PE;IATI;municipio;75.0;323.0;2292.0;;;media
PE;IBIRAJUBA;municipio;22950.0;495.0;27096.0;;;media
PE;.JUPl;municipio;57080.0;4774.0;30.0;57080.0;;media
PE;.JUREMA;municipio;66712.0;19447.0;41033.0;;;media
PE;LAGOA DO OURO;municipio;;;;;1515.0;media
PE;LAGOA DOS GATOS;municipio;5035.0;581.0;4559.0;;;media
PE;LAJEDO;municipio;761660.0;3764.0;10686.0;530629.0;;media
PE;PALMEI RI NA;municipio;264.0;732.0;;;;media
PE;PANELAS;municipio;100.0;4465.0;35.0;17831.0;;media
PE;PARANATAMA;municipio;1596.0;26.0;7777.0;;;media
PE;SAIRE;municipio;12000.0;3024.0;200.0;23562.0;;media
PE;SALDA;municipio;16.0;3231.0;11937.0;;;media
PE;SÃO JOÃO;municipio;;;;;310.0;media
PE;SÃO JOAQUIM;municipio;25.0;1041.0;45.0;2566.0;;media
PE;TEREZINHA;municipio;362.0;30.0;3587.0;;;media
PE;MATA PERNAMBUCANA;mesorregiao;;;3240.0;;198912.0;media
PE;MATA SECA PERNAMBUCANA;microrregiao;;;3240.0;;180548.0;media
PE;ALIANÇA;municipio;;;;;317.0;media
PE;BUENOS AIRES;municipio;112.0;508.0;;;;media
PE;CAMUTANGA;municipio;106.0;117.0;1278.0;;;media
PE;CARPINA;municipio;;;179.0;;652.0;media
PE;CHÃ DE ALEGRIA;municipio;;;;;35.0;media
PE;CONDADO;municipio;;;;;100.0;media
PE;FERREIROS;municipio;;;;;157.0;media
PE;GOIANA;municipio;;;;;263.0;media
PE;IGARASSU;municipio;;;600.0;;60455.0;media
PE;ITAMARACA;municipio;;;;;;media
PE;ITAMBE;municipio;;;;;289.0;media
PE;ITAPISSUMA;municipio;;;;;30.0;media
PE;ITAQUITINGA;municipio;;;;;191.0;media
PE;LAGOA;municipio;;;;;22.0;media
PE;MACAPARANA;municipio;550.0;517.0;12.0;661.0;;media
PE;NAZARE DA MATA;municipio;;;;;72559.0;media
PE;PAUOALHO;municipio;;;2460.0;;44345.0;media
PE;TIMBAUBA;municipio;;;;;;media
PE;TRACUNHAEM;municipio;;;;;;media
PE;VICENCIA;municipio;;;;;80.0;media
PE;MATA UMIOA PERNAMBUCANA;microrregiao;899722.0;18364.0;57.0;1165430.0;;media
PE;AGUA PRETA;municipio;;;;;108.0;media
PE;AMARAJI;municipio;;;;;93.0;media
PE;BARREIROS;municipio;;;;;;media
PE;SELEM DE MARIA;municipio;;;;;161.0;media
PE;CATENOE;municipio;;;;;41.0;media
PE;CORTES;municipio;;;;;111.0;media
PE;ESCADA;municipio;;;;;11751.0;media
PE;GAMELEIRA;municipio;;;;;13.0;media
PE;IPOJUCA;municipio;;;;;67.0;media
PE;JOAQUIM NABUCO;municipio;;;;;60.0;media
PE;MARAIAL;municipio;;;;;10.0;media
PE;PALMARES;municipio;;;;;105.0;media
PE;PRIMAVERA;municipio;;;;;;media
PE;RECIFE;mesorregiao;;;606906.0;96057.0;600055.0;alta
PE;RECIFE;microrregiao;;;606906.0;96057.0;600055.0;alta
PE;ABREU E LIMA;municipio;560.0;74.0;3138.0;;;media
PE;CABO;municipio;;2.0;599537.0;20928.0;600052.0;media
