_uf;_label;_level;inform_1safra;qtde_1safra;area_ha_1safra;inform_2safra;qtde_2safra;area_ha_2safra;confianca
RS;SANTO CRISTO;municipio;1820.0;;181.0;;12.0;;media
RS;TENENTE PORTELA;municipio;988.0;;93.0;;;;media
RS;TRES DE MAIO;municipio;2873.0;;103.0;;;;media
RS;COLONIAL DO IRAI;microrregiao;;3452.0;242.0;202.0;;;media
RS;ALPESTRE;municipio;;38.0;;;;;media
RS;BRAGA;municipio;;;;;;;media
RS;CAIÇARA;municipio;;58.0;;;;;media
RS;CAMPO NOVO;municipio;;75.0;;;;;media
RS;CONSTANTINA;municipio;;400.0;29.0;29.0;;;media
RS;ERVAL SECO;municipio;;6.0;;;;;media
RS;FREDERICO WESTPHALEN;municipio;;559.0;32.0;30.0;;;media
RS;IRAI;municipio;;43.0;;;;;media
RS;LIBERATO SALZANO;municipio;;85.0;;;;;media
RS;MIRAGUAl;municipio;661.0;2854.0;128.0;16.0;;;media
RS;NONOA;municipio;283.0;984.0;127.0;;;;media
RS;PALMITJNHO;municipio;;179.0;11.0;10.0;;;media
RS;PLANALTO;municipio;;676.0;46.0;40.0;;;media
RS;REDENTORA;municipio;328.0;97.0;62.0;;;;media
RS;RODEIO BONITO;municipio;;254.0;13.0;13.0;;;media
RS;RONDA ALTA;municipio;;91.0;;;;;media
RS;RONOINHA;municipio;;167.0;18.0;11.0;;;media
RS;SÃO MARTINHO;municipio;;71.0;;;;;media
RS;SARANDI;municipio;;396.0;33.0;20.0;;;media
RS;SEBERI;municipio;;961.0;;;;;media
RS;VICENTE OUTRA;municipio;;97.0;;;;;media
RS;COLONIAL DE ERECHJM;microrregiao;;7382.0;701.0;161.0;;;media
RS;ARATIBA;municipio;;465.0;30.0;9.0;;;media
RS;BARÃO DE COTEGI PE;municipio;;737.0;81.0;12.0;;;media
RS;BARRACÃO;municipio;20.0;77.0;;;;;media
RS;CACIQUE DOBLE;municipio;20.0;70.0;;;;;media
RS;CAMP;municipio;;360.0;36.0;;;;media
RS;CIRIACO;municipio;;46.0;7.0;;;;media
RS;ERECHIM;municipio;;908.0;105.0;;;;media
RS;ERVAL GRANDE;municipio;;276.0;16.0;;;;media
RS;QAURAMA;municipio;;782.0;59.0;13.0;;;media
RS;GETULIO VARGAS;municipio;;71.0;;2.0;;;media
RS;IBIAÇA;municipio;;102.0;6.0;13.0;;;media
RS;ITATJBA DO SUL;municipio;;145.0;10.0;;;;media
RS;JACUTINGA;municipio;;299.0;26.0;;;;media
RS;MACHADINHO;municipio;;231.0;11.0;;;;media
RS;MARAU;municipio;;48.0;35.0;13.0;;;media
RS;MARCELINO RAMOS;municipio;386.0;3532.0;165.0;42.0;;;media
RS;MARIANO MORO;municipio;;70.0;;;;;media
RS;MAXIMILlANO DE ALMEIDA;municipio;;262.0;18.0;;;;media
RS;PAIM Fl LHO;municipio;;868.0;58.0;10.0;;;media
RS;SANANDUVA;municipio;;206.0;20.0;;;;media
RS;SÃO JOSE DO OURO;municipio;;81.0;;;;;media
RS;SÂO VALENTIM;municipio;;902.0;69.0;13.0;;;media
RS;SERTÃO;municipio;20.0;40.0;56.0;;;;media
RS;SEVERIANO DE ALMEIDA;municipio;5262.0;284.0;27.0;;;;media
RS;TAPEJARA;municipio;;98.0;;;;;media
RS;VI AOUTOS;municipio;;289.0;23.0;;;;media
RS;COLONIAL DE IJUI;microrregiao;;652.0;39.0;27.0;;;media
RS;AJURICABA;municipio;;102.0;;;;;media
RS;AUGUSTO PESTANA;municipio;;174.0;;;;;media
RS;CONDOR;municipio;128.0;;;;;;media
RS;IJUI;municipio;;322.0;25.0;15.0;;;media
RS;PANAMBI;municipio;2894.0;96.0;;;;;media
RS;CARAZINHO;municipio;308.0;16.0;;;;;media
RS;CHAPADA;municipio;34.0;;;;;;media
RS;CORONEL BICACO;municipio;;;;;;;media
RS;PALMEIRA DAS MISSÕES;municipio;67.0;;;;;;media
RS;PASSO FUNDO;municipio;106.0;110.0;;;;;media
RS;SANTO AUGUSTO;municipio;37.0;;;;;;media
RS;COLONIAL DO ALTO .JACUI;microrregiao;623.0;45.0;;;;;media
RS;COLORADO;municipio;70.0;;;;;;media
RS;NÃO-ME-TOQUE;municipio;185.0;;;;;;media
RS;SELBACH;municipio;172.0;;;;;;media
RS;TAPERA;municipio;142.0;25.0;;;;;media
RS;Y I CTOR GRAEFF;municipio;54.0;;;;;;media
RS;SOLEDADE;microrregiao;164.0;;;;;;alta
RS;BARROS CASSAL;municipio;16.0;;;;;;alta
RS;ESPUMOSO;municipio;96.0;;;;;;alta
RS;SAL TO DO .JACUI;municipio;26.0;11454.0;248.0;12.0;;;alta
RS;SOLEDADE;municipio;40.0;;;;;;alta
RS;CAMPOS DE VACARIA;microrregiao;449.0;564.0;;;;;alta
RS;BOM .JESUS;municipio;26.0;;;;;;alta
RS;ESMERALDA;municipio;;;;;;;alta
RS;IBIRAIARAS;municipio;;;;;;;alta
RS;LAGOA VERMELHA;municipio;27.0;26.0;;;;;alta
RS;SÃO FRANCISCO DE PAULA;municipio;20.0;16.0;;;;;alta
RS;VACARIA;municipio;366.0;525.0;;;;;alta
RS;OESTE GAUCHO;mesorregiao;1582.0;432.0;;;;;media
RS;SANTA MARIA;microrregiao;774.0;180.0;;;;;media
RS;FORMIGUEIRO;municipio;47.0;;;;;;media
RS;.JAQUARI;municipio;51.0;10.0;;;;;media
RS;MATA;municipio;44.0;;;;;;media
RS;RESTINGA SECA;municipio;136.0;13.0;;;;;media
RS;SANTA MARIA;municipio;235.0;133.0;;;;;media
RS;SÃO PEDRO DO SUL;municipio;254.0;;;;;;media
RS;SÃO VICENTE DO SUL;municipio;7.0;;;;;;media
RS;CAMPANHA;microrregiao;448.0;220.0;;;;;media
RS;ALEGRETE;municipio;97.0;26.0;;;;;media
RS;BAGE;municipio;82.0;92.0;;;;;media
RS;CACEOUI;municipio;16.0;597.0;41.0;;;;media
RS;DOM PEDRI TO;municipio;30.0;;;;;;media
RS;ITAOUI;municipio;;25.0;;;;;media
RS;OUARAI;municipio;11.0;;;;;;media
RS;ROSARIO DO SUL;municipio;47.0;;;;;;media
RS;SANTANA DO LIVRAMENTO;municipio;33.0;12.0;;;;;media
RS;SANTO ANJONIO DAS MISSÕES;municipio;293.0;2594.0;172.0;;;;media
RS;SÃO BOR JA;municipio;17.0;;;;;;media
RS;SÃO GABRIEL;municipio;90.0;36.0;;;;;media
RS;URUGUA IANA;municipio;29.0;14.0;;;;;media
RS;TOTAIS;total;43238.0;30968.0;;756.0;651.0;;media
RS;PORTO ALEGRE;mesorregiao;;;;;;;media
RS;PORTO ALEGRE;microrregiao;;;;;;;media
RS;GRAVATAl;municipio;;;;;;;media
RS;PORTO ALEGRE;municipio;;;;;;;media
RS;SÃO LEOPOLDO;municipio;;;;;;;media
RS;ENCOSTA DO -LANAL TO MERIDIONAL;mesorregiao;160.0;166.0;;210.0;105.0;;alta
RS;COLONIAL ENCOSTA OA SERRA GERAL;microrregiao;10.0;;;;;;alta
RS;BOM PRINCIPIO;municipio;;;;;;;media
RS;FELIZ;municipio;;;;;;;media
RS;lGRE JlNHA;municipio;;;;;;;media
RS;IVOTI;municipio;;;;;;;media
RS;ROLANTE;municipio;;;;;;;media
RS;TAQUARA;municipio;;;;;;;media
RS;COLONIAL DO BAIXO TAOUARI;microrregiao;116.0;115.0;;45.0;28.0;;alta
RS;ARROIO DO MEIO;municipio;;;;;;;media
RS;BOM RETI AO DO SUL;municipio;;;;;;;media
RS;CRUZEIRO DO SUL;municipio;;;;;;;media
RS;ENCANTADO;municipio;22.0;16.0;24.0;;;;media
RS;ESTRELA;municipio;;;;;;;media
RS;LAJEADO;municipio;55.0;48.0;;30.0;18.0;;media
RS;MUÇUM;municipio;20.0;41.0;38.0;;;;media
RS;ROCA SALES;municipio;3.0;;;;;;media
RS;TEUTONIA;municipio;;;;2.0;;;media
RS;FUMICULTORA DE SANTA CRUZ DO SUL;microrregiao;43.0;50.0;;163.0;76.0;;alta
RS;AGUDO;municipio;;;;;;;media
RS;ARROIO DO TIGRE;municipio;43.0;50.0;;;;;media
RS;CANCELARIA;municipio;;;;16.0;;;media
RS;FAXINAL;municipio;;;;15.0;;;media
RS;NOVA PALMA;municipio;;;;3.0;;;media
RS;SANTA CRUZ DO SUL;municipio;15.0;18.0;15.0;;;;media
RS;SOBRADINHO;municipio;58.0;12.0;;;;;media
RS;VENANCIO AIRES;municipio;33.0;51.0;28.0;;;;media
RS;LESTE RI;mesorregiao;1582.0;2051.0;;459.0;424.0;;media
RS;LITORAL SETENT. RIO GRANDE DO SUL;microrregiao;;;;;;;media
RS;SANTO ANTONIO DA PATRULHA;municipio;;;;;;;media
RS;TORRES;municipio;;;;;;;media
RS;VALE DO JACUI;microrregiao;70.0;125.0;;;;;alta
RS;CACHOEIRA DO SUL;municipio;38.0;50.0;;;;;alta
RS;RIO PARDO;municipio;32.0;75.0;;;;;alta
RS;LAGOA DOS PATOS;microrregiao;33.0;41.0;;444.0;407.0;;media
RS;CAMAQUÃ;municipio;;;;;;;media
RS;CANGUÇU;municipio;33.0;41.0;;280.0;225.0;;media
RS;DOM FELICIANO;municipio;;;;;;;media
RS;ARROIO DRANOE;municipio;;;;;;;media
RS;JAGUARÃO;municipio;;;;;;;media
RS;SANTA VITORIA DO PALMAR;municipio;42.0;;;;;;media
RS;ALTO CAMAQUÃ;microrregiao;52.0;;56.0;;10.0;;media
RS;CACAPAVA;municipio;;;;;;;media
RS;ENCRUZI L HAOA;municipio;;;11.0;;;;media
RS;PINHEIRO MACHADO;municipio;10.0;636.0;594.0;;;;media
RS;PIRATINI;municipio;40.0;;19.0;;;;media
RS;SÃ.O SEPE;municipio;18.0;;;;;;media
RS;CAXIAS;mesorregiao;49.0;;98.0;;;;alta
RS;VINICULTORA DE CAXIAS DO SUL;microrregiao;49.0;;98.0;;;;alta
RS;ANTONIO PRADO;municipio;;;;;;;media
RS;BENTO GONÇALVES;municipio;;;48.0;;;;media
RS;CAXIAS DO SUL;municipio;;;;;;;media
RS;COTIPORÃ;municipio;;;;;;;media
RS;FARROUPILHA;municipio;;;;;;;media
RS;GARIBALDI;municipio;47.0;;12.0;;;;media
RS;YERANOPOLIS;municipio;26.0;;;;;;media
RS;PLANALTO MERID. RIO GRANDE;mesorregiao;2849.0;;334.0;;71.0;;media
RS;COLONIAL;microrregiao;361.0;;96.0;;26.0;;media
RS;ANTA GORDA;municipio;;;;;;;media
RS;ARVOREZ I NHA;municipio;44.0;;;;;;media
RS;CASCA;municipio;38.0;;;;;;media
RS;DAVID CANABARRO;municipio;23.0;;;;12.0;;media
RS;FONTOURA XAVIER;municipio;;;;;3.0;;media
RS;GUAPORE;municipio;264.0;354.0;372.0;;;;media
RS;NOVA BASSANO;municipio;;;;;;;media
RS;NOVA PRATA;municipio;;;;;;;media
RS;PARAI;municipio;;;;;;;media
RS;PUTINGA;municipio;;;;;;;media
RS;SERAFINA CORREA;municipio;21.0;62.0;49.0;17.0;;;media
RS;COLONIAL DAS MISSÕES;microrregiao;34.0;;10.0;;;;media
RS;GIRUA;municipio;10.0;;;;;;media
RS;SANTO ANGELO;municipio;22.0;381.0;375.0;;;;media
RS;COLONIAL DE SANTA ROSA;microrregiao;59.0;;19.0;;10.0;;media
RS;ALECRIM;municipio;;;;;;;media
RS;CAMPINA DAS MI SSÔES;microrregiao;;;;;;;media
RS;CANO IDO GODO;microrregiao;;;;;;;media
RS;CERRO LARGO;microrregiao;;;;;;;media
RS;CRlSSIUMAL;microrregiao;;;;;;;media
RS;GUARANI DAS MISSÕES;microrregiao;;;;;;;media
RS;HORIZONTINA;microrregiao;;;;;;;media
RS;HUMAITA;microrregiao;;;;;;;media
RS;INOEPENDENCIA;microrregiao;;;;;;;media
RS;PORTO LUCENA;microrregiao;;;;;6.0;;media
RS;PORTO XAVIER;microrregiao;;;;;;;media
RS;SANTA ROSA;microrregiao;;;;;;;media
RS;SANTO CRISTO;microrregiao;;;;;;;media
RS;SÂO PAULO DAS MI SSÔES;microrregiao;11.0;;;;;;media
RS;TENENTE PORTELA;microrregiao;66.0;36.0;;;;;media
RS;TRES DE MAIO;microrregiao;;;;;;;media
RS;TRES PASSOS;microrregiao;;;;;;;media
RS;COLONIAL;mesorregiao;;;36.0;;;19.0;media
RS;ALPESTRE;microrregiao;;;;;;;media
RS;CAIÇARA;microrregiao;;;;;;;media
RS;CAMPO NOVO;microrregiao;;;;;;;media
RS;CONSTANTINA;microrregiao;288.0;231.0;;;;;media
RS;ERVAL SECO;microrregiao;55.0;45.0;;;;;media
RS;FREDERICO WESTPHALEN;microrregiao;;;;;;;media
RS;IRAI;microrregiao;;;;;;;media
RS;MIRAGUAl;microrregiao;128.0;84.0;;;;;media
RS;NONOAI;microrregiao;18.0;246.0;140.0;;;;media
RS;PALMI TI NHO;microrregiao;;;;;;;media
RS;PLANALTO;microrregiao;;;;;;;media
RS;RONDA AI. TA;microrregiao;;;;;;;media
RS;RONDINHA;microrregiao;34.0;197.0;158.0;;;;media
RS;SARANDJ;microrregiao;55.0;778.0;555.0;;;;media
RS;SEBERI;microrregiao;84.0;70.0;;;;;media
RS;VICENTE OUTRA;microrregiao;;;;;;;media
RS;COLONIAL DE ERECHIM;mesorregiao;1.0;711.0;;;;;media
RS;ARATIBA;microrregiao;;;;;;;media
RS;BARÃO DE COTEGIPE;microrregiao;;;59.0;;;;media
RS;BARRACÃO;microrregiao;;;;;;;media
RS;CACIQUE DOBLE;microrregiao;;;;;;;media
RS;CAMPINAS;microrregiao;0.0;91.0;1042.0;612.0;;;media
RS;CIRIACO;microrregiao;;;;;;;media
RS;ERECHIM;microrregiao;97.0;399.0;851.0;22.0;;;media
RS;ERVAL GRANDE;microrregiao;;;;;;;media
RS;GAURAMA;microrregiao;139.0;170.0;743.0;;;;media
RS;GETULIO VARGAS;microrregiao;;;;;;;media
RS;(BlAÇA;microrregiao;52.0;872.0;914.0;;;;media
RS;ITATIBA DO SUL;microrregiao;;;;;;;media
RS;JACUTINGA;microrregiao;;;;;;;media
RS;MARAU;microrregiao;;;;;;;media
RS;MARCELINO RAMOS;microrregiao;;;;;;;media
RS;MAXIMILIANO DE ALMEIDA;microrregiao;;;;;;;media
RS;PAIM FILHO;microrregiao;101.0;52.0;;;;;media
RS;SANANDUVA;microrregiao;42.0;716.0;449.0;;;;media
RS;SÃO JOSE DO OURO;microrregiao;;;;;;;media
RS;SÃO VALENTIM;microrregiao;25.0;221.0;154.0;;;;media
RS;SERTÃO;microrregiao;;;;;;;media
RS;SEVERIANO DE ALMEIDA;microrregiao;;;;;;;media
RS;TAPE JARA;microrregiao;31.0;595.0;407.0;;;;media
RS;VIADUTOS;microrregiao;12.0;30.0;20.0;;;;media
RS;COLONIAL DE lJUI;microrregiao;;;14.0;;;;media
RS;AUGUSTO PESTANA;municipio;;;;;;;media
RS;CONDOR;municipio;;;;;;;media
RS;IJUI;municipio;222.0;1258.0;1247.0;;;;media
RS;PANAMBI;municipio;;;;;;;media
RS;PASSO FUNDO;microrregiao;336.0;9739.0;5905.0;;;;media
RS;CARAZINHO;municipio;77.0;1191.0;842.0;;;;media
RS;CHAPADA;municipio;;;;;;;media
RS;PALMEIRA DAS MISSÕES;municipio;11.0;415.0;324.0;;;;media
RS;PASSO FUNDO;municipio;190.0;7594.0;4346.0;;;;media
RS;SANTO AUGUSTO;municipio;;;;;;;media
RS;COLONIAL;microrregiao;144.0;1226.0;890.0;;;;media
RS;NÃO-ME-TOQUE;municipio;44.0;320.0;273.0;;;;media
RS;SELBACH;municipio;19.0;77.0;68.0;;;;media
RS;TAPERA;municipio;;;;;;;media
RS;VICTOR GRAEFF;municipio;;;;;;;media
RS;SOLEDAOE;microrregiao;68.0;778.0;619.0;;;;media
RS;ESPUMOSO;municipio;15.0;253.0;176.0;;;;media
RS;SAL TO;municipio;125.0;120.0;;;;;media
RS;SOLEDADE;municipio;;;;;;;media
RS;CAMPOS DE VACARIA;microrregiao;;24.0;;;;;media
RS;LAGOA VERMELHA;municipio;20.0;4079.0;2115.0;;;;media
RS;SÃO FRANCISCO DE PAULA;municipio;;;;;;;media
RS;VACARIA;municipio;47.0;75.0;22.0;;;;media
RS;OESTE OAUCHO;mesorregiao;;65.0;15.0;;;;media
RS;SANTA MARIA;microrregiao;;28.0;;;;;media
RS;RESTINGA SECA;municipio;;;;;;;media
RS;SANTA MARIA;municipio;;15.0;;;;;media
RS;SÃO PEDRO DO SUL;municipio;;;;;;;media
RS;CAMPANHA;microrregiao;;25.0;11.0;;;;media
RS;ALEGRE TE;municipio;;;;;;;media
RS;BAGE;municipio;;;;;;;media
RS;DOM PEDRITO;municipio;;;;;;;media
RS;ITAOUI;municipio;;;;;;;media
RS;ROSARIO DO SUL;municipio;35.0;100.0;;;;;media
RS;SANTANA DO LIVRAMENTO;municipio;;;;;;;media
RS;SÃO BORJA;municipio;;;;;;;media
RS;SÃO GABRIEL;municipio;;;;;;;media
RS;TRITICULTORA DE CRUZ ALTA;microrregiao;123.0;1025.0;31.0;12.0;;;media
RS;IBIRUBA;municipio;;;;;;;media
RS;TOTAIS;total;;20051.0;;12471.0;26926.0;;media
RS;PORTO ALEGRE;mesorregiao;;;;11.0;;24.0;alta
RS;PORTO ALEGRE;microrregiao;;;;11.0;;24.0;alta
RS;GRAVATA(;municipio;476.0;80.0;129.0;;;;alta
RS;GUAIBA;municipio;558.0;158.0;373.0;;;;alta
RS;NOVO HAMBURGO;municipio;271.0;40.0;105.0;;;;alta
RS;PORTO ALEGRE;municipio;;;;;;19.0;alta
RS;SAPJRANGA;municipio;;;;;;;alta
RS;SAPUCAIA DO SUL;municipio;;;;;;;alta
RS;VJAMÂO;municipio;65.0;140.0;;;;;alta
RS;ENCOSTA DO PLANALTO MERIDIONAL;mesorregiao;;;;93.0;;109.0;media
RS;COLONIAL ENCOSTA DA SERRA GERAL;microrregiao;;;;35.0;;53.0;media
RS;CANELA;municipio;;;;;;;media
RS;DOIS IRMÃOS;municipio;;;;;;;media
RS;FELIZ;municipio;1253.0;230.0;343.0;;;;media
RS;GRAMADO;municipio;;;;;;;media
RS;IQREJINHA;municipio;;;;;;;media
RS;MONTENEGRO;municipio;;;;;;;media
RS;NOVA PETROPOLIS;municipio;349.0;262.0;359.0;;;;media
RS;ROLANTE;municipio;;;;;;12.0;media
RS;SÃO SEBASTIÃO DO CAI;municipio;;;;;;;media
RS;TAQUARA;municipio;839.0;161.0;264.0;;;;media
RS;TRES COROAS;municipio;433.0;136.0;196.0;;;;media
RS;COLONIAL DO BAIXO TAOUARI;microrregiao;;;;13.0;;;media
RS;CRUZEIRO;municipio;;;;;;;media
RS;ENCANTADO;municipio;1181.0;336.0;389.0;;;;media
RS;LAJEADO;municipio;;;;;;;media
RS;MUÇUM;municipio;627.0;77.0;94.0;;;;media
RS;NOVA BRESClA;municipio;;;;;;;media
RS;ROCA SALES;municipio;573.0;40.0;32.0;;;;media
RS;TEUTONIA;municipio;;;;;;;media
RS;FUMJCUL TORA DE SANTA CRUZ;microrregiao;;;;;;45.0;media
RS;AGUDO;municipio;834.0;1073.0;1144.0;;;;media
RS;ARROIO DO TIGRE;municipio;;;;;;;media
RS;CANDE LARIA;municipio;2481.0;1027.0;1305.0;;;;media
RS;DONA FRANCISCA;municipio;;;;;;;media
RS;LESTE RI;mesorregiao;225641.0;49059.0;;615.0;1390.0;;media
RS;LITORAL SETENT. RIO GRANDE DO SUL;microrregiao;2810.0;4594.0;;412.0;780.0;;media
RS;OSORIO;municipio;900.0;395.0;;38.0;8.0;;media
RS;PALMARES DO SUL;municipio;;15.0;;;;;media
RS;SANTO ANTONIO DA PATRULHA;municipio;219.0;2216.0;;239.0;472.0;;media
RS;TORRES;municipio;664.0;916.0;;134.0;188.0;;media
RS;TRAMANDAI;municipio;71.0;18.0;44.0;;;;media
RS;VALE DO JACUJ;microrregiao;3247.0;7149.0;;;15.0;;media
RS;ARROIO DOS RATOS;municipio;46.0;133.0;;;;;media
RS;BUTIA;municipio;110.0;70.0;144.0;;;;media
RS;CACHOEIRA DO SUL;municipio;846.0;1473.0;;;;;media
RS;GENERAL CAMARA;municipio;621.0;149.0;406.0;;;;media
RS;RIO PARDO;municipio;359.0;677.0;;;;;media
RS;SÃO JERONIMO;municipio;1469.0;3774.0;;;10.0;;media
RS;TAOUARI;municipio;1040.0;227.0;399.0;13.0;;;media
RS;TRIUNFO;municipio;76.0;136.0;;;;;media
RS;LAGOA DOS PATOS;microrregiao;10458.0;21113.0;;126.0;383.0;;media
RS;CAMAOUÃ;municipio;2285.0;2693.0;;;;;media
RS;CANGUÇU;municipio;4236.0;9571.0;;61.0;191.0;;media
RS;CAPÃO DO LEÃO;municipio;151.0;65.0;9.0;;;;media
RS;DOM FELICIANO;municipio;1078.0;2357.0;;20.0;80.0;;media
RS;PEDRO OSORIO;municipio;868.0;358.0;;;;;media
RS;PELOTAS;municipio;972.0;2319.0;;33.0;83.0;;media
RS;SÃO LOURENÇO DO SUL;municipio;865.0;1785.0;;;19.0;;media
RS;TAPES;municipio;1371.0;595.0;1288.0;;;;media
RS;LITORAL ORIENTAL LAGOA DOS PATOS;microrregiao;397.0;943.0;;20.0;51.0;;media
RS;MOSTARDAS;municipio;101.0;270.0;;;;;media
RS;RIO GRANDE;municipio;72.0;154.0;;;15.0;;media
RS;SÃO JOSE;municipio;418.0;73.0;163.0;;;;media
RS;TAVARES;municipio;148.0;355.0;;13.0;36.0;;media
RS;LAGOA MIRIM;microrregiao;893.0;372.0;819.0;;;;media
RS;ARROIO GRANDE;municipio;74.0;164.0;;;;;media
RS;HERVAL;municipio;358.0;215.0;512.0;;;;media
RS;JAGUARÃO;municipio;20.0;37.0;;;;;media
RS;SANTA VITORIA;municipio;251.0;61.0;104.0;;;;media
RS;ALTO CAMAQUÂ;microrregiao;5277.0;;;;;;media
RS;CAÇAPAVA DO SUL;municipio;1017.0;2531.0;;15.0;52.0;;media
RS;ENCRUZILHADA DO SUL;municipio;3220.0;1579.0;4416.0;46.0;61.0;;media
RS;LAVRAS;municipio;161.0;571.0;;;;;media
RS;PINHEIRO MACHADO;municipio;442.0;1506.0;;;;;media
RS;PIRATINI;municipio;1173.0;3023.0;;;28.0;;media
RS;SANTANA DA BOA VI STA;municipio;606.0;1719.0;;;;;media
RS;SÃO SEPE;municipio;294.0;670.0;;;;;media
RS;CAXIAS DO SUL;mesorregiao;;;;12.0;;15.0;alta
RS;VINICULTORA DE CAXIAS DO SUL;microrregiao;;;;12.0;;15.0;alta
RS;ANTONIO PRADO;municipio;923.0;486.0;;;;;media
RS;BENTO GONÇALVES;municipio;;;;;;;media
RS;CARLOS BARBOSA;municipio;;;;;;;media
RS;COTIPORÁ;municipio;;;;;;;media
RS;FARROUPILHA;municipio;948.0;202.0;310.0;;;;media
RS;FLORES DA CUNHA;municipio;;;;;;;media
RS;GARIBALDI;municipio;;;;;;;media
RS;SÂO MARCOS;municipio;;;;;;;media
RS;VERANOPOL IS;municipio;;;;;;;media
RS;PLANALTO MERIO. RIO GRANDE;mesorregiao;;17295.0;;11642.0;25174.0;;media
RS;COLONIAL;microrregiao;13661.0;4008.0;6150.0;101.0;21.0;;media
RS;ARVOREZINHA;municipio;2030.0;609.0;142.0;;;;media
RS;CASCA;municipio;804.0;145.0;264.0;;;;media
RS;OAVI('I CANABARRO;municipio;660.0;129.0;222.0;;;;media
RS;FONTOURA XAVIER;municipio;2336.0;1786.0;2985.0;;;;media
RS;GUAPORE;municipio;;;;;;;media
RS;ILOPOLIS;municipio;429.0;17.0;178.0;;;;media
RS;NOVA ARAÇA;municipio;253.0;32.0;36.0;;;;media
RS;NOVA BASSANO;municipio;600.0;76.0;76.0;;;;media
RS;NOVA PRATA;municipio;1619.0;260.0;342.0;;;;media
RS;PARAI;municipio;507.0;54.0;54.0;;;;media
RS;SERAF J NA CORREA;municipio;;;;;;;media
RS;COLONIAL DAS MISSÕES;microrregiao;;;;13.0;;23.0;media
RS;BOSSOROCA;municipio;204.0;40.0;82.0;;;;media
RS;CAIBA TE;municipio;141.0;26.0;45.0;;;;media
RS;GIRUA;municipio;;;;;;;media
RS;SANTO ANGELO;municipio;;;;;;;media
RS;SÃO NICOLAU;municipio;284.0;39.0;90.0;;;;media
RS;COLONIAL DE SANTA ROSA;microrregiao;;;;30.0;;80.0;media
RS;CAMPINA DAS MISSÕES;municipio;;;;;;;media
RS;CANOIOO GODOI;municipio;262.0;22.0;39.0;;;;media
RS;CERRO LARGO;municipio;;;;;;;media
RS;CRISSIUMAL;municipio;;;;;;;media
RS;GUARANI DAS MISSÕES;municipio;558.0;87.0;152.0;;;;media
RS;HORIZONTINA;municipio;368.0;38.0;71.0;;;;media
RS;HUMAITA;municipio;;;;;;;media
RS;INOEPENDENCIA;municipio;513.0;67.0;136.0;;;;media
RS;PORTO LUCENA;municipio;295.0;31.0;42.0;;;;media
RS;ROQUE GONZALES;municipio;162.0;19.0;37.0;;;;media
RS;SANTA ROSA;municipio;364.0;34.0;58.0;;;;media
RS;SANTO CRISTO;municipio;740.0;68.0;123.0;;;;media
RS;SÃO PAULO DAS MI SSÔES;municipio;69.0;;;;;;media
RS;TRES DE MAIO;municipio;;;;;;;media
RS;COLONIAL DO IRAI;microrregiao;;11165.0;8389.0;18750.0;;;alta
RS;ALPESTRE;municipio;;2678.0;3630.0;8025.0;;;alta
RS;BRAGA;municipio;;52.0;;15.0;;;alta
RS;CAI-RA;municipio;;502.0;402.0;772.0;;;alta
RS;CAMPO NOVO;municipio;;46.0;;12.0;;;alta
RS;CONSTANTINA;municipio;;350.0;158.0;232.0;;;alta
RS;ERYAL SECO;municipio;;434.0;103.0;223.0;;;alta
RS;FREOERI CO WESTPHALEN;municipio;;842.0;445.0;1043.0;;;alta
RS;IRAI;municipio;;1077.0;887.0;1810.0;;;alta
RS;MIRAGUAI;municipio;;17.0;;;;;alta
RS;NONOAI;municipio;;419.0;145.0;385.0;;;alta
RS;PALMITINHO;municipio;;397.0;56.0;132.0;;;alta
RS;PLANALTO;municipio;;1967.0;1676.0;3994.0;;;alta
RS;REDENTORA;municipio;;316.0;82.0;171.0;;;alta
RS;RODEIO BONITO;municipio;;521.0;206.0;488.0;;;alta
RS;RONDA ALTA;municipio;;110.0;24.0;55.0;;;alta
RS;RONDINHA;municipio;;89.0;13.0;22.0;;;alta
RS;SÃO MARTINHO;municipio;;60.0;;;;;alta
RS;SARANDI;municipio;;20.0;;;;;alta
RS;SEBERI;municipio;;483.0;170.0;430.0;;;alta
RS;VICENTE OUTRA;municipio;;518.0;264.0;717.0;;;alta
RS;COLONIAL DE ERECHIM;microrregiao;;4189.0;2796.0;;;;media
RS;ARATIBA;municipio;;377.0;274.0;141.0;;;media
RS;BARÃO DE COTEGIPE;municipio;;118.0;46.0;98.0;;;media
RS;BARRACÃO;municipio;;25.0;16.0;158.0;;;media
RS;CACIQUE DOBLE;municipio;811.0;468.0;533.0;;;;media
RS;CAMPINAS DO SUL;municipio;;;2.0;;;;media
RS;CIRIACO;municipio;;;;;;;media
RS;ERECHIM;municipio;;138.0;34.0;67.0;;;media
RS;ERVAL GRANDE;municipio;;1034.0;975.0;2085.0;;;media
RS;GAURAMA;municipio;;119.0;39.0;69.0;;;media
RS;GETULIO VARGAS;municipio;;10.0;;;;;media
RS;IBIAÇA;municipio;722.0;150.0;209.0;;;;media
RS;ITATIBA DO SUL;municipio;;903.0;639.0;408.0;;;media
RS;JACUTINGA;municipio;;134.0;33.0;53.0;;;media
RS;MACHAOINHO;municipio;;45.0;14.0;21.0;;;media
RS;MARAU;municipio;1584.0;300.0;683.0;;;;media
RS;MARCELINO RAMOS;municipio;;11.0;;13.0;;;media
