_uf;_label;_level;efetivo_total;nascidos;vitimados;comprados;vendidos;confianca
MG;CAMPOS GERAIS;municipio;392.0;;;21.0;;baixa
MG;CAPITOLIO;municipio;34.0;;;;;baixa
MG;CARMO DO RIO CLARO;municipio;127.0;;;;;baixa
MG;CASSIA;municipio;190.0;12.0;;15.0;;baixa
MG;CONCEIÇÃO DA APARECIDA;municipio;106.0;;;;;baixa
MG;COQUEIRAL;municipio;66.0;;;;;baixa
MG;OELFINOPOLIS;municipio;141.0;15.0;;;;baixa
MG;DIVISA NOVA;municipio;50.0;;;;;baixa
MG;ELO( MENDES;municipio;127.0;;;;;baixa
MG;FAMA;municipio;;;;;;baixa
MG;FORMIGA;mesorregiao;1791.0;124.0;11.0;209.0;123.0;baixa
MG;AGUANIL;microrregiao;13.0;;;;;baixa
MG;BOM SUCESSO;microrregiao;234.0;;;;3.0;baixa
MG;CAMACHO;microrregiao;;;;;;baixa
MG;CAMPO BELO;microrregiao;60.0;;;;;baixa
MG;CANA VERDE;microrregiao;53.0;;;;;baixa
MG;CANDEIAS;microrregiao;65.0;;;;;baixa
MG;CARMO DA MATA;microrregiao;157.0;;;48.0;15.0;baixa
MG;CARMOPOLIS DE MINAS;microrregiao;26.0;;;;;baixa
MG;CLAUDIO;microrregiao;15.0;;;;;baixa
MG;CRISTAIS;microrregiao;12.0;;;;;baixa
MG;FORMIGA;microrregiao;105.0;11.0;;;;baixa
MG;IBITURUNA;microrregiao;58.0;;;13.0;;baixa
MG;ITAGUARA;microrregiao;48.0;;;;;baixa
MG;ITAPECERICA;microrregiao;159.0;49.0;;;;baixa
MG;OLIVEIRA;microrregiao;81.0;;;;3.0;baixa
MG;PASSA TEMPO;microrregiao;194.0;25.0;;59.0;56.0;baixa
MG;PEDRA DO INDAIA;microrregiao;36.0;;;;;baixa
MG;PERDÕES;microrregiao;101.0;;;;;baixa
MG;PIRACEMA;microrregiao;66.0;;;27.0;30.0;baixa
MG;RIBEIRÃO VERMELHO;microrregiao;13.0;;;;;baixa
MG;SANTANA DO .JACARE;microrregiao;38.0;;;;;baixa
MG;SANTO ANTONIO DO AMPARO;microrregiao;174.0;;;;;baixa
MG;SÃO FRANCISCO OE PAULA;microrregiao;71.0;;;;;baixa
MG;SÃO SEBASTIÃO DO OESTE;microrregiao;10.0;;;;;baixa
MG;MOGIANA MINEIRA;mesorregiao;3829.0;103.0;56.0;184.0;65.0;baixa
MG;ARCEBURGO;microrregiao;190.0;;;;;baixa
MG;BOM .JESUS DA PENHA;microrregiao;28.0;;;;;baixa
MG;CABO VERDE;microrregiao;81.0;;;;;baixa
MG;CAPETINGA;microrregiao;75.0;;;;2.0;baixa
MG;CLARAVAL;microrregiao;140.0;;2.0;;2.0;baixa
MG;GUARANESIA;microrregiao;425.0;;;10.0;2.0;baixa
MG;GUAXUPE;microrregiao;300.0;48.0;3.0;;;baixa
MG;IBIRACI;microrregiao;112.0;;;;;baixa
MG;ITAMOGI;microrregiao;193.0;;;11.0;2.0;baixa
MG;JACU(;microrregiao;281.0;;;27.0;15.0;baixa
MG;.JURUAIA;microrregiao;102.0;;;12.0;;baixa
MG;MONTE BELO;microrregiao;136.0;;;15.0;2.0;baixa
MG;MONTE SANTO DE MINAS;microrregiao;620.0;18.0;12.0;25.0;7.0;baixa
MG;MUZAMBINHO;microrregiao;250.0;;;;3.0;baixa
MG;NOVA RESENDE;microrregiao;183.0;;;13.0;;baixa
MG;SÃO PEDRO DA UNI ÃO;microrregiao;;;;;;baixa
MG;SÃO SEBASTIÃO;microrregiao;306.0;;;31.0;2.0;baixa
MG;SÃO TOMAS DE AOU I NO;microrregiao;98.0;;;;;baixa
MG;PLANALTO DE POÇOS DE CALDAS;mesorregiao;1833.0;;15.0;84.0;16.0;baixa
MG;ANDRADAS;microrregiao;517.0;;;36.0;2.0;baixa
MG;BANDEIRA;microrregiao;36.0;;;;;baixa
MG;ALBERTINA;municipio;;;;;;baixa
MG;BOM REPOUSO;municipio;;;;;;baixa
MG;BOROA DA MATA;municipio;;;;;;baixa
MG;CACHOEIRA DE MINAS;municipio;;;;;;baixa
MG;CAMBUQUIRA;municipio;;;;;;baixa
MG;CAMPANHA;municipio;;;;;;baixa
MG;CAREAÇU;municipio;;;;;;baixa
MG;CARMO DA CACHOEIRA;municipio;;;;2.0;;baixa
MG;CARMO DE MINAS;municipio;;;;;;baixa
MG;CARVALHOPOLIS;municipio;;;;;;baixa
MG;CAXAMBU;municipio;;;;;;baixa
MG;CONCEIÇÃO DAS PEDRAS;municipio;;;;;;baixa
MG;CONCEIÇÃO DO RIO VERDE;municipio;;;;;;baixa
MG;CONCEIÇÃO DOS OUROS;municipio;;;;;;baixa
MG;CONGONHAL;municipio;;;;;;baixa
MG;COROISLANDIA;municipio;;;;;;baixa
MG;ESPIRITO SANTO;municipio;;;;;;baixa
MG;ESTIVA;municipio;;;;;;baixa
MG;HELIOOORA;municipio;;;26.0;;;baixa
MG;I NCONF I DENTES;municipio;;;;;;baixa
MG;.JACUTINGA;municipio;;;;;;baixa
MG;.JESUANIA;municipio;;;;;;baixa
MG;LAMBARI;municipio;;;23.0;;;baixa
MG;MONSENHOR PAULO;municipio;;;;;;baixa
MG;MONTE SIÃO;municipio;;;;;;baixa
MG;NATERCIA;municipio;;;;;;baixa
MG;OLIMPIO NORONHA;municipio;;;;;;baixa
MG;OURO FINO;municipio;;;;;;baixa
MG;PEDRALVA;municipio;;;12.0;2.0;;baixa
MG;PIRANGUINHO;municipio;;;;;;baixa
MG;POÇO FUNDO;municipio;;;13.0;7.0;;baixa
MG;POUSO ALEGRE;municipio;;;;;;baixa
MG;SANTA RITA DO SAPUCAI;municipio;;;21.0;;;baixa
MG;SÃO BENTO ABADE;municipio;;;;;;baixa
MG;SÃO GONÇALO DO SAPUCAI;municipio;;;11.0;;;baixa
MG;SÃO .JOÃO DA MATA;municipio;;;10.0;2.0;;baixa
MG;SÃO .JOSE DO ALEGRE;municipio;;;;;;baixa
MG;SÃO LOURENÇO;municipio;;;;;;baixa
MG;SÃO SEBASTIÃO DA BELA VISTA;municipio;;;;;;baixa
MG;SENADOR JOSE BENTO;municipio;;;;;;baixa
MG;SILVIANOPOLIS;municipio;;;;;;baixa
MG;SOLEDADE DE MINAS;municipio;;;;;;baixa
MG;TRES CORAÇÕES;municipio;;;;;;baixa
MG;TURVOLANDIA;municipio;;;;;;baixa
MG;ALTO RIO GRANDE;microrregiao;;101.0;195.0;69.0;;baixa
MG;AIURUOCA;municipio;;;26.0;7.0;;baixa
MG;ALAGOA;municipio;;;;;;baixa
MG;ANDRELANDIA;municipio;;;11.0;;;baixa
MG;ARANTINA;municipio;;;;;;baixa
MG;BAEPENDI;municipio;;14.0;20.0;12.0;;baixa
MG;BOCAINA DE MINAS;municipio;;;;;;baixa
MG;BOM .JARDIM DE MINAS;municipio;;;;;;baixa
MG;CARRANCAS;municipio;;;;;;baixa
MG;CARVALHOS;municipio;;;12.0;7.0;;baixa
MG;CRUZILIA;municipio;100.0;;;;;baixa
MG;IJACI;municipio;35.0;;;;;baixa
MG;INGAI;municipio;52.0;;;;;baixa
MG;ITUMIRIM;municipio;54.0;;;;;baixa
MG;ITUTINGA;municipio;56.0;;;14.0;;baixa
MG;LAVRAS;municipio;105.0;;;;;baixa
MG;LIBERDADE;municipio;231.0;;;12.0;;baixa
MG;LUMINARIAS;municipio;80.0;;;;;baixa
MG;MADRE DE DEUS DE MI NAS;municipio;50.0;;;;;baixa
MG;MINDURI;municipio;52.0;;16.0;;;baixa
MG;PASSA VINTE;municipio;113.0;;20.0;;;baixa
MG;PIEDADE DO RIO GRANDE;municipio;94.0;;;;;baixa
MG;SANTANA;municipio;64.0;;;;;baixa
MG;SÃO TOME DAS LETRAS;municipio;65.0;;;;;baixa
MG;SÃO VICENTE DE MINAS;municipio;57.0;;;;;baixa
MG;SERITINGA;municipio;66.0;;;;;baixa
MG;SERRANOS;municipio;143.0;;;;;baixa
MG;ALTA MANTIQUEIRA;microrregiao;4815.0;70.0;73.0;233.0;110.0;baixa
MG;BRAZOPOLIS;municipio;248.0;;;15.0;;baixa
MG;BUENO BRANDÃO;municipio;172.0;;;;;baixa
MG;CAMANDUCAIA;municipio;152.0;;;;;baixa
MG;CAMBUI;municipio;116.0;;;;;baixa
MG;CONSOLAÇÃO AS;municipio;;;;;;baixa
MG;CORREGO DO BOM .JESUS;municipio;66.0;;;;;baixa
MG;CRISTINA;municipio;373.0;;;;7.0;baixa
MG;DELFIM MOREIRA;municipio;516.0;;;25.0;22.0;baixa
MG;DOM VIÇOSO;municipio;31.0;;;;;baixa
MG;EXTREMA;municipio;41.0;;;;;baixa
MG;GONÇALVES;municipio;105.0;;;;;baixa
MG;(TA JUBA;municipio;255.0;;;44.0;15.0;baixa
MG;ITAMONTE;municipio;372.0;;;36.0;14.0;baixa
MG;ITANHANDU;municipio;70.0;;;;2.0;baixa
MG;ITAPEVA;municipio;53.0;;;;;baixa
MG;MARIA DA FE;municipio;265.0;;;15.0;;baixa
MG;MARMELOPOLIS;municipio;238.0;;;19.0;;baixa
MG;MUNHOZ;municipio;41.0;;;10.0;;baixa
MG;PARAI SOPOL IS;municipio;190.0;;;;;baixa
MG;PASSA QUATRO;municipio;309.0;;;;;baixa
MG;PIRANGUÇU;municipio;160.0;;;;;baixa
MG;POUSO ALTO;municipio;183.0;;;;2.0;baixa
MG;SÃO SEBASTIÃO DO RIO VERDE;municipio;33.0;;;;;baixa
MG;SAPUCAI-MIRIM;municipio;127.0;;;;13.0;baixa
MG;TOLEDO;municipio;55.0;;;;;baixa
MG;VIRGINIA;municipio;498.0;;11.0;10.0;;baixa
MG;WENCESLAU BRAZ;municipio;101.0;;;;;baixa
MG;CENTRO-LESTE MINEIRO;microrregiao;23192.0;837.0;719.0;2465.0;1407.0;baixa
MG;CALCARIOS DE SETE LAGOAS;municipio;1826.0;66.0;82.0;237.0;142.0;baixa
MG;ARAÇAI;municipio;13.0;;;;;baixa
MG;BALDIM;municipio;118.0;;;;;baixa
MG;CACHOEIRA DA PRATA;municipio;;;;;;baixa
MG;CAETANOPOLIS;municipio;;;;;;baixa
MG;CDRDISBURGO;municipio;180.0;18.0;;21.0;29.0;baixa
MG;FORTUNA DE MINAS;municipio;35.0;;;;;baixa
MG;FUNILANDIA;municipio;66.0;;;;;baixa
MG;INHAUMA;municipio;20.0;;;;;baixa
MG;JABOTICATUBAS;municipio;585.0;;37.0;104.0;60.0;baixa
MG;JEOUITIBA;municipio;75.0;;;;;baixa
MG;MARAVILHAS;municipio;12.0;;;;;baixa
MG;PAPAGAIOS;municipio;18.0;;;;;baixa
MG;PARAOPEBA;municipio;44.0;;;;;baixa
MG;PEOUI;municipio;11.0;;;;;baixa
MG;ANTONIO DIAS;municipio;687.0;;25.0;182.0;;baixa
MG;BARÃO DE COCAIS;municipio;462.0;;;;;baixa
MG;BELA VISTA DE MINAS;municipio;89.0;;;16.0;;baixa
MG;BOM JESUS DO AMPARO;municipio;308.0;14.0;17.0;5.0;;baixa
MG;CONCEIÇÃO DO MATO DENTRO;municipio;1544.0;42.0;55.0;96.0;;baixa
MG;CONGONHAS DO NORTE;municipio;146.0;;;;;baixa
MG;CORONEL FABRICIANÇJ;municipio;238.0;;;;;baixa
MG;DIONISIO;municipio;122.0;;;26.0;;baixa
MG;FERROS;municipio;444.0;47.0;69.0;131.0;;baixa
MG;IPATINGA;municipio;109.0;;15.0;15.0;;baixa
MG;ITABIRA;municipio;1097.0;21.0;27.0;79.0;;baixa
MG;ITAMBE DO MATO DENTRO;municipio;424.0;;;10.0;;baixa
MG;JAGUARAÇU;municipio;107.0;;;;;baixa
MG;JOÃO MONLEVADE;municipio;57.0;;;16.0;;baixa
MG;MARLIERIA;municipio;192.0;;;22.0;;baixa
MG;MORRO DO PI LAR;municipio;355.0;21.0;24.0;40.0;;baixa
MG;NOVA ERA;municipio;315.0;;;28.0;;baixa
MG;PASSABEM;municipio;185.0;21.0;;26.0;;baixa
MG;RIO PIRACICABA;municipio;245.0;;12.0;46.0;;baixa
MG;SANTA BARBARA;municipio;297.0;;14.0;16.0;;baixa
MG;SANTA MARIA DE ITABIRA;municipio;871.0;10.0;23.0;89.0;;baixa
MG;SANTO ANTONIO DO RIO ABAIXO;municipio;170.0;;;15.0;;baixa
MG;SÃO DOMINGOS DO PRATA;municipio;750.0;;16.0;123.0;;baixa
MG;SÃO GONÇALO DO RIO ABAIXO;municipio;372.0;;;30.0;;baixa
MG;SÃO JOSE DO GOIABAL;municipio;137.0;;;13.0;;baixa
MG;SÂO SEBASTIÃO DO RIO PRETO;municipio;177.0;14.0;;;;baixa
MG;TIMOTEO;municipio;42.0;;;;;baixa
MG;OIVINOPOLIS;microrregiao;336.0;;;24.0;;baixa
MG;CARMO DO CAJURU;municipio;;;;;;baixa
MG;DIVINOPOLIS;municipio;38.0;;;;;baixa
MG;FLORESTAL;municipio;69.0;;;;;baixa
MG;IGARAPE;municipio;58.0;;;;;baixa
MG;IGARATINGA;municipio;10.0;;;;;baixa
MG;ITAUNA;municipio;38.0;;;;;baixa
MG;MATEUS LEME;municipio;41.0;;;;;baixa
MG;ONÇA DE PITANGUI;municipio;28.0;;;;;baixa
MG;PARA DE MINAS;municipio;41.0;;;;;baixa
MG;SÃO GONÇALO DO PARA;municipio;;;;;;baixa
MG;SÃO JOSE DA VARGINHA;municipio;;;;;;baixa
MG;ESPINHAÇO MERIDIONAL;microrregiao;3564.0;114.0;102.0;480.0;;baixa
MG;ALVINOPOLIS;municipio;425.0;;21.0;124.0;;baixa
MG;BELO VALE;municipio;109.0;10.0;;;;baixa
MG;BONFIM;municipio;45.0;;;;;baixa
MG;BRUMADINHO;municipio;99.0;;;10.0;;baixa
MG;CASA GRANDE;municipio;73.0;;;;;baixa
MG;CATAS ALTAS DA NORUEGA;municipio;190.0;;;48.0;;baixa
MG;CONGONHAS;municipio;75.0;;;;;baixa
MG;CONSELHEIRO LAFAIETE;municipio;90.0;;;;;baixa
MG;CRISTIANO OTONI;municipio;34.0;;;;;baixa
MG;CRUCILANDIA;municipio;45.0;;;;;baixa
MG;ITABIRITO;municipio;278.0;25.0;16.0;32.0;;baixa
MG;ITATIAIUÇU;municipio;34.0;;;;;baixa
MG;ITAVERAVA;municipio;223.0;;;12.0;;baixa
MG;JECEABA;municipio;202.0;;10.0;23.0;;baixa
MG;MARIANA;municipio;795.0;10.0;16.0;136.0;;baixa
MG;MOEDA;municipio;85.0;;;12.0;;baixa
MG;ANTONIO CARLOS;municipio;159.0;;;10.0;;baixa
MG;BARBACENA;municipio;182.0;;;19.0;;baixa
MG;BARROSO;municipio;13.0;;;;;baixa
MG;CAPELA NOVA;municipio;19.0;;;;;baixa
MG;CARANAIBA;municipio;91.0;;;;;baixa
MG;CARANOAI;municipio;65.0;;;;;baixa
MG;CASSITERITA;municipio;54.0;;;;;baixa
MG;CORONEL XAVIER CHAVES;municipio;12.0;;;;;baixa
MG;DESTERRO OE ENTRE RI OS;municipio;73.0;;;;;baixa
MG;DESTERRO;municipio;224.0;;;11.0;;baixa
MG;DORES DE CAMPOS;municipio;56.0;;;;;baixa
MG;ENTRE RIOS DE MINAS;municipio;109.0;19.0;;;;baixa
MG;IBERTIOGA;municipio;103.0;;;;;baixa
MG;LAGOA DOURADA;municipio;338.0;209.0;35.0;79.0;204.0;baixa
MG;NAZARENO;municipio;35.0;;;;;baixa
MG;PRADOS;municipio;186.0;;;35.0;;baixa
MG;RESENDE COSTA;municipio;105.0;12.0;;;;baixa
MG;RESSAQU I NHA;municipio;46.0;;;;;baixa
