_uf;_label;_level;estab_total;area_ha_total;estab_individual;area_ha_individual;estab_soc_condominio;area_ha_soc_condominio;confianca
RS;REDENTORA;microrregiao;24879.0;1680.0;23963.0;10.0;672.0;;media
RS;RODEIO BONITO;microrregiao;23215.0;2152.0;22724.0;42.0;414.0;;media
RS;RONDA ALTA;microrregiao;58340.0;2142.0;49311.0;36.0;4205.0;;media
RS;RONDINHA;microrregiao;23541.0;1093.0;21197.0;80.0;1823.0;;media
RS;SÃO MARTINHO;microrregiao;17666.0;253.0;16915.0;15.0;651.0;;media
RS;SARANDI;microrregiao;52819.0;1905.0;40724.0;51.0;8682.0;;media
RS;SEBERI;microrregiao;31044.0;2047.0;28706.0;33.0;2156.0;;media
RS;COLONIAL DE ERECHIM;mesorregiao;1096480.0;42290.0;990737.0;1296.0;73823.0;;media
RS;ARATIBA;microrregiao;46262.0;2222.0;45773.0;22.0;407.0;;media
RS;BARÃO DE COTEGIPE;microrregiao;28253.0;1219.0;27009.0;34.0;1143.0;;media
RS;BARRACÃO;microrregiao;53155.0;1092.0;45530.0;43.0;6338.0;;media
RS;CACIQUE OOSLE;microrregiao;17555.0;839.0;14889.0;50.0;2055.0;;media
RS;CAMPINAS;microrregiao;35982.0;1405.0;30684.0;19.0;4059.0;;media
RS;CIRIACO;microrregiao;42186.0;1204.0;39455.0;24.0;1907.0;;media
RS;ERECHIM;microrregiao;79210.0;2506.0;70233.0;109.0;5067.0;;media
RS;ERVAL GRANDE;microrregiao;28201.0;1320.0;26668.0;;540.0;;media
RS;GAURAMA;microrregiao;48220.0;2589.0;45881.0;80.0;2053.0;;media
RS;GETULIO VARGAS;microrregiao;74968.0;2899.0;67909.0;104.0;4692.0;;media
RS;IBIAÇA;microrregiao;40103.0;119.0;33598.0;38.0;4264.0;;media
RS;ITATIBA;microrregiao;20007.0;1192.0;19111.0;44.0;767.0;;media
RS;.JACUTINGA;microrregiao;29021.0;1148.0;23935.0;41.0;3631.0;;media
RS;MACHAOJ NHO;microrregiao;30704.0;1212.0;29064.0;34.0;1550.0;;media
RS;CIMENTOS CIMENTOS CIMENTOS CIMENTOS CIMENTOS;mesorregiao;;;;;;;media
RS;COLONIAL DE IJUI;municipio;342474.0;10214.0;301911.0;;317.0;33239.0;media
RS;PASSO FUNDO;municipio;654204.0;1630.0;571893.0;;332.0;65027.0;media
RS;COLONIAL DO ALTO JACUI;municipio;132756.0;3896.0;123711.0;;155.0;7557.0;media
RS;SOLEOADE;municipio;456387.0;12624.0;436661.0;;197.0;14568.0;media
RS;CAMPOS DE VACARIA;municipio;601425.0;13234.0;1352957.0;;633.0;131458.0;media
RS;OESTE GAUCHO;municipio;;;1060560.0;;;;media
SC;TOTAIS;total;234973.0;7419543.0;225738.0;6241153.0;4977.0;348334.0;media
SC;LESTE CATARINENSE;mesorregiao;47368.0;1062403.0;45681.0;902008.0;828.0;29938.0;alta
SC;COLONIAL DE JOINVILE;microrregiao;7687.0;208794.0;7389.0;154348.0;126.0;6292.0;alta
SC;ARAQUAR I;municipio;258.0;26194.0;234.0;15859.0;;674.0;media
SC;BARRA VELHA;municipio;610.0;20078.0;576.0;11755.0;12.0;484.0;media
SC;CORUPA;municipio;1325.0;23226.0;1288.0;16722.0;25.0;1325.0;media
SC;GARUVA;municipio;411.0;29789.0;394.0;23545.0;;416.0;media
SC;GUARAMIRIM;municipio;865.0;18862.0;823.0;16884.0;24.0;332.0;media
SC;JARAGUA DO SUL;municipio;1939.0;30239.0;1892.0;27701.0;23.0;1336.0;media
SC;JOINVILLE;municipio;1715.0;40903.0;1654.0;30724.0;22.0;1110.0;media
SC;SÃO FRANCISCO;municipio;200.0;12742.0;171.0;4468.0;;560.0;media
SC;SCHROEDER;municipio;364.0;6757.0;357.0;6686.0;;52.0;media
SC;LITORAL DE ITAJAI;microrregiao;1511.0;52625.0;1382.0;36569.0;57.0;2009.0;alta
SC;BALNEARIO CAMBORIU;municipio;16.0;249.0;16.0;249.0;;;media
SC;CAMBORIU;municipio;248.0;5992.0;243.0;5291.0;;;media
SC;ILHOTA;municipio;430.0;15042.0;404.0;11973.0;11.0;604.0;media
SC;ITAJAI;municipio;369.0;15456.0;309.0;10299.0;33.0;753.0;media
SC;ITAPEMA;municipio;83.0;1623.0;79.0;1438.0;;165.0;media
SC;NAVEGANTES;municipio;133.0;6133.0;114.0;2645.0;;114.0;media
SC;PENHA;municipio;87.0;2394.0;82.0;1647.0;;212.0;media
SC;PIÇARRAS;municipio;145.0;5732.0;135.0;3023.0;;161.0;media
SC;COLONIAL DE BLUMENAU;microrregiao;17107.0;348500.0;16634.0;301255.0;266.0;11009.0;alta
SC;ASCURRA;municipio;302.0;7164.0;294.0;6072.0;;85.0;media
SC;BENEDITO NOVO;municipio;1368.0;47408.0;1345.0;42504.0;11.0;1288.0;media
SC;BLUMENAU;municipio;2223.0;23041.0;2199.0;22181.0;;680.0;media
SC;BOTUVERA;municipio;586.0;11233.0;525.0;10179.0;54.0;987.0;media
SC;BRUSQUE;municipio;487.0;8522.0;480.0;8303.0;;;media
SC;GASPAR;municipio;1013.0;20301.0;984.0;18322.0;13.0;246.0;media
SC;GUABIRUBA;municipio;827.0;7856.0;823.0;7405.0;;;media
SC;INOAIAL;municipio;1864.0;55663.0;1812.0;44400.0;11.0;353.0;media
SC;LUIZ ALVES;municipio;890.0;19644.0;858.0;17495.0;23.0;351.0;media
SC;MASSARANDUBA;municipio;1542.0;25784.0;1464.0;23732.0;60.0;1183.0;media
SC;POMEROOE;municipio;1461.0;14307.0;1454.0;13957.0;;340.0;media
SC;PRESIDENTE NEREU;municipio;501.0;17208.0;491.0;16962.0;;134.0;media
SC;RIO DOS CEDROS;municipio;1442.0;45739.0;1380.0;27535.0;24.0;4000.0;media
SC;RODEIO;municipio;651.0;9326.0;620.0;8420.0;20.0;355.0;media
SC;TIMBO;municipio;759.0;8523.0;742.0;8364.0;11.0;113.0;media
SC;VIDAL RAMOS;municipio;1191.0;26773.0;1163.0;25417.0;18.0;872.0;media
SC;COLONIAL DO ITAJAI DO NORTE;microrregiao;4683.0;107882.0;4386.0;96954.0;50.0;1571.0;alta
SC;DONA EMMA;municipio;571.0;13685.0;563.0;12980.0;;68.0;media
SC;(BIRAMA;municipio;2463.0;57543.0;213.0;48432.0;21.0;633.0;media
SC;PRESIDENTE GETULIO;municipio;1017.0;22786.0;1000.0;22475.0;13.0;270.0;media
SC;WITMARSUM;municipio;632.0;13866.0;610.0;13066.0;14.0;599.0;media
SC;COLONIAL DO ALTO ITAJAI;microrregiao;16380.0;344601.0;15890.0;312881.0;329.0;9054.0;alta
SC;AGROLANDIA;municipio;856.0;13633.0;805.0;11367.0;23.0;479.0;media
SC;AGRONOMICA;municipio;667.0;869.0;646.0;9485.0;18.0;359.0;media
SC;ATALANTA;municipio;541.0;529.0;7847.0;10.0;291.0;;media
SC;FLORIANOPOLIS;mesorregiao;4134.0;116998.0;3905.0;102277.0;133.0;5083.0;alta
SC;FLORIANOPOLIS;microrregiao;4134.0;116998.0;3905.0;102277.0;133.0;5083.0;alta
