_uf;_label;_level;inform_bens;valor_bens_mil_cr;inform_investimentos;valor_investimentos_mil_cr;inform_financiamentos;valor_financiamentos_mil_cr;confianca
SE;NOSSA SENHORA DAS DORES;municipio;23649.0;2228784.0;6423.0;71025.0;2214.0;22354.0;alta
SE;AQUIDABÃ;municipio;3986.0;219532.0;96.0;8447.0;205.0;1357.0;alta
SE;CARIRA;municipio;1895.0;319345.0;965.0;12322.0;224.0;4049.0;alta
SE;CEDRO DE SÃO .JOÃO;municipio;625.0;66859.0;275.0;2283.0;60.0;469.0;alta
SE;CUMBE;municipio;691.0;100014.0;123.0;1884.0;34.0;1104.0;alta
SE;FEIRA NOVA;municipio;448.0;71710.0;151.0;2250.0;82.0;1259.0;alta
SE;FREI PAULO;municipio;1419.0;191017.0;246.0;5951.0;150.0;1538.0;alta
SE;GRACHO CARDOSO;municipio;1541.0;98335.0;321.0;3937.0;99.0;858.0;alta
SE;ITABI;municipio;629.0;76652.0;226.0;2099.0;55.0;585.0;alta
SE;.JAPOATÃ;municipio;1398.0;173329.0;340.0;5732.0;166.0;1797.0;alta
SE;MALHADA DOS;municipio;675.0;37771.0;104.0;1174.0;28.0;362.0;alta
SE;MURIBECA;municipio;778.0;49805.0;189.0;2328.0;29.0;262.0;alta
SE;NOSSA SENHORA APARECIDA;municipio;2553.0;186623.0;764.0;4901.0;433.0;2059.0;alta
SE;NOSSA SENHORA DAS DORES;municipio;2211.0;257021.0;552.0;6498.0;258.0;3909.0;alta
SE;PEDRA MOLE;municipio;379.0;47574.0;73.0;431.0;18.0;130.0;alta
SE;PINHÃO;municipio;894.0;91689.0;185.0;2016.0;34.0;489.0;alta
SE;RIBEIROPOLIS;municipio;2711.0;138457.0;668.0;6383.0;243.0;1241.0;alta
SE;SÃO FRANC l SCO;municipio;265.0;48704.0;40.0;1050.0;21.0;303.0;alta
SE;SÃO MIGUEL DO ALEIXO;municipio;551.0;54339.0;105.0;1332.0;75.0;574.0;alta
SE;COTINGUIBA;municipio;7280.0;1607491.0;2085.0;31223.0;514.0;50594.0;alta
SE;CAPELA;municipio;1692.0;325551.0;561.0;143.0;3515.0;;alta
SE;CARMOPOLIS;municipio;431.0;150125.0;31.0;356.0;17.0;282.0;alta
SE;DIVINA PASTORA;municipio;5.0;51433.0;34.0;1112.0;28.0;612.0;alta
SE;GENERAL MAVNARD;municipio;279.0;20541.0;15.0;456.0;;103.0;alta
SE;.JAPARATUBA;municipio;1161.0;221777.0;231.0;3265.0;69.0;3987.0;alta
SE;LARANJEIRAS;municipio;521.0;230066.0;79.0;7041.0;16.0;11388.0;alta
SE;MARUIM;municipio;230.0;120137.0;88.0;1597.0;21.0;13100.0;alta
SE;PIRAMBU;municipio;432.0;70888.0;61.0;817.0;22.0;558.0;alta
SE;RIACHUELO;municipio;143.0;51663.0;28.0;865.0;;;alta
SE;ROSARIO DO CATETE;municipio;258.0;64374.0;68.0;1269.0;;452.0;alta
SE;SANTA ROSA DE LIMA;municipio;479.0;51513.0;69.0;1959.0;35.0;567.0;alta
SE;SANTO AMARO DAS BROTAS;municipio;916.0;140247.0;764.0;2643.0;123.0;15373.0;alta
SE;SIRIRI;municipio;623.0;109170.0;56.0;677.0;29.0;652.0;alta
SE;AGRESTE DE ITABAIANA;microrregiao;;991834.0;4288.0;31489.0;1180.0;5697.0;alta
SE;AREI A BRANCA;municipio;;104257.0;203.0;2138.0;42.0;633.0;alta
SE;CAMPO;municipio;;143815.0;804.0;6025.0;127.0;616.0;alta
SE;ITABAIANA;municipio;;330706.0;2035.0;13953.0;469.0;2413.0;alta
SE;MACAMBIRA;municipio;;137534.0;290.0;2235.0;36.0;266.0;alta
SE;MALHADOR;municipio;;130559.0;159.0;1687.0;69.0;589.0;alta
SE;MOITA BONITA;municipio;;78556.0;559.0;3246.0;383.0;978.0;alta
SE;SÃO DOMINGOS;municipio;;66404.0;235.0;2201.0;54.0;199.0;alta
SE;AGRESTE DE LAGARTO;microrregiao;;4130746.0;10437.0;102826.0;3825.0;37284.0;alta
SE;ARAUA;municipio;;410227.0;675.0;9407.0;368.0;4821.0;alta
SE;BOQUIM;municipio;;370169.0;875.0;4192.0;524.0;5210.0;alta
SE;ITASAIANINHA;municipio;;787451.0;2263.0;28285.0;538.0;7493.0;alta
SE;LAGARTO;municipio;;1251994.0;2592.0;30244.0;1245.0;8884.0;alta
SE;PEDRINHAS;municipio;;96000.0;83.0;1195.0;72.0;790.0;alta
SE;RIACHÂO DO DANTAS;municipio;;503492.0;1167.0;9031.0;454.0;3203.0;alta
SE;SALGADO;municipio;;331352.0;990.0;12502.0;419.0;3959.0;alta
SE;SIMÂO DIAS;municipio;;380058.0;1792.0;7967.0;205.0;2919.0;alta
SE;SERTÃO;microrregiao;;1195133.0;3699.0;27515.0;879.0;8512.0;alta
SE;CRISTINAPOLIS;municipio;;229052.0;489.0;4251.0;177.0;2378.0;alta
SE;POÇO VERDE;municipio;;205203.0;1122.0;4275.0;331.0;2040.0;alta
SE;TOBIAS BARRETO;municipio;;419465.0;853.0;6383.0;162.0;1690.0;alta
SE;TOMAR DO GERU;municipio;;341412.0;235.0;12605.0;209.0;2403.0;alta
SE;ARACAJU;mesorregiao;;2872929.0;3257.0;34824.0;993.0;19644.0;alta
SE;LITORAL SUL SERGIPANO;microrregiao;;2872929.0;3257.0;34824.0;993.0;19644.0;alta
SE;ARACAJU;municipio;;390547.0;153.0;2096.0;;235.0;alta
SE;BARRA DOS COQUEIROS;municipio;;133430.0;68.0;842.0;;117.0;alta
SE;ESTANCIA;municipio;;474910.0;994.0;10982.0;300.0;4188.0;alta
SE;INDIAROBA;municipio;;188514.0;716.0;4382.0;140.0;5554.0;alta
SE;I TAPORANGA D' AJUDA;municipio;;272727.0;349.0;4143.0;123.0;1706.0;alta
SE;NOSSA SENHORA DO SOCORRO;municipio;;284554.0;208.0;2900.0;;432.0;alta
SE;SANTA LUZIA DO ITANHY;municipio;;452314.0;325.0;4513.0;83.0;2127.0;alta
SE;SÃO CR(STOYÂO;municipio;;349752.0;181.0;2224.0;26.0;1485.0;alta
SE;UMBAUBA;municipio;;326177.0;263.0;2739.0;310.0;3796.0;alta
SP;TOTAIS;total;282007.0;503557554.0;115793.0;7489619.0;61708.0;4084959.0;media
SP;ALTA E MEDIA ARARAOUARENSE;microrregiao;46613.0;61845292.0;20966.0;974746.0;9838.0;340669.0;media
SP;ALTA ARARAOUARENSE FERNANDOPOLIS;microrregiao;16677.0;12201927.0;7140.0;211899.0;3682.0;74560.0;media
SP;APARECIDA;municipio;506.0;344984.0;222.0;5773.0;136.0;1117.0;media
SP;DOLCINOPOLIS;municipio;268.0;121210.0;113.0;1914.0;62.0;592.0;media
SP;ESTRELA O'OESTE;municipio;749.0;603099.0;321.0;13655.0;144.0;3536.0;media
SP;FERNANOOPOLIS;municipio;1236.0;1161054.0;435.0;19423.0;210.0;4320.0;media
SP;GUARANI D' OESTE;municipio;486.0;646010.0;176.0;8999.0;132.0;4861.0;media
SP;INDIAPORÃ;municipio;347.0;390377.0;139.0;7264.0;149.0;5276.0;media
SP;JALES;municipio;2003.0;1290937.0;978.0;23110.0;411.0;8404.0;media
SP;MACEDONIA;municipio;547.0;548469.0;213.0;9458.0;136.0;3323.0;media
SP;MARINOPOLIS;municipio;254.0;116839.0;168.0;172.0;64.0;448.0;media
SP;MERIDIANO;municipio;390.0;387323.0;186.0;3738.0;128.0;1761.0;media
SP;MIRA ESTRELA;municipio;322.0;267856.0;125.0;6610.0;133.0;3784.0;media
SP;PALMEIRA O' OESTE;municipio;1465.0;664977.0;592.0;11938.0;313.0;2363.0;media
SP;PARANAPUÃ;municipio;549.0;534918.0;249.0;15621.0;193.0;5288.0;media
SP;PEDRANOPOLIS;municipio;472.0;428581.0;216.0;6066.0;131.0;3585.0;media
SP;POPULINA;municipio;307.0;504887.0;86.0;6030.0;;201.0;media
SP;RUBINEIA;municipio;264.0;375777.0;94.0;4071.0;58.0;1530.0;media
SP;SANTA ALBERTINA;municipio;820.0;381405.0;392.0;7895.0;143.0;1300.0;media
SP;SANTA CLARA;municipio;331.0;246592.0;164.0;5486.0;51.0;1945.0;media
SP;SANTA FE DO SUL;municipio;712.0;467088.0;319.0;4985.0;98.0;1804.0;media
SP;SANTANA DA PONTE PENSA;municipio;468.0;327346.0;231.0;4988.0;63.0;2045.0;media
SP;SANTA RITA;municipio;568.0;455557.0;271.0;9253.0;144.0;3033.0;media
SP;SÃO FRANCISCO;municipio;607.0;290281.0;290.0;5886.0;152.0;1378.0;media
SP;SÃO JOÃO DAS DUAS PONTES;municipio;289.0;229300.0;123.0;5806.0;102.0;1249.0;media
SP;TRES FRONTEIRAS;municipio;998.0;424131.0;361.0;6295.0;167.0;1231.0;media
SP;TURMALINA;municipio;325.0;281125.0;126.0;5248.0;32.0;270.0;media
SP;URANIA;municipio;1394.0;711792.0;550.0;9201.0;321.0;9904.0;media
SP;ALTA ARARAOUARENSE DE VOTUPORANGA;municipio;4995.0;4963900.0;2474.0;63905.0;1259.0;27277.0;media
SP;ALVARES FLORENCE;municipio;915.0;784158.0;525.0;9193.0;309.0;3389.0;media
SP;AMERICO DE CAMPOS;municipio;585.0;556133.0;297.0;8307.0;83.0;4942.0;media
SP;CARDOSO;municipio;593.0;956849.0;315.0;11359.0;214.0;4933.0;media
SP;COSMORAMA;municipio;951.0;811746.0;431.0;12954.0;216.0;2327.0;media
SP;PONTES GESTAL;municipio;240.0;557418.0;79.0;2447.0;77.0;4773.0;media
SP;VALENTIM GENTIL;municipio;409.0;273407.0;154.0;2736.0;84.0;871.0;media
SP;VOTUPORANGA;municipio;1302.0;1024186.0;673.0;16906.0;276.0;6039.0;media
SP;DIVISOR TURVO-GRANDE;municipio;2250.0;7974525.0;1129.0;123695.0;789.0;72123.0;media
SP;ALTAIR;municipio;151.0;730380.0;78.0;12674.0;56.0;6573.0;media
SP;GUARACl;municipio;252.0;1213136.0;98.0;25318.0;86.0;10026.0;media
SP;ICEM;municipio;91.0;563446.0;27.0;6090.0;21.0;3070.0;media
SP;OLIMPIA;municipio;894.0;608367.0;582.0;41329.0;260.0;23885.0;media
SP;ORINDIUVA;municipio;196.0;392915.0;71.0;4798.0;84.0;8970.0;media
SP;PAULO OE FARIA;municipio;314.0;1361923.0;158.0;18294.0;117.0;10679.0;media
SP;RIOLANDIA;municipio;352.0;104355.0;115.0;15189.0;165.0;8917.0;media
SP;MEDI O SÃO JOSE DOS DOURADOS;municipio;3162.0;3858383.0;1117.0;56379.0;613.0;17605.0;media
SP;AURIFLAMA;municipio;671.0;727697.0;225.0;11707.0;98.0;2046.0;media
SP;FLOREAL;municipio;297.0;318214.0;133.0;5748.0;70.0;1332.0;media
SP;GASTÃO VIOIGAL;municipio;258.0;299969.0;121.0;4985.0;92.0;3564.0;media
SP;GENERAL SALGADO;municipio;1085.0;1321846.0;329.0;20668.0;176.0;3260.0;media
SP;GUZOLANDIA;municipio;;;;;;;media
SP;MAGDA;municipio;271.0;706958.0;94.0;4562.0;85.0;602.0;media
SP;NOVA LUZITANIA;municipio;152.0;114926.0;74.0;1405.0;53.0;700.0;media
SP;ALTA MOGIANA;microrregiao;15451532.0;;124686.0;1597.0;;;media
SP;ARAMINA;municipio;331459.0;;2407.0;47.0;;;media
SP;BURITIZAL;municipio;411865.0;;6036.0;111.0;;;media
SP;GUARA;municipio;818938.0;;15210.0;245.0;;;media
SP;IGARAPAVA;municipio;901382.0;;8503.0;79.0;;;media
SP;IPUÂ;municipio;884889.0;;9009.0;155.0;;;media
SP;ITUVERAVA;municipio;2212346.0;;18226.0;331.0;;;media
SP;MIGUELOPOLIS;municipio;2397653.0;;17362.0;375.0;;;media
SP;MORRO AGUDO;municipio;5687746.0;;29278.0;160.0;;;media
SP;ORLANDIA;municipio;810783.0;;11636.0;31.0;;;media
SP;SÃO .JOAQUIM DA BARRA;municipio;994465.0;;7013.0;63.0;;;media
SP;SERRA DE .JABOTICABAL;microrregiao;19933328.0;;300120.0;1562.0;;;media
SP;BEBEDOURO;municipio;3058641.0;;33519.0;142.0;;;media
SP;CANDIDO RODRIGUES;municipio;277429.0;;2827.0;;;;media
SP;FERNANDO PRESTES;municipio;561636.0;;3854.0;56.0;;;media
SP;GUARIBA;municipio;984947.0;;7468.0;22.0;;;media
SP;.JABOT I CABAL;municipio;2800011.0;;85544.0;238.0;;;media
SP;MONTE ALTO;municipio;1472978.0;;20558.0;162.0;;;media
SP;MONTE AZUL PAULISTA;municipio;1294034.0;;27377.0;84.0;;;media
SP;PI RANGI;municipio;871895.0;;12719.0;86.0;;;media
SP;PITANGUEIRAS;municipio;2282682.0;;44603.0;106.0;;;media
SP;SANTA EANES TI NA;municipio;470788.0;;2471.0;18.0;;;media
SP;TAIAÇU;municipio;508830.0;;8431.0;75.0;;;media
SP;TAIUVA;municipio;606202.0;;7754.0;62.0;;;media
SP;T AQUAR I TINGA;municipio;2703642.0;;25781.0;183.0;;;media
SP;TERRA ROXA;municipio;657994.0;;5394.0;178.0;;;media
SP;VIRADOURO;municipio;980219.0;;5318.0;97.0;;;media
SP;VISTA ALEGRE DO ALTO;municipio;401392.0;;6495.0;45.0;;;media
SP;RIBEIRÃO PRETO;microrregiao;19372510.0;;176441.0;708.0;;;media
SP;BARRINHA;municipio;260085.0;;1706.0;12.0;;;media
SP;CRAVINHOS;municipio;1272884.0;;13086.0;49.0;;;media
SP;DUMONT;municipio;501605.0;;10738.0;37.0;;;media
SP;.JARDI NOPOL IS;municipio;1917383.0;;12733.0;82.0;;;media
SP;LUIS ANTONIO;municipio;1607695.0;;10669.0;11.0;;;media
SP;PONTAL;municipio;1119398.0;;11051.0;47.0;;;media
SP;PRADOPOLIS;municipio;487650.0;;4488.0;;;;media
SP;RIBEIRÃO PRETO;municipio;3585050.0;;23933.0;142.0;;;media
SP;SALES OLIVEIRA;municipio;1332787.0;;750.0;78.0;;;media
SP;SANTA RITA DO PASSA QUATRO;municipio;1939326.0;;18547.0;78.0;;;media
SP;SANTA ROSA DE VI TERBO;municipio;1171050.0;;7816.0;43.0;;;media
SP;SÃO SIMÃO;municipio;921473.0;;4311.0;35.0;;;media
SP;SERRA AZUL;municipio;488688.0;;7162.0;27.0;;;media
SP;SERRANA;municipio;447365.0;;14625.0;14.0;;;media
SP;SERTÃOZINHO;municipio;2320065.0;;26819.0;46.0;;;media
SP;ARARAQUARA;microrregiao;25989818.0;;392034.0;1755.0;;;media
SP;AMERICO BRASILIENSE;municipio;424590.0;;1553.0;;;;media
SP;ARARAQUARA;municipio;796180.0;;52522.0;131.0;;;media
SP;BOA ESPERANÇA DO SUL;municipio;2280197.0;;32811.0;60.0;;;media
SP;BORBOREMA;municipio;1112682.0;;16676.0;219.0;;;media
SP;DESCALVADO;municipio;2219819.0;;30848.0;142.0;;;media
SP;DOBRADA;municipio;675227.0;;4771.0;19.0;;;media
SP;DOURADO;municipio;633633.0;;5338.0;38.0;;;media
SP;(BATE;municipio;652803.0;;34422.0;18.0;;;media
SP;IBITINGA;municipio;563444.0;;20989.0;243.0;;;media
SP;ITAPOLIS;municipio;2744205.0;;44777.0;373.0;;;media
SP;MATÃO;municipio;2480344.0;;26523.0;98.0;;;media
SP;BARIRI;municipio;;503.0;;328.0;108.0;5622.0;media
SP;BARRA BONITA;municipio;;202.0;;58.0;54.0;25073.0;media
SP;BOCAINA;municipio;;194.0;;66.0;36.0;7625.0;media
SP;BORACEIA;municipio;;188.0;;69.0;67.0;4345.0;media
SP;DOIS COR REGOS;municipio;;392.0;;204.0;78.0;31632.0;media
SP;ITA JU;municipio;;320.0;;138.0;74.0;1435.0;media
SP;ITAPUI;municipio;;140.0;;66.0;42.0;4792.0;media
SP;MACATUBA;municipio;;196.0;;82.0;64.0;10525.0;media
SP;MINEIROS;municipio;;226.0;;66.0;51.0;19409.0;media
SP;PEDERNEIRAS;municipio;;479.0;;199.0;98.0;25903.0;media
SP;RIO CLARO;microrregiao;;3275.0;;1716.0;398.0;53855.0;media
SP;ANALANCIA;municipio;;206.0;;135.0;33.0;3148.0;media
SP;BROTAS;municipio;;486.0;;289.0;58.0;7463.0;media
SP;CORUMBATAI;municipio;;333.0;;165.0;41.0;5335.0;media
SP;IPEUNA;municipio;;309.0;;164.0;45.0;3160.0;media
SP;ITIRAPINA;municipio;;267.0;;117.0;17.0;2203.0;media
SP;RIO CLARO;municipio;;724.0;;342.0;90.0;11824.0;media
SP;SANTA MARIA DA SERRA;municipio;;175.0;;101.0;22.0;988.0;media
SP;SÃO PEDRO;municipio;;387.0;;276.0;42.0;11015.0;media
SP;TORRINHA;municipio;;388.0;;127.0;50.0;8714.0;media
SP;CAMPINAS;microrregiao;;7690.0;;2961.0;1457.0;143174.0;media
SP;AMERICANA;municipio;;73.0;;41.0;12.0;485.0;media
SP;ARARAS;municipio;;536.0;;211.0;165.0;24406.0;media
SP;ARTUR NOGUEIRA;municipio;;912.0;;374.0;218.0;13395.0;media
SP;CAMPINAS;municipio;;637.0;;311.0;104.0;7607.0;media
SP;CONCHAL;municipio;;551.0;;137.0;132.0;3351.0;media
SP;CORDEIROPOLIS;municipio;;217.0;;55.0;23.0;8756.0;media
SP;COSMOPOL IS;municipio;;232.0;;68.0;47.0;14501.0;media
SP;ELIAS FAUSTO;municipio;;261.0;;118.0;76.0;11715.0;media
SP;INDAIATUBA;municipio;;530.0;;242.0;100.0;;media
SP;JAGUAR( UNA;municipio;;216.0;;98.0;33.0;7199.0;media
SP;LIMEIRA;municipio;;1355.0;;428.0;137.0;;media
SP;MONTE MOR;municipio;;266.0;;135.0;90.0;;media
SP;NOVA DOESSA;municipio;;106.0;;30.0;23.0;;media
SP;PAULINIA;municipio;;177.0;;76.0;18.0;;media
SP;SANTO ANTONIO DE POSSE;municipio;;291.0;;143.0;53.0;5.0;media
SP;SUMARE;municipio;;367.0;;216.0;80.0;;media
SP;VALINHOS;municipio;;689.0;;208.0;114.0;2433.0;media
SP;VINHEDO;municipio;;274.0;;70.0;28.0;1406.0;media
SP;AÇUCAREIRA DE PIRACICABA;microrregiao;;2617.0;;892.0;714.0;117179.0;media
SP;CAPIVARI;municipio;;197.0;;47.0;49.0;12559.0;media
SP;CHARQUEADA;municipio;;273.0;;96.0;80.0;6518.0;media
SP;IRACEMAPOLIS;municipio;;76.0;;21.0;17.0;21252.0;media
SP;MOMBUCA;municipio;;110.0;;41.0;49.0;6216.0;media
SP;PIRACICABA;municipio;;1497.0;;508.0;376.0;27518.0;media
SP;RAFARD;municipio;;80.0;;30.0;21.0;8441.0;media
SP;RIO DAS PEDRAS;municipio;;150.0;;65.0;65.0;11735.0;media
SP;SORO CABA;microrregiao;5317.0;9381296.0;1804.0;139063.0;37379.0;;media
SP;ARAÇO IABA DA SERRA;municipio;299.0;395704.0;89.0;7901.0;1142.0;;media
SP;CABREUVA;municipio;293.0;455569.0;77.0;7290.0;2126.0;;media
SP;CAPELA DO ALTO;municipio;561.0;392201.0;215.0;14474.0;4299.0;;media
SP;IPERO;municipio;191.0;204917.0;78.0;11708.0;431.0;;media
SP;MAIRINQUE;municipio;301.0;755502.0;68.0;2477.0;2008.0;;media
SP;PORTO FELIZ;municipio;682.0;2082525.0;227.0;22042.0;13215.0;;media
SP;SAL TO;municipio;123.0;436181.0;49.0;6829.0;1029.0;;media
SP;SALTO OE PIRAPORA;municipio;486.0;419580.0;151.0;5963.0;1390.0;;media
SP;SÃO ROQUE;municipio;687.0;679051.0;222.0;6061.0;1687.0;;media
SP;SARAPUI;municipio;688.0;517641.0;230.0;9473.0;2599.0;;media
SP;SOROCABA;municipio;506.0;1163239.0;181.0;27321.0;3352.0;;media
SP;VOTORANTIM;municipio;97.0;110825.0;50.0;1845.0;464.0;;media
SP;.JUNOIAI;microrregiao;3707.0;6521072.0;1246.0;102619.0;22490.0;;media
SP;CAMPO LIMPO PAULISTA;municipio;16.0;44943.0;;277.0;;;media
SP;ITATIBA;municipio;598.0;1248515.0;185.0;11179.0;10454.0;;media
SP;ITUPEVA;municipio;708.0;1199776.0;230.0;19144.0;3390.0;;media
SP;.JARINU;municipio;472.0;389934.0;104.0;10216.0;1782.0;;media
SP;JUNDIAI;municipio;1224.0;1769258.0;455.0;29000.0;2941.0;;media
SP;LOUVE IRA;municipio;449.0;438156.0;205.0;5043.0;2096.0;;media
SP;MORUNGABA;municipio;221.0;1397472.0;52.0;20082.0;623.0;;media
SP;VARZEA PAULISTA;municipio;19.0;33014.0;10.0;7673.0;1200.0;;media
SP;MANTIQUEIRA PAULISTA;mesorregiao;30588.0;72145548.0;13328.0;1034380.0;458594.0;;media
SP;PLANALTO OE FRANCA;microrregiao;3274.0;9879816.0;1799.0;145908.0;116564.0;;media
SP;CRISTAIS PAULISTA;municipio;380.0;1241309.0;206.0;23217.0;4580.0;;media
SP;FRANCA;municipio;652.0;2580002.0;362.0;27146.0;10460.0;;media
SP;ITIRAPUÃ;municipio;173.0;383616.0;98.0;1747.0;4978.0;;media
SP;.JERIQUARA;municipio;150.0;554548.0;66.0;7184.0;4785.0;;media
SP;PATROCINIO PAULISTA;municipio;603.0;1407121.0;306.0;24755.0;3926.0;;media
SP;PEDREGULHO;municipio;536.0;1340869.0;331.0;25011.0;12430.0;;media
SP;RESTINGA;municipio;91.0;557677.0;54.0;5829.0;3488.0;;media
SP;RIBEIRÃO CORRENTE;municipio;260.0;556446.0;148.0;13861.0;68191.0;;media
SP;RIFAINA;municipio;61.0;177815.0;33.0;988.0;253.0;;media
SP;SÃO JOSE DA BELA VISTA;municipio;368.0;1080409.0;195.0;10165.0;3468.0;;media
SP;SERRA DE BATATAIS;microrregiao;530.0;9798605.0;665.0;120757.0;41262.0;;media
SP;ALTINOPOLIS;municipio;448.0;2505807.0;190.0;21098.0;7009.0;;media
SP;BATATAIS;municipio;689.0;3012852.0;374.0;28176.0;11414.0;;media
SP;BRODOSQUI;municipio;380.0;823558.0;129.0;870.0;70.0;;media
SP;CAJURU;municipio;654.0;661088.0;413.0;30468.0;125.0;;media
SP;CASSIA DOS COQUEIROS;municipio;502.0;421520.0;178.0;7088.0;1394.0;;media
SP;ENCOSTA OCID. D A. MANTIQ. PAULISTA;microrregiao;6961.0;16573794.0;2826.0;200902.0;1349.0;;media
SP;AGUAS DA PRATA;municipio;147.0;395457.0;96.0;4098.0;1204.0;;media
SP;CACONDE;municipio;975.0;1411102.0;457.0;23768.0;7193.0;;media
SP;OIVINOLANDIA;municipio;1295.0;1024199.0;314.0;7736.0;3448.0;;media
SP;ESPIRITO SANTO DO PINHAL;municipio;497.0;2605629.0;252.0;26122.0;13532.0;;media
SP;ITOBI;municipio;299.0;471321.0;56.0;4569.0;1397.0;;media
SP;SANTO ANTONIO;municipio;324.0;619823.0;173.0;10933.0;2159.0;;media
SP;SÃO .JOÃO DA BOA VISTA;municipio;724.0;1778399.0;371.0;19622.0;15159.0;;media
SP;SÃO .JOSE DO RIO PARDO;municipio;1110.0;2235861.0;350.0;31919.0;16394.0;;media
SP;SÂO SEBASTIÃO DA GRAMA;municipio;365.0;1129877.0;106.0;12796.0;14709.0;;media
SP;TAPIRATIBA;municipio;152.0;827554.0;78.0;10823.0;1043.0;;media
SP;VARGEM GRANDE DO SUL;municipio;377.0;1138813.0;181.0;15341.0;4965.0;;media
SP;ESTANCIAS HIDROMINERAIS PAULISTAS;microrregiao;4957.0;9137010.0;1947.0;227344.0;17068.0;;media
SP;AGUAS OE LINDO IA;municipio;143.0;572671.0;50.0;3081.0;220.0;;media
SP;AMPARO;municipio;617.0;2422291.0;364.0;162396.0;4582.0;;media
SP;ITAPIRA;municipio;773.0;2377321.0;312.0;23382.0;4307.0;;media
SP;LINDOIA;municipio;107.0;127702.0;57.0;3062.0;271.0;;media
SP;MONTE ALEGRE DO SUL;municipio;349.0;320286.0;227.0;5628.0;1506.0;;media
SP;PEDREIRA;municipio;87.0;399842.0;54.0;4405.0;151.0;;media
SP;SERRA NEGRA;municipio;658.0;1782902.0;356.0;12857.0;3496.0;;media
SP;SOCORRO;municipio;2223.0;1133992.0;527.0;12529.0;2532.0;;media
SP;BRAGANCA PAULISTA;microrregiao;6274.0;6338297.0;2695.0;111043.0;21399.0;;media
SP;ATIBAIA;municipio;939.0;1705220.0;336.0;23361.0;7903.0;;media
SP;BOM .JESUS DOS PERDÕES;municipio;159.0;130021.0;68.0;1402.0;144.0;;media
SP;BRAGANÇA PAULISTA;municipio;1627.0;2303295.0;773.0;35963.0;6125.0;;media
SP;.JOANOPOLIS;municipio;562.0;452552.0;288.0;9242.0;1720.0;;media
SP;NAZARE PAULISTA;municipio;967.0;393264.0;234.0;4880.0;68.0;;media
SP;PEDRA BELA;municipio;545.0;295867.0;253.0;6997.0;1193.0;;media
SP;PINHALZINHO;municipio;720.0;317105.0;335.0;4682.0;2351.0;;media
SP;PIRACAIA;municipio;755.0;740969.0;408.0;24512.0;1892.0;;media
SP;SUDOESTE PAULISTA;mesorregiao;103257.0;173975829.0;42442.0;2874701.0;1471513.0;;media
SP;ALTA NORDESTE DE ARAÇATUBA;microrregiao;8880.0;20578964.0;3871.0;549755.0;149504.0;;media
SP;ANDRADINA;municipio;922.0;1454974.0;432.0;59628.0;3480.0;;media
SP;ARAÇATUBA;municipio;1481.0;4583579.0;631.0;110844.0;46279.0;;media
SP;BENTO OE ABREU;municipio;175.0;427871.0;67.0;10314.0;3275.0;;media
SP;CASTILHO;municipio;497.0;1657880.0;226.0;31302.0;5651.0;;media
SP;GUARAÇAI;municipio;1108.0;1411777.0;292.0;27783.0;10775.0;;media
SP;GUARARAPES;municipio;719.0;1693940.0;356.0;39864.0;19291.0;;media
SP;AOAMANT I NA;microrregiao;878479.0;;15867.0;273.0;;;media
SP;DRACENA;microrregiao;833377.0;;21008.0;400.0;;;media
SP;FLORA RICA;microrregiao;317238.0;;5026.0;115.0;;;media
SP;FLORIDA PAULISTA;microrregiao;1074739.0;;13451.0;459.0;;;media
SP;INUBIA PAULISTA;microrregiao;265770.0;;2413.0;54.0;;;media
SP;IRAPURU;microrregiao;547978.0;;8204.0;367.0;;;media
SP;JUNQUEIROPOL IS;microrregiao;992746.0;;12051.0;580.0;;;media
SP;LUCELIA;microrregiao;705958.0;;9309.0;207.0;;;media
SP;MARIAPOLIS;microrregiao;320797.0;;5233.0;206.0;;;media
SP;MONTE CASTELO;microrregiao;401552.0;;6627.0;328.0;;;media
SP;NOVA GUATAPORANGA;microrregiao;74528.0;;1482.0;79.0;;;media
SP;as VALDO CRUZ;microrregiao;706118.0;;7557.0;291.0;;;media
SP;OURO VERDE;microrregiao;382272.0;;6571.0;272.0;;;media
SP;PACAEMBU;microrregiao;570197.0;;9890.0;438.0;;;media
SP;PANORAMA;microrregiao;420494.0;;9581.0;43.0;;;media
SP;PARAPUÂ;microrregiao;823144.0;;11858.0;272.0;;;media
SP;PAULICEIA;microrregiao;623236.0;;6467.0;29.0;;;media
SP;RINOPOLIS;microrregiao;923734.0;;185.0;474.0;;;media
SP;SAGRES;microrregiao;272696.0;;4549.0;116.0;;;media
SP;SALMOURÂO;microrregiao;373726.0;;4180.0;86.0;;;media
SP;SANTA MERCEDES;microrregiao;285749.0;;5722.0;131.0;;;media
SP;SÃO JOÃO DO PAU o ALHO;microrregiao;272220.0;;13116.0;225.0;;;media
SP;TUPI PAULISTA;microrregiao;535460.0;;8407.0;436.0;;;media
SP;ALTA NORDESTE OE PENAPOLIS;microrregiao;8055760.0;;127645.0;1587.0;;;media
SP;ALTO ALEGRE;microrregiao;539156.0;;12873.0;200.0;;;media
SP;AVANHANDAVA;microrregiao;507714.0;;4433.0;37.0;;;media
SP;BARBOSA;microrregiao;315550.0;;4412.0;40.0;;;media
SP;BILAC;microrregiao;281652.0;;6231.0;82.0;;;media
