_uf;_label;_level;estab_total;inform_forca_total;inform_animal;inform_mecanica;inform_propria;inform_alugada;inform_outra_sem_decl;confianca
SP;GENERAL SALGADO;municipio;1085.0;830.0;615.0;562.0;607.0;111.0;269.0;media
SP;GUZOLANDIA;municipio;428.0;351.0;299.0;187.0;215.0;;181.0;media
SP;MAGDA;municipio;271.0;201.0;165.0;132.0;180.0;31.0;40.0;media
SP;DIVISOR SÃO JOSE OOURAOOS-TIETE;microrregiao;4991.0;;;3452.0;3116.0;3900.0;478.0;media
SP;ADOLFO;municipio;94.0;;;65.0;64.0;84.0;;media
SP;JOSE BONIFACIO;municipio;1014.0;;;539.0;709.0;713.0;48.0;media
SP;MACAUBAL;municipio;391.0;;;326.0;222.0;346.0;77.0;media
SP;MENDONÇA;municipio;324.0;;;286.0;169.0;279.0;;media
SP;MONÇÕES;municipio;125.0;;;96.0;80.0;99.0;22.0;media
SP;MONTE APRAZ( VEL;municipio;974.0;;;743.0;501.0;772.0;87.0;media
SP;NEVES PAULISTA;municipio;395.0;;;211.0;243.0;275.0;87.0;media
SP;NHANDEARA;municipio;559.0;;;456.0;326.0;474.0;39.0;media
SP;NIPOÃ;municipio;170.0;;;131.0;109.0;138.0;49.0;media
SP;PLANALTO;municipio;302.0;;;107.0;250.0;229.0;12.0;media
SP;POLO(NI;municipio;241.0;;;175.0;177.0;170.0;13.0;media
SP;SEBASTIANOPOLIS DO SUL;municipio;230.0;;;198.0;152.0;196.0;;media
SP;UNIÃO PAULISTA;municipio;136.0;;;9.0;4.0;125.0;35.0;media
SP;SÃO JOSE DO RIO PRETO;microrregiao;8423.0;;;5356.0;4754.0;6087.0;982.0;media
SP;BADY BASSITT;municipio;293.0;;;175.0;155.0;193.0;43.0;media
SP;BALSAMO;municipio;276.0;;;159.0;137.0;184.0;32.0;media
SP;CEDRAL;municipio;51.0;;;407.0;256.0;438.0;59.0;media
SP;GUAPIAÇU;municipio;485.0;;;299.0;293.0;384.0;71.0;media
SP;IBIRA;municipio;367.0;;;223.0;237.0;254.0;63.0;media
SP;JACI;municipio;358.0;;;253.0;105.0;268.0;22.0;media
SP;MIRASSOL;municipio;508.0;;;352.0;295.0;315.0;93.0;media
SP;M(RASSOLANDIA;municipio;310.0;;;191.0;148.0;236.0;18.0;media
SP;NOVA ALIANÇA;municipio;278.0;;;200.0;204.0;229.0;;media
SP;NOVA GRANADA;municipio;575.0;;;322.0;420.0;398.0;138.0;media
SP;ONDA VERDE;municipio;123.0;;;59.0;110.0;95.0;31.0;media
SP;PALESTINA;municipio;834.0;;;;560.0;;;media
SP;POT(RENDABA;municipio;711.0;;;543.0;431.0;555.0;15.0;media
SP;SÃO -IOSE DO RIO PRETO;municipio;964.0;;;173.0;577.0;632.0;151.0;media
SP;TANABI;municipio;340.0;;;888.0;591.0;954.0;143.0;media
SP;UCHOA;municipio;483.0;;;350.0;235.0;404.0;27.0;media
SP;MEDIA ARARAQUARENSE;microrregiao;6115.0;;;3417.0;4574.0;4553.0;555.0;media
SP;ARIRANHA;municipio;177.0;;;27.0;163.0;122.0;16.0;media
SP;CAJOBI;municipio;339.0;;;94.0;314.0;266.0;16.0;media
SP;CATANDUVA;municipio;456.0;;;221.0;345.0;331.0;17.0;media
SP;CATIGUA;municipio;126.0;;;43.0;108.0;76.0;;media
SP;IRAPUÃ;municipio;320.0;;;213.0;209.0;242.0;32.0;media
SP;ITAJOBI;municipio;1182.0;;;778.0;826.0;849.0;98.0;media
SP;NOVO HORIZONTE;municipio;868.0;;;581.0;602.0;631.0;127.0;media
SP;PALMARES PAULISTA;municipio;53.0;;;;51.0;45.0;;media
SP;PARAIS;municipio;240.0;;;78.0;225.0;168.0;26.0;media
SP;PINOORAMA;municipio;265.0;;;163.0;205.0;198.0;;media
SP;SANTA AOELIA;municipio;455.0;;;;327.0;;;media
SP;SEVERIN(A;municipio;139.0;;;33.0;136.0;121.0;16.0;media
SP;TABAPUÃ;municipio;600.0;;;307.0;514.0;415.0;34.0;media
SP;URUPES;municipio;664.0;;;538.0;409.0;569.0;111.0;media
SP;CAMPINAS E RIBEIRÃO PRETO;microrregiao;55522.0;;;15936.0;41437.0;33360.0;6955.0;media
SP;BARRETOS;municipio;2301.0;;;176.0;1843.0;1573.0;198.0;media
SP;BARRETOS;municipio;1018.0;;;95.0;696.0;625.0;81.0;media
SP;COLINA;municipio;264.0;;;60.0;226.0;217.0;21.0;media
SP;COLOMBIA;municipio;224.0;;;;194.0;157.0;15.0;media
SP;GUAIRA;municipio;613.0;;;11.0;557.0;412.0;57.0;media
SP;SERRA DE JABOT I CABAL;microrregiao;6598.0;6138.0;1148.0;5946.0;4714.0;551.0;1440.0;media
SP;BEBEDOURO;municipio;688.0;635.0;29.0;627.0;542.0;35.0;75.0;media
SP;CANDIDO RODRIGUES;municipio;194.0;182.0;81.0;173.0;146.0;22.0;30.0;media
SP;FERNANDO PRESTES;municipio;442.0;422.0;149.0;406.0;321.0;94.0;65.0;media
SP;GUARIBA;municipio;139.0;111.0;15.0;109.0;47.0;22.0;60.0;media
SP;JABOTICABAL;municipio;539.0;508.0;54.0;498.0;344.0;36.0;169.0;media
SP;MONTE ALTO;municipio;928.0;805.0;349.0;706.0;734.0;28.0;100.0;media
SP;MONTE AZUL PAULISTA;municipio;381.0;366.0;48.0;360.0;302.0;10.0;65.0;media
SP;PI RANGI;municipio;429.0;422.0;122.0;414.0;324.0;29.0;94.0;media
SP;PITANGUEIRAS;municipio;403.0;372.0;36.0;363.0;248.0;53.0;162.0;media
SP;SANTA ERNESTINA;municipio;74.0;67.0;;66.0;52.0;;;media
SP;TAIAÇU;municipio;231.0;205.0;39.0;199.0;152.0;15.0;54.0;media
SP;TAIUVA;municipio;260.0;238.0;30.0;236.0;196.0;18.0;45.0;media
SP;T AOUAR I TINGA;municipio;937.0;896.0;138.0;882.0;696.0;89.0;181.0;media
SP;TERRA ROXA;municipio;329.0;321.0;;321.0;205.0;43.0;130.0;media
SP;VIRADOURO;municipio;432.0;403.0;;401.0;281.0;17.0;147.0;media
SP;VISTA ALEGRE DO ALTO;municipio;192.0;185.0;37.0;185.0;124.0;32.0;55.0;media
SP;RIBEIRÃO PRETO;microrregiao;4176.0;3349.0;794.0;3179.0;2024.0;617.0;1242.0;media
SP;BARRINHA;municipio;64.0;56.0;;55.0;24.0;;29.0;media
SP;CRAVINHOS;municipio;249.0;225.0;44.0;219.0;117.0;35.0;100.0;media
SP;DUMONT;municipio;143.0;142.0;;142.0;74.0;27.0;109.0;media
SP;JARDINOPOLIS;municipio;385.0;335.0;56.0;317.0;221.0;34.0;102.0;media
SP;LUIS ANTONIO;municipio;129.0;114.0;26.0;111.0;48.0;31.0;69.0;media
SP;PONTAL;municipio;175.0;165.0;;165.0;62.0;10.0;103.0;media
SP;PRADOPOLIS;municipio;55.0;50.0;;49.0;24.0;;25.0;media
SP;RIBEIRÃO PRETO;municipio;994.0;649.0;120.0;582.0;441.0;96.0;193.0;media
SP;SALES OLIVEIRA;municipio;246.0;234.0;94.0;224.0;161.0;47.0;58.0;media
SP;SANTA RITA DO PASSA QUATRO;municipio;528.0;456.0;209.0;444.0;391.0;69.0;58.0;media
SP;SANTA ROSA DE VITERBO;municipio;262.0;189.0;70.0;171.0;117.0;74.0;50.0;media
SP;SÃO SIMÃO;municipio;293.0;160.0;65.0;144.0;100.0;33.0;47.0;media
SP;SERRA AZUL;municipio;133.0;119.0;48.0;107.0;70.0;32.0;42.0;media
SP;SERRANA;municipio;104.0;71.0;16.0;68.0;34.0;24.0;31.0;media
SP;SERTÃOZINHO;municipio;416.0;384.0;30.0;381.0;140.0;89.0;226.0;media
SP;ARARAQUARA;microrregiao;7134.0;6285.0;2663.0;5859.0;4984.0;823.0;1394.0;media
SP;AMERICO BRASILIENSE;municipio;34.0;32.0;13.0;32.0;21.0;;11.0;media
SP;ARARAQUARA;municipio;599.0;561.0;182.0;541.0;406.0;23.0;191.0;media
SP;BOA ESPERANÇA DO SUL;municipio;256.0;227.0;77.0;219.0;183.0;14.0;59.0;media
SP;BORBOREMA;municipio;666.0;554.0;159.0;504.0;482.0;63.0;87.0;media
SP;DESCAL VADO;municipio;574.0;145.0;461.0;422.0;57.0;94.0;;media
SP;DOBRADA;municipio;80.0;73.0;15.0;71.0;50.0;10.0;23.0;media
SP;DOURADO;municipio;113.0;104.0;65.0;93.0;79.0;26.0;25.0;media
SP;(BATE;municipio;92.0;66.0;43.0;65.0;58.0;14.0;10.0;media
SP;IBITINGA;municipio;887.0;750.0;427.0;660.0;601.0;101.0;187.0;media
SP;BARIRI;municipio;;;;449.0;;323.0;415.0;media
SP;BARRA BONITA;municipio;;;;173.0;;15.0;172.0;media
SP;BOCAINA;municipio;;;;148.0;;60.0;128.0;media
SP;BORACEIA;municipio;;;;164.0;;124.0;127.0;media
SP;DOIS CORREGOS;municipio;;;;344.0;;233.0;253.0;media
SP;IGARAÇU DO TIETE;municipio;135.0;130.0;128.0;52.0;97.0;;;media
SP;ITAjU;municipio;;;;277.0;;222.0;262.0;media
SP;ITAPUI;municipio;;;;129.0;;92.0;111.0;media
SP;MACATUBA;municipio;196.0;188.0;47.0;185.0;98.0;84.0;141.0;media
SP;MINEIROS;municipio;226.0;178.0;93.0;147.0;110.0;97.0;;media
SP;PEDERNE;municipio;479.0;396.0;173.0;342.0;269.0;122.0;98.0;media
SP;RIO CLARO;microrregiao;;;;2695.0;;638.0;2286.0;media
SP;ANALANDIA;municipio;;;;164.0;;91.0;137.0;media
SP;BROTAS;municipio;;;;419.0;;241.0;364.0;media
SP;CDRUMBATAI;municipio;;;;269.0;;175.0;231.0;media
SP;IPEUNA;municipio;;;;206.0;;96.0;176.0;media
SP;ITIRAPINA;municipio;;;;228.0;;141.0;181.0;media
SP;RIO CLARO;municipio;;;;585.0;;288.0;511.0;media
SP;SANTA MARIA DA SERRA;municipio;175.0;155.0;127.0;139.0;104.0;25.0;78.0;media
SP;SÃO PEDRO;municipio;;;;332.0;;232.0;281.0;media
SP;TORRINHA;municipio;;;;337.0;;247.0;266.0;media
SP;CAMPINAS;microrregiao;;;;6365.0;;1595.0;6045.0;media
SP;AMERICANA;municipio;;;;58.0;;18.0;48.0;media
SP;ARARAS;municipio;;;;505.0;;87.0;504.0;media
SP;ARTUR NOGUEIRA;municipio;;;;838.0;;171.0;809.0;media
SP;CAMPINAS;municipio;;;;513.0;;179.0;486.0;media
SP;COROEIROPOLIS;municipio;;;;201.0;;30.0;190.0;media
SP;COSMOPOL IS;municipio;232.0;217.0;53.0;210.0;181.0;13.0;42.0;media
SP;ELIAS FAUSTO;municipio;;;;239.0;;60.0;237.0;media
SP;INOAIATUBA;municipio;;;;424.0;;164.0;345.0;media
SP;jAGUAR I UNA;municipio;221.0;202.0;52.0;199.0;162.0;44.0;27.0;media
SP;LIMEIRA;municipio;;;;1193.0;;201.0;165.0;media
SP;MONTE MOR;municipio;;;;221.0;;101.0;206.0;media
SP;NOVA DOESSA;municipio;;;;97.0;;27.0;76.0;media
SP;PAULINIA;municipio;;;;157.0;;75.0;149.0;media
SP;SANTO ANTONIO OE POSSE;municipio;291.0;266.0;143.0;253.0;198.0;58.0;69.0;media
SP;SUMARE;municipio;;;;311.0;;52.0;298.0;media
SP;VALINHOS;municipio;;;;249.0;;;228.0;media
SP;VINHEDO;municipio;;;;147.0;;68.0;120.0;media
SP;AÇUCAREIRA DE PI AAC I CABA;microrregiao;617.0;2295.0;699.0;1642.0;242.0;862.0;;media
SP;CAPIVARI;municipio;;;;174.0;;76.0;165.0;media
SP;CHARQUEADA;municipio;;;;239.0;;88.0;207.0;media
SP;l RACEMAPO LI S;municipio;76.0;67.0;14.0;63.0;36.0;53.0;;media
SP;MOMBUCA;municipio;;;;105.0;;24.0;104.0;media
SP;BOITUVA;municipio;;435.0;340.0;;177.0;235.0;286.0;media
SP;CEROUILHO;municipio;;319.0;249.0;;75.0;215.0;160.0;media
SP;CESAR I O LANGE;municipio;;511.0;414.0;;119.0;344.0;224.0;media
SP;LARANJAL PAULISTA;municipio;;615.0;473.0;;245.0;426.0;391.0;media
SP;PEREIRAS;municipio;;579.0;342.0;;238.0;161.0;223.0;media
SP;PORANGABA;municipio;;919.0;560.0;;363.0;237.0;333.0;media
SP;TATUI;municipio;;113.0;1037.0;;370.0;832.0;682.0;media
SP;TIETE;municipio;792.0;528.0;458.0;372.0;99.0;125.0;;media
SP;SOROCABA;microrregiao;;5317.0;3775.0;;936.0;3123.0;2904.0;media
SP;ARAÇO IASA DA SERRA;municipio;;299.0;2.0;;88.0;221.0;203.0;media
SP;CABREUVA;municipio;;293.0;191.0;;60.0;161.0;155.0;media
SP;CAPELA DO ALTO;municipio;561.0;339.0;259.0;260.0;21.0;148.0;;media
SP;IPERO;municipio;;191.0;147.0;;62.0;132.0;98.0;media
SP;MAIRINOUE;municipio;;301.0;196.0;;70.0;161.0;165.0;media
SP;PORTO FELIZ;municipio;504.0;442.0;414.0;55.0;;;;media
SP;SALTO;municipio;;123.0;105.0;;25.0;103.0;73.0;media
SP;SAL TO OE PIRAPORA;municipio;6.0;384.0;277.0;335.0;101.0;68.0;;media
SP;SÃO ROQUE;municipio;353.0;187.0;259.0;65.0;64.0;;;media
SP;SARAPUI;municipio;;688.0;531.0;;364.0;390.0;302.0;media
SP;SOROCABA;municipio;;506.0;385.0;;163.0;318.0;332.0;media
SP;VOTORANT IM;municipio;;97.0;75.0;;52.0;51.0;66.0;media
SP;JUNDIAI;microrregiao;;3707.0;2823.0;;1130.0;371.0;1814.0;media
SP;CAMPO LIMPO PAULISTA;municipio;;16.0;7.0;;;;;media
SP;ITATIBA;municipio;504.0;200.0;61.0;350.0;;;;media
SP;ITUPEVA;municipio;378.0;509.0;;;;;;media
SP;JARINU;municipio;;172.0;330.0;;234.0;278.0;204.0;media
SP;JUNDIAI;municipio;;1224.0;853.0;;394.0;716.0;565.0;media
SP;LOUVEIRA;municipio;;;332.0;;161.0;257.0;191.0;media
SP;MORUNGABA;municipio;;221.0;142.0;;17.0;138.0;99.0;media
SP;VARZEA PAULISTA;municipio;;19.0;;;;;;media
SP;MANTIQUEIRA PAULISTA;mesorregiao;;30591.0;22327.0;;10312.0;20193.0;14838.0;media
SP;PLANALTO DE FRANCA;microrregiao;;3274.0;2793.0;;105.0;570.0;2200.0;media
SP;CRISTAIS PAULISTA;municipio;337.0;167.0;316.0;277.0;102.0;;;media
SP;FRANCA;municipio;;652.0;2.0;;328.0;397.0;404.0;media
SP;ITIRAPUÃ;municipio;173.0;156.0;113.0;140.0;;;;media
SP;JERIQUARA;municipio;;150.0;129.0;;29.0;126.0;103.0;media
SP;PATAOCINIO PAULISTA;municipio;;6031.0;91.0;;330.0;110.0;371.0;media
SP;PEDREGULHO;municipio;;536.0;176.0;;271.0;5.0;;media
SP;RESTINGA;municipio;;91.0;87.0;;57.0;80.0;75.0;media
SP;RIBEIRÃO CORRENTE;municipio;;260.0;237.0;;130.0;227.0;173.0;media
SP;RIFAINA;municipio;61.0;50.0;9.0;39.0;31.0;19.0;;media
SP;SÃO JOSE DA BELA VISTA;municipio;368.0;338.0;175.0;330.0;230.0;202.0;71.0;media
SP;SERRA DE BATATAIS;microrregiao;;3530.0;3015.0;;1573.0;2709.0;2105.0;media
SP;ALTINOPOLIS;municipio;376.0;33.0;367.0;20.0;76.0;102.0;;media
SP;BATATAIS;municipio;605.0;225.0;572.0;116.0;144.0;;;media
SP;DEPRESSÂO PERIFERICA SETENTRIONAL;microrregiao;5593.0;;;1721.0;4802.0;3630.0;1104.0;media
SP;AGUAI;municipio;402.0;;;134.0;372.0;309.0;114.0;media
SP;CASA BRANCA;municipio;734.0;;;293.0;590.0;431.0;182.0;media
SP;LEME;municipio;527.0;;;168.0;484.0;396.0;43.0;media
SP;MOJl -GUAÇU;municipio;995.0;;;247.0;757.0;498.0;253.0;media
SP;MOJI-MIRIM;municipio;796.0;;;303.0;719.0;562.0;150.0;media
SP;PIRASSUNUNGA;municipio;916.0;;;180.0;833.0;645.0;156.0;media
SP;PORTO FERREIRA;municipio;342.0;;;62.0;288.0;242.0;42.0;media
SP;SANTA CRUZ DA CONCE I ÇÂO;municipio;241.0;;;120.0;222.0;168.0;55.0;media
SP;SANTA CRUZ DAS PALMEIRAS;municipio;235.0;;;112.0;208.0;161.0;22.0;media
SP;TAMBAU;municipio;405.0;;;102.0;329.0;218.0;87.0;media
SP;ENCOSTA OCIO. DA MANTIO. PAULISTA;microrregiao;6962.0;;;3251.0;4529.0;3311.0;1585.0;media
SP;AGUAS DA PRATA;municipio;147.0;;;76.0;78.0;86.0;12.0;media
SP;CACONDE;municipio;975.0;;;422.0;572.0;434.0;412.0;media
SP;DIVINOLANDIA;municipio;1295.0;;;229.0;631.0;263.0;441.0;media
SP;ESPIRITO SANTO DO PINHAL;municipio;497.0;;;135.0;286.0;272.0;52.0;media
SP;ITOBI;municipio;299.0;;;188.0;252.0;125.0;54.0;media
SP;MOCOCA;municipio;697.0;;;400.0;526.0;443.0;170.0;media
SP;SANTO ANTONIO DO JARDIM;municipio;324.0;;;181.0;169.0;227.0;28.0;media
SP;SÃO JOÃO DA BOA VISTA;municipio;724.0;;;405.0;490.0;458.0;129.0;media
SP;SÃO JOSE DO RIO PARDO;municipio;1110.0;;;708.0;905.0;508.0;95.0;media
SP;SÃO SEBASTIÃO DA GRAMA;municipio;365.0;;;211.0;213.0;168.0;29.0;media
SP;TAPIRATIBA;municipio;152.0;;;83.0;115.0;100.0;45.0;media
SP;VARGEM GRANDE DO SUL;municipio;377.0;;;213.0;292.0;227.0;118.0;media
SP;ESTANCIAS HIDROMINERAIS PAULISTAS;microrregiao;4957.0;;;1137.0;2401.0;1579.0;1196.0;media
SP;AGUAS DE LINDOIA;municipio;143.0;;;36.0;69.0;47.0;36.0;media
SP;AMPARO;municipio;617.0;;;192.0;348.0;324.0;76.0;media
SP;ITAPIRA;municipio;773.0;;;375.0;455.0;441.0;139.0;media
SP;LINOOIA;municipio;107.0;;;39.0;46.0;42.0;17.0;media
SP;MONTE ALEGRE DO SUL;municipio;349.0;;;93.0;216.0;121.0;95.0;media
SP;PEDREIRA;municipio;87.0;;;27.0;32.0;45.0;;media
SP;SERRA NEGRA;municipio;658.0;;;131.0;240.0;166.0;125.0;media
SP;SOCORRO;municipio;2223.0;;;244.0;995.0;393.0;704.0;media
SP;BRAGANÇA PAULISTA;microrregiao;6275.0;;;985.0;3182.0;2013.0;1315.0;media
SP;ATIBAIA;municipio;778.0;203.0;691.0;571.0;82.0;199.0;;media
SP;BOM JESUS DOS PERDÕES;municipio;159.0;;;;96.0;65.0;35.0;media
SP;BRAGANÇA PAULISTA;municipio;1628.0;;;365.0;925.0;660.0;357.0;media
SP;JOANOPOL(S;municipio;562.0;;;77.0;264.0;139.0;171.0;media
SP;NAZARE PAULISTA;municipio;967.0;;;47.0;136.0;64.0;93.0;media
SP;PEDRA BELA;municipio;545.0;;;70.0;357.0;131.0;167.0;media
SP;PINHALZINHO;municipio;720.0;;;54.0;364.0;155.0;197.0;media
SP;PIRACAIA;municipio;755.0;;;161.0;349.0;228.0;193.0;media
SP;SUDOESTE PAULISTA;mesorregiao;103277.0;;;55997.0;53903.0;64790.0;803.0;media
SP;ALTA NORDESTE OE ARAÇATUBA;microrregiao;8884.0;;;3316.0;5497.0;5279.0;1002.0;media
SP;ANDRADINA;municipio;922.0;;;523.0;456.0;618.0;65.0;media
SP;ARAÇATUBA;municipio;1484.0;;;541.0;925.0;943.0;101.0;media
SP;BENTO OE ABREU;municipio;175.0;;;23.0;120.0;80.0;21.0;media
SP;ADAMANT I NA;municipio;1131.0;868.0;701.0;357.0;751.0;71.0;139.0;media
SP;DRACENA;municipio;1344.0;946.0;801.0;427.0;733.0;189.0;213.0;media
SP;FLORA RICA;municipio;241.0;198.0;158.0;129.0;167.0;52.0;15.0;media
SP;FLORIDA PAULISTA;municipio;1470.0;1214.0;1006.0;431.0;1038.0;92.0;191.0;media
SP;INUBIA PAULISTA;municipio;141.0;123.0;112.0;51.0;113.0;11.0;12.0;media
SP;IRAPURU;municipio;794.0;660.0;613.0;184.0;568.0;19.0;111.0;media
SP;JUNQUEIROPOLIS;municipio;1698.0;1225.0;1095.0;289.0;1083.0;44.0;162.0;media
SP;LUCELIA;municipio;870.0;692.0;612.0;279.0;595.0;33.0;140.0;media
SP;MARIAPOLIS;municipio;579.0;464.0;380.0;298.0;381.0;17.0;181.0;media
SP;MONTE CASTELO;municipio;674.0;612.0;539.0;204.0;520.0;58.0;104.0;media
SP;NOVA GUATAPORANGA;municipio;242.0;210.0;203.0;47.0;134.0;21.0;74.0;media
SP;OSVALDO CRUZ;municipio;879.0;730.0;644.0;265.0;635.0;40.0;136.0;media
SP;OURO VERDE;municipio;599.0;500.0;440.0;178.0;404.0;80.0;88.0;media
SP;PACAEMBU;municipio;1128.0;922.0;869.0;315.0;832.0;72.0;108.0;media
SP;PANORAMA;municipio;251.0;117.0;113.0;140.0;24.0;45.0;;media
SP;PARAPUÂ;municipio;825.0;575.0;452.0;211.0;536.0;15.0;45.0;media
SP;PAULICEIA;municipio;206.0;140.0;31.0;119.0;72.0;65.0;19.0;media
SP;RINOPOLIS;municipio;1104.0;937.0;843.0;273.0;848.0;28.0;128.0;media
SP;SAGRES;municipio;307.0;274.0;238.0;129.0;249.0;16.0;40.0;media
SP;SALMOURÂO;municipio;288.0;265.0;244.0;96.0;241.0;;35.0;media
SP;SANTA MERCEDES;municipio;294.0;266.0;232.0;140.0;186.0;70.0;73.0;media
SP;SÃO JOÃO DO PAU D' ALHO;municipio;437.0;405.0;385.0;146.0;264.0;100.0;136.0;media
SP;TUPI PAULISTA;municipio;1292.0;1021.0;938.0;263.0;790.0;82.0;244.0;media
SP;ALTA NORDESTE DE PENAPOLIS;microrregiao;7492.0;5818.0;3589.0;3989.0;4462.0;1028.0;1717.0;media
SP;ALTO ALEGRE;municipio;1169.0;864.0;670.0;466.0;606.0;126.0;282.0;media
SP;AVANHANDAVA;municipio;222.0;179.0;67.0;158.0;127.0;11.0;52.0;media
SP;BARBOSA;municipio;166.0;128.0;24.0;119.0;82.0;28.0;33.0;media
SP;BILAC;municipio;378.0;308.0;226.0;226.0;231.0;22.0;144.0;media
SP;BIRIGUI;municipio;726.0;620.0;356.0;509.0;506.0;172.0;138.0;media
SP;BRAUNA;municipio;413.0;301.0;149.0;199.0;185.0;38.0;106.0;media
SP;BURITAMA;municipio;399.0;279.0;103.0;248.0;206.0;51.0;102.0;media
SP;CLEMENTINA;municipio;462.0;305.0;217.0;141.0;228.0;36.0;;media
SP;COROADOS;municipio;394.0;328.0;119.0;278.0;284.0;130.0;;media
SP;GABRIEL MONTEIRO;municipio;399.0;357.0;334.0;200.0;311.0;57.0;78.0;media
SP;GLICERIO;municipio;510.0;412.0;182.0;2.0;328.0;58.0;120.0;media
SP;LUIZIANIA;municipio;164.0;146.0;110.0;75.0;133.0;7.0;15.0;media
SP;PENAPOLIS;municipio;1056.0;754.0;390.0;533.0;540.0;85.0;192.0;media
SP;PIACATU;municipio;400.0;346.0;312.0;214.0;302.0;102.0;84.0;media
SP;SANTOPOLIS DO AGUAPEI;municipio;150.0;105.0;49.0;86.0;90.0;21.0;15.0;media
SP;TURIUBA;municipio;484.0;386.0;281.0;243.0;303.0;84.0;182.0;media
SP;BAURU;microrregiao;9497.0;7583.0;4879.0;5082.0;5971.0;856.0;1884.0;media
SP;AGUDOS;municipio;520.0;380.0;263.0;209.0;331.0;44.0;48.0;media
SP;AREALVA;municipio;733.0;626.0;327.0;442.0;453.0;158.0;119.0;media
SP;AVAI;municipio;536.0;340.0;168.0;204.0;213.0;13.0;127.0;media
SP;BALBINOS;mesorregiao;70.0;58.0;47.0;1.0;47.0;;12.0;media
SP;BAURU;mesorregiao;568.0;432.0;298.0;277.0;401.0;16.0;52.0;media
SP;CABRAL(A PAULISTA;mesorregiao;171.0;152.0;127.0;83.0;118.0;15.0;39.0;media
SP;CAFELANDIA;mesorregiao;622.0;479.0;271.0;350.0;385.0;69.0;85.0;media
SP;OUARTINA;mesorregiao;599.0;92.0;403.0;228.0;383.0;47.0;123.0;media
SP;GETULINA;mesorregiao;616.0;50.0;303.0;368.0;352.0;40.0;171.0;media
SP;GUAIÇARA;mesorregiao;235.0;181.0;97.0;131.0;147.0;;35.0;media
SP;GUAIMBE;mesorregiao;218.0;190.0;122.0;2.0;176.0;20.0;23.0;media
SP;GUARANTÃ;mesorregiao;168.0;139.0;86.0;111.0;120.0;9.0;26.0;media
SP;IACANGA;mesorregiao;306.0;250.0;122.0;209.0;193.0;32.0;67.0;media
SP;JULIO MESQUITA;mesorregiao;90.0;77.0;37.0;54.0;67.0;;11.0;media
SP;LENÇOIS PAULISTA;mesorregiao;326.0;275.0;83.0;250.0;199.0;48.0;111.0;media
SP;LINS;mesorregiao;395.0;309.0;186.0;278.0;293.0;38.0;69.0;media
SP;LUCIANOPOLIS;mesorregiao;199.0;180.0;153.0;70.0;132.0;;55.0;media
SP;PIRAJUI;mesorregiao;565.0;383.0;285.0;230.0;301.0;45.0;88.0;media
SP;PIRATININGA;mesorregiao;3.0;350.0;301.0;201.0;312.0;26.0;67.0;media
SP;PONGAI;mesorregiao;315.0;293.0;251.0;208.0;212.0;16.0;139.0;media
SP;PRESIDENTE ALVES;mesorregiao;215.0;172.0;133.0;92.0;1.0;27.0;29.0;media
SP;PROMISSÃO;mesorregiao;720.0;513.0;260.0;397.0;39.0;151.0;;media
SP;REGIHOPOLIS;mesorregiao;256.0;206.0;161.0;150.0;153.0;49.0;88.0;media
SP;SABINO;mesorregiao;397.0;367.0;269.0;197.0;305.0;35.0;95.0;media
SP;ALTA PAULISTA;mesorregiao;6875.0;540.0;3204.0;3555.0;4762.0;511.0;655.0;media
SP;ALYARO DE CARVALHO;mesorregiao;115.0;91.0;51.0;65.0;72.0;;;media
SP;ALYINLANOIA;mesorregiao;109.0;68.0;35.0;2.0;51.0;;15.0;media
SP;BASTOS;mesorregiao;362.0;292.0;283.0;3.0;10.0;;;media
SP;GALIA;mesorregiao;5.0;323.0;229.0;152.0;30.0;10.0;18.0;media
SP;GARÇA;mesorregiao;550.0;438.0;188.0;336.0;381.0;12.0;69.0;media
SP;HERCULANOIA;mesorregiao;17.0;332.0;198.0;257.0;281.0;50.0;83.0;media
SP;IACRI;mesorregiao;680.0;574.0;482.0;212.0;528.0;;53.0;media
SP;LUPERCIO;mesorregiao;125.0;105.0;59.0;79.0;;3.0;34.0;media
SP;MARILIA;mesorregiao;971.0;767.0;479.0;535.0;718.0;36.0;46.0;media
SP;OCAUÇU;mesorregiao;290.0;20.0;92.0;175.0;178.0;33.0;23.0;media
SP;ORIENTE;mesorregiao;162.0;119.0;70.0;83.0;85.0;12.0;36.0;media
SP;POMPEIA;mesorregiao;373.0;288.0;10.0;241.0;237.0;2.0;50.0;media
SP;QUEIROZ;mesorregiao;124.0;107.0;20.0;90.0;60.0;38.0;;media
SP;QUINTANA;mesorregiao;206.0;188.0;78.0;135.0;148.0;28.0;25.0;media
SP;TUPÃ;mesorregiao;1280.0;1011.0;705.0;620.0;915.0;124.0;110.0;media
SP;UBIRAJARA;mesorregiao;309.0;292.0;226.0;122.0;247.0;32.0;36.0;media
SP;VERA CRUZ;mesorregiao;273.0;205.0;100.0;149.0;183.0;26.0;19.0;media
SP;ALTA SOROCABANA OE PRES. PRUDENTE;mesorregiao;15638.0;12712.0;9222.0;9139.0;10067.0;3650.0;;media
SP;ALFREDO MARCONOES;mesorregiao;369.0;331.0;324.0;169.0;321.0;86.0;23.0;media
SP;ALVARES MACHADO;mesorregiao;991.0;799.0;706.0;507.0;683.0;79.0;246.0;media
