_uf;_label;_level;estab_total;num_pessoas_total;estab_menos_5;num_pessoas_menos_5;estab_5_a_10;num_pessoas_5_a_10;confianca
PR;JANIOPOLIS;municipio;1350.0;5618.0;893.0;;2136.0;384.0;alta
PR;JURANDA;municipio;803.0;4571.0;387.0;;1022.0;327.0;alta
PR;MAMBORE;municipio;1342.0;6998.0;880.0;;2064.0;332.0;alta
PR;MARILUZ;municipio;560.0;2702.0;361.0;;781.0;154.0;alta
PR;MOREIRA SALES;municipio;1738.0;9309.0;1005.0;;2433.0;560.0;alta
PR;NOVA CANTU;municipio;1777.0;9684.0;1108.0;;2375.0;385.0;alta
PR;PEABIRU;municipio;1010.0;5183.0;719.0;;1629.0;207.0;alta
PR;QUINTA DO SOL;municipio;377.0;2362.0;241.0;;579.0;85.0;alta
PR;RONCADOR;municipio;2967.0;9392.0;2391.0;;4772.0;486.0;alta
PR;UBIRATÂ;municipio;2705.0;12478.0;914.0;;3754.0;506.0;alta
PR;PITANGA;microrregiao;20027.0;73226.0;14916.0;;34569.0;4370.0;alta
PR;AL TAMIRA;municipio;1296.0;8015.0;698.0;;1778.0;387.0;alta
PR;MANOEL RIBAS;municipio;1581.0;6464.0;1119.0;;2676.0;388.0;alta
PR;PALMITAL;municipio;3678.0;13222.0;2739.0;;6304.0;806.0;alta
PR;PITANGA;municipio;13472.0;45525.0;10360.0;;23811.0;2789.0;alta
PR;EXTREMO OESTE PARANAENSE;microrregiao;70075.0;280755.0;50046.0;;;17054.0;alta
PR;ASSIS CHATEAUBRIAND;municipio;4081.0;19958.0;2775.0;;5967.0;930.0;alta
PR;BOA VISTA DA APARECIDA;municipio;1828.0;7662.0;1240.0;;3180.0;511.0;alta
PR;BRAGANEY;municipio;286.0;3541.0;1098.0;;2269.0;169.0;alta
PR;CAFELANOIA;municipio;759.0;2761.0;611.0;;1381.0;127.0;alta
PR;CAPITÃO LEONIDAS MARQUES;municipio;2779.0;8396.0;2269.0;;5303.0;498.0;alta
PR;CASCAVEL;municipio;4602.0;19760.0;3331.0;;8051.0;2.0;alta
PR;CATANDUVAS;municipio;1477.0;7006.0;969.0;;2365.0;425.0;alta
PR;CEU AZUL;municipio;1045.0;4376.0;685.0;;1752.0;318.0;alta
PR;CORBELIA;municipio;2168.0;9049.0;1538.0;;3412.0;503.0;alta
PR;FORMOSA;municipio;2477.0;8594.0;1813.0;;4268.0;619.0;alta
PR;GUAIRA;municipio;1418.0;6135.0;876.0;;1878.0;450.0;alta
PR;GUARANI AÇU;municipio;4547.0;20149.0;2813.0;;7556.0;1567.0;alta
PR;JESUITAS;municipio;1867.0;6696.0;1351.0;;3278.0;477.0;alta
PR;MARECHAL CANOIDO RONOON;municipio;5457.0;21045.0;3845.0;;9936.0;1466.0;alta
PR;MATELANDIA;municipio;777.0;10134.0;2041.0;;4583.0;646.0;alta
PR;MEDIANEIRA;municipio;2398.0;8011.0;1810.0;;4354.0;569.0;alta
PR;MISSAL;municipio;1560.0;5583.0;1135.0;;918.0;411.0;alta
PR;NOVA AURORA;municipio;1788.0;6556.0;1366.0;;3187.0;359.0;alta
PR;NOVA SANTA ROSA;municipio;1290.0;4709.0;984.0;;2514.0;261.0;alta
PR;PALOTINA;municipio;2993.0;12859.0;2256.0;;5120.0;554.0;alta
PR;SANTA HELENA;municipio;3170.0;11788.0;322.0;;686.0;749.0;alta
PR;SANTA TEREZINHA DE ITAIPU;municipio;629.0;3944.0;335.0;;749.0;10.0;alta
PR;SÂO MIGUEL;municipio;2948.0;13127.0;1876.0;;4780.0;926.0;alta
PR;TERRA ROXA;municipio;2535.0;11602.0;1807.0;;3863.0;513.0;alta
PR;TOLEDO;municipio;936.0;20892.0;4548.0;;10654.0;1246.0;alta
PR;TRES BARRAS;municipio;2611.0;9433.0;1975.0;;4596.0;551.0;alta
PR;TUPÂSSI;municipio;1244.0;7081.0;831.0;;1771.0;263.0;alta
PR;AMPERE;municipio;;3330.0;476.0;2908.0;;;alta
PR;BARRACÃO;municipio;;4326.0;593.0;3656.0;;;alta
PR;CAPANEMA;municipio;;5432.0;916.0;5610.0;;;alta
PR;CHOPINZINHO;municipio;;7657.0;1164.0;7154.0;;;alta
PR;CORONEL VIVIDA;municipio;87.0;4850.0;832.0;5095.0;;;alta
PR;DOIS VIZINHOS;municipio;;7226.0;1222.0;7599.0;;;alta
PR;ENEAS MARQUES;municipio;;3783.0;570.0;3487.0;;;alta
PR;FRANCISCO BELTRÃO;municipio;;5748.0;956.0;5805.0;;;alta
PR;I TA PEJARA O' CES TE;municipio;;2535.0;277.0;1669.0;;;alta
PR;MARIOPOLIS;municipio;;1054.0;200.0;1225.0;;;alta
PR;MARMELEIRO;municipio;;3572.0;542.0;3337.0;;;alta
PR;NOVA PRATA DO IGUAÇU;municipio;;4040.0;535.0;3219.0;;;alta
PR;PATO BRANCO;municipio;;4609.0;507.0;3019.0;;;alta
PR;PERO LA O' OESTE;municipio;;3927.0;820.0;5087.0;;;alta
PR;PLANALTO;municipio;;4326.0;1051.0;6498.0;;;alta
PR;PRANCHITA;municipio;;1997.0;421.0;2629.0;;;alta
PR;REALEZA;municipio;;2903.0;489.0;2966.0;;;alta
PR;RENASCENÇA;municipio;;1429.0;253.0;1566.0;;;alta
PR;SALGADO FILHO;municipio;;4584.0;739.0;4567.0;;;alta
PR;SAL TO DO LONTRA;municipio;;3743.0;795.0;5014.0;;;alta
PR;SANTA IZABEL DO OESTE;municipio;;3228.0;601.0;3716.0;;;alta
PR;SANTO ANTONIO DO SUDOESTE;municipio;;4868.0;725.0;4468.0;;;alta
PR;SÃO JOÃO;municipio;;3496.0;786.0;4910.0;;;alta
PR;SÃO JORGE o ICES TE;municipio;;3393.0;347.0;2073.0;;;alta
PR;VERE;municipio;;3169.0;476.0;2869.0;;;alta
PR;VITORINO;municipio;;1545.0;194.0;1164.0;;;alta
PR;CAMPOS DE GUARAPUAVA;microrregiao;;44712.0;5644.0;34554.0;;;alta
PR;CANTAGALO;municipio;;5887.0;1017.0;6265.0;;;alta
PR;GUARAPUAVA;municipio;;11184.0;1028.0;6188.0;;;alta
PR;INACIO MARTINS;municipio;;1169.0;151.0;898.0;;;alta
PR;LARANJEIRAS DO SUL;municipio;;11417.0;1484.0;9176.0;;;alta
PR;PINHÃO;municipio;;7645.0;759.0;4512.0;;;alta
PR;QUEDAS DO IGUAÇU;municipio;;4535.0;890.0;5578.0;;;alta
PR;TURVO;municipio;;2875.0;315.0;1937.0;;;alta
PR;NORTE PARANAENSE;mesorregiao;135753.0;583761.0;97483.0;217249.0;29810.0;;alta
PR;NORTE VELHO DE .JACAREZINHO;microrregiao;;23709.0;2578.0;15876.0;;;alta
PR;ABATIA;municipio;;1567.0;177.0;1072.0;;;alta
PR;ANDIRA;municipio;;952.0;94.0;595.0;;;alta
PR;BANDEIRANTES;municipio;;2827.0;369.0;2263.0;;;alta
PR;BARRA DO JACARE;municipio;194.0;490.0;1452.0;401.0;809.0;81.0;alta
PR;CAMBARA;municipio;;1413.0;112.0;685.0;;;alta
PR;CONGONHINHAS;municipio;;1386.0;234.0;1467.0;;;alta
PR;CORNELIO PROCOPIO;municipio;;1156.0;127.0;781.0;;;alta
PR;I T AMBARACA;municipio;;941.0;73.0;449.0;;;alta
PR;JACAREZINHO;municipio;;1293.0;104.0;628.0;;;alta
PR;JUNDIAI DO SUL;municipio;;386.0;36.0;224.0;;;alta
PR;LEOPOLIS;municipio;;772.0;61.0;384.0;;;alta
PR;NOVA AMERICA DA COLINA;municipio;;540.0;83.0;505.0;;;alta
PR;NOVA FATIMA;municipio;;338.0;28.0;187.0;;;alta
PR;RIBEIRÃO CLARO;municipio;;1666.0;142.0;873.0;;;alta
PR;RIBEIRÃO DO PINHAL;municipio;;1061.0;172.0;1096.0;;;alta
PR;SANTA AMELIA;municipio;;544.0;93.0;563.0;;;alta
PR;SANTA MARIANA;municipio;;1059.0;78.0;488.0;;;alta
PR;SANTO ANTONIO DA PLATINA;municipio;;3680.0;342.0;2069.0;;;alta
PR;ASSAI;municipio;7005.0;;2465.0;374.0;2334.0;;alta
PR;JATAIZINHO;municipio;1530.0;;701.0;90.0;547.0;;alta
PR;RANCHO ALEGRE;municipio;1365.0;;450.0;49.0;276.0;;alta
PR;SANTA CECILIA DO PAVÃO;municipio;2388.0;;1239.0;151.0;890.0;;alta
PR;SÃO JERONIMO DA SERRA;municipio;9153.0;;3355.0;663.0;4157.0;;alta
PR;SÃO SEBASTIÃO DA AMOREIRA;municipio;2767.0;;713.0;135.0;869.0;;alta
PR;URAI;municipio;3339.0;;1294.0;150.0;931.0;;alta
PR;NORTE NOVO DE LONDRINA;microrregiao;99358.0;;29823.0;3888.0;24600.0;;alta
PR;ALVORADA DO SUL;municipio;2465.0;;864.0;82.0;514.0;;alta
PR;ARAPONGAS;municipio;4571.0;;2185.0;202.0;1265.0;;alta
PR;ASTORGA;municipio;6409.0;;1443.0;265.0;1686.0;;alta
PR;BELA VISTA;municipio;1900.0;;584.0;59.0;375.0;;alta
PR;CAFEARA;municipio;689.0;;446.0;23.0;149.0;;alta
PR;CAMBE;municipio;7053.0;;1256.0;224.0;1427.0;;alta
PR;CENTENARIO;municipio;3436.0;;951.0;103.0;637.0;;alta
PR;COLORADO;municipio;4358.0;;1076.0;92.0;589.0;;alta
PR;FLORESTOPOLIS;municipio;436.0;;196.0;17.0;104.0;;alta
PR;FLORIDA;municipio;315.0;;1197.0;16.0;97.0;;alta
PR;GUARACI;municipio;2078.0;;410.0;75.0;492.0;;alta
PR;IBIPORÃ;municipio;3895.0;;1405.0;180.0;1108.0;;alta
PR;IGUARAÇU;municipio;2263.0;;672.0;99.0;638.0;;alta
PR;ITAGUA JE;municipio;928.0;;457.0;54.0;337.0;;alta
PR;JAGUAPITÂ;municipio;3182.0;;869.0;81.0;517.0;;alta
PR;LOBATO;municipio;1133.0;;501.0;64.0;407.0;;alta
PR;LONDRINA;municipio;20406.0;;6479.0;867.0;5458.0;;alta
PR;LUPlONOPOLIS;municipio;852.0;;443.0;31.0;198.0;;alta
PR;MIRASELVA;municipio;1997.0;;472.0;64.0;402.0;;alta
PR;MUNHOZ DE MELO;municipio;1613.0;;747.0;66.0;391.0;;alta
PR;NOSSA SENHORA DAS GRAÇAS;municipio;1351.0;;721.0;73.0;444.0;;alta
PR;PORECATU;municipio;1549.0;;226.0;16.0;106.0;;alta
PR;PRIMEIRO DE MAIO;municipio;4273.0;;1319.0;227.0;449.0;;alta
PR;ROLANOIA;municipio;6200.0;;2228.0;298.0;1864.0;;alta
PR;SABAUDIA;municipio;2984.0;;890.0;157.0;999.0;;alta
PR;SANTA FE;municipio;3055.0;;683.0;150.0;983.0;;alta
PR;SANTA INES;municipio;461.0;;234.0;18.0;115.0;;alta
PR;SANTO INACIO;municipio;3504.0;;574.0;75.0;481.0;;alta
PR;SERTANOPOLIS;municipio;5002.0;;1295.0;210.0;1368.0;;alta
PR;NORTE NOVO DE MARINGA;microrregiao;43153.0;;15858.0;1924.0;11941.0;;alta
PR;ATALAIA;municipio;2106.0;;777.0;94.0;573.0;;alta
PR;DOUTOR CAMARGO;municipio;2858.0;;1304.0;100.0;598.0;;alta
PR;FLORAI;municipio;1976.0;;635.0;87.0;541.0;;alta
PR;FLORESTA;municipio;1792.0;;620.0;95.0;565.0;;alta
PR;ITAMBE;municipio;2475.0;;641.0;98.0;614.0;;alta
PR;IYATUBA;municipio;624.0;;346.0;16.0;90.0;;alta
PR;MANDAGUAÇU;municipio;2894.0;;1129.0;167.0;1028.0;;alta
PR;MANDAGUAR I;municipio;5347.0;;1656.0;288.0;1792.0;;alta
PR;MARIALVA;municipio;5757.0;;2068.0;239.0;1469.0;;alta
PR;MARINGA;municipio;5858.0;;2204.0;248.0;1582.0;;alta
PR;OURIZONA;municipio;1817.0;;573.0;89.0;589.0;;alta
PR;PAIÇANOU;municipio;2486.0;;1029.0;93.0;589.0;;alta
PR;SÃO CARLOS DO IYAI;municipio;1581.0;;806.0;67.0;403.0;;alta
PR;SÃO .JORGE DO IVAI;municipio;3182.0;;1173.0;134.0;821.0;;alta
PR;SARANDI;municipio;1623.0;;545.0;72.0;471.0;;alta
PR;UNIFLOR;municipio;777.0;;352.0;37.0;216.0;;alta
RJ;TOTAIS;total;91280.0;321924.0;72282.0;149601.0;14759.0;92234.0;alta
RJ;NORTE FLUMINENSE;microrregiao;34269.0;115948.0;27737.0;52717.0;4945.0;31012.0;alta
RJ;ITAPERUNA s;municipio;5255.0;24849.0;3605.0;8032.0;1144.0;7256.0;alta
RJ;MIRACEMA;municipio;864.0;18801.0;5875.0;10820.0;810.0;5025.0;alta
RJ;AÇUCAREIRA DE CAMPOS;municipio;22150.0;72298.0;18257.0;33865.0;2991.0;18731.0;alta
RJ;CAMPOS;mesorregiao;11242.0;33056.0;9823.0;17052.0;1082.0;6619.0;alta
RJ;CENTRO-LESTE FLUMINENSE;microrregiao;27388.0;100340.0;21295.0;46306.0;4756.0;29618.0;alta
RJ;CANTAOALO;municipio;5686.0;18322.0;603.0;;882.0;5436.0;alta
RJ;CORDEIRO;municipio;4765.0;19554.0;3469.0;7875.0;978.0;6093.0;alta
RJ;SERRANA FLUMINENSE;municipio;7166.0;24007.0;5800.0;13177.0;1152.0;7012.0;alta
RJ;BACIAS DO SÃO JOÃO E MACACU;municipio;4784.0;18154.0;3747.0;7774.0;756.0;4783.0;alta
RJ;CABO FRIO;municipio;4887.0;20303.0;3676.0;8065.0;988.0;6294.0;alta
RJ;PERIFERIA DO GRANDE RIO;mesorregiao;7171.0;30836.0;5158.0;12123.0;1514.0;9504.0;alta
RJ;TRES RIOS;microrregiao;;;9047.0;;3024.0;418.0;alta
RJ;PARAIBA;municipio;588.0;3527.0;345.0;928.0;169.0;1091.0;alta
RJ;SAPUCAIA;municipio;;;3131.0;;1205.0;156.0;alta
RJ;TRES RIOS;municipio;;;2389.0;;891.0;93.0;alta
RJ;VASSOURAS E DO PIRAI;microrregiao;2682.0;13138.0;1824.0;4273.0;591.0;3802.0;alta
RJ;ENGENHEIRO PAULO DE FRONTIN;municipio;265.0;1154.0;187.0;427.0;59.0;372.0;alta
RJ;MENDES;municipio;;;203.0;;102.0;;alta
RJ;MIGUEL PEREIRA;municipio;;;742.0;;198.0;42.0;alta
RJ;PIRAI;municipio;;;2837.0;;924.0;99.0;alta
RJ;RIO CLARO;municipio;;;2833.0;;1164.0;126.0;alta
RJ;VASSOURAS;municipio;;;5369.0;;1458.0;267.0;alta
RJ;BAIA DA ILHA GRANDE;microrregiao;588414.0;2625.0;2067.0;4826.0;499.0;3055.0;alta
RJ;ANGRA DOS REIS;municipio;905.0;2200.0;831.0;1635.0;62.0;388.0;alta
RJ;PARATI;municipio;;;6451.0;;3191.0;437.0;alta
RJ;VALE;mesorregiao;;;15504.0;;6177.0;735.0;alta
RJ;VALE;microrregiao;;;15504.0;;6177.0;735.0;alta
RJ;BARRA DO PIRAI;municipio;519.0;2620.0;3414.0;884.0;123.0;769.0;alta
RJ;BARRA MANSA;municipio;;;2315.0;;864.0;120.0;alta
RJ;RESENDE;municipio;;;3410.0;;1392.0;169.0;alta
RJ;RIO DAS FLORES;municipio;269.0;1420.0;175.0;383.0;55.0;364.0;alta
RJ;VALENÇA;municipio;;;5125.0;;2360.0;241.0;alta
RJ;VOLT A REDONDA;municipio;;;614.0;;294.0;27.0;alta
RJ;GRANDE RIO DE JANEIRO;mesorregiao;18763.0;59296.0;15394.0;32278.0;2809.0;17447.0;alta
RJ;FLUMINENSE DO GRANDE RIO;microrregiao;14823.0;47434.0;12114.0;25354.0;2248.0;13973.0;alta
RJ;DUQUE DE CAXIAS;municipio;1694.0;3760.0;1586.0;3008.0;100.0;591.0;alta
RJ;ITABORAI;municipio;;;17888.0;;7369.0;1078.0;alta
RJ;ITAGUAI;municipio;;;6686.0;;3543.0;253.0;alta
RJ;MAGE;municipio;;;5184.0;;2883.0;212.0;alta
RJ;MANGARATIBA;municipio;;;1055.0;;696.0;42.0;alta
RJ;MARICA;municipio;;;3814.0;;129.0;175.0;alta
RJ;NILOPOLIS;municipio;;;31.0;;21.0;2.0;alta
RJ;NITEROI;municipio;;;359.0;;248.0;;alta
RJ;NOVA IGUAÇU;municipio;;;5854.0;;3736.0;242.0;alta
RJ;PARACAMBI;municipio;;;1224.0;;815.0;38.0;alta
RJ;SÃO GONÇALO;municipio;;;1554.0;;814.0;94.0;alta
RJ;SÃO JOÃO DE MERITI;municipio;53.0;125.0;47.0;92.0;33.0;;alta
RJ;GUANABARA;microrregiao;;;11862.0;;6924.0;561.0;alta
RJ;RIO DE JANEIRO;municipio;;;11862.0;;6924.0;561.0;alta
RO;TOTAIS;total;80615.0;324474.0;52318.0;121008.0;24741.0;156895.0;alta
RO;PORTO VELHO;mesorregiao;15245.0;65941.0;8813.0;20176.0;749.0;36962.0;alta
RO;PORTO VELHO;microrregiao;15245.0;65941.0;8813.0;20176.0;749.0;36962.0;alta
RO;COSTA MARQUES;municipio;4509.0;17284.0;3055.0;6925.0;1334.0;;alta
RO;GUAJARA-MIRIM;municipio;1721.0;5617.0;1324.0;2403.0;316.0;2026.0;alta
RO;PORTO VELHO;municipio;9015.0;43040.0;4434.0;10848.0;4099.0;26499.0;alta
RO;LESTE DE RONDONIA;mesorregiao;65370.0;258533.0;43505.0;100832.0;18992.0;119933.0;alta
RO;JI-PARANA;microrregiao;52520.0;208414.0;34837.0;80558.0;15309.0;96874.0;alta
RO;ARIQUEMES;municipio;10598.0;44825.0;6667.0;13817.0;3214.0;20988.0;alta
RO;CACOAL;municipio;69.0;28584.0;5842.0;13114.0;1975.0;12354.0;alta
RO;JARU;municipio;800.0;28018.0;2974.0;7378.0;2419.0;15737.0;alta
RO;Jl-PARANA;municipio;5294.0;18352.0;3971.0;8936.0;1155.0;7170.0;alta
RO;OURO PRETO DO OESTE;municipio;9175.0;33247.0;6654.0;15881.0;2277.0;13940.0;alta
RO;PRESIDENTE MEDICI;municipio;7235.0;25590.0;5279.0;12300.0;1755.0;10776.0;alta
RO;ROL IM DE MOURA;municipio;6349.0;29798.0;3450.0;9132.0;2514.0;15909.0;alta
RO;VILHEN-;microrregiao;6063.0;25047.0;3779.0;8937.0;1975.0;12483.0;alta
RO;ESPIGÃO D' OESTE;municipio;1837.0;8381.0;1032.0;535.0;688.0;4436.0;alta
RO;PIMENTA BUENO;municipio;646.0;14859.0;2343.0;465.0;1148.0;7176.0;alta
RO;VILHENA;municipio;580.0;2607.0;404.0;937.0;971.0;;alta
RO;COLORADO DO OESTE;microrregiao;787.0;24272.0;4889.0;337.0;1708.0;10576.0;alta
RO;CEREJEIRAS;municipio;158.0;4419.0;818.0;51.0;299.0;1853.0;alta
RO;COLORADO DO OESTE;municipio;629.0;19853.0;4071.0;286.0;8723.0;;alta
RO;CIMENTOS DE PESSOAS CIMENTOS DE PESSOAS CIMENTOS DE PESSOAS CIMENTOS DE PESSOAS;mesorregiao;;;;;;;alta
RR;TOTAIS;total;6389.0;21736.0;820.0;10112.0;305.0;8272.0;alta
RR;RORAIMA;mesorregiao;6389.0;21736.0;820.0;10112.0;305.0;8272.0;alta
RR;RORAIMA;microrregiao;6389.0;4820.0;10112.0;1305.0;8272.0;;media
RR;ALTO ALEGRE;municipio;671.0;1836.0;604.0;395.0;62.0;362.0;media
RR;BOA VISTA;municipio;777.0;301.0;402.0;1078.0;256.0;718.0;media
RR;BONFIM;municipio;698.0;3293.0;389.0;1058.0;266.0;1661.0;media
RR;CARACARAI;municipio;544.0;890.0;391.0;797.0;137.0;887.0;media
RR;MUCAJA;municipio;604.0;2618.0;362.0;875.0;203.0;1304.0;media
RR;NORMANO I A;municipio;167.0;1060.0;59.0;196.0;84.0;554.0;media
RR;SÃO JOÃO DA BALIZA;municipio;155.0;454.0;271.0;2271.0;172.0;38.0;media
RS;TOTAIS;total;497172.0;1747963.0;378090.0;927961.0;108853.0;655034.0;media
RS;PORTO ALEGRE;mesorregiao;9613.0;31709.0;7840.0;17723.0;509.0;9121.0;alta
RS;PORTO ALEGRE;microrregiao;9613.0;31709.0;7840.0;17723.0;509.0;9121.0;alta
RS;ALVORADA;municipio;67.0;297.0;37.0;96.0;27.0;166.0;media
RS;BARRA;municipio;629.0;2299.0;492.0;109.0;114.0;689.0;media
RS;CACHOEIRINHA;municipio;38.0;132.0;31.0;75.0;;27.0;media
RS;CAMPO BOM;municipio;99.0;271.0;84.0;175.0;13.0;75.0;media
RS;CANOAS;municipio;461.0;1489.0;371.0;747.0;67.0;421.0;media
RS;ESTANCIA VELHA;municipio;232.0;487.0;219.0;397.0;11.0;68.0;media
RS;ESTEIO;municipio;14.0;50.0;;14.0;;36.0;media
RS;GRAVATA(;municipio;11.0;2082.0;5960.0;1820.0;233.0;388.0;media
RS;GUAIBA;municipio;1206.0;4557.0;920.0;2155.0;241.0;1437.0;media
RS;NOVO HAMBURGO;municipio;597.0;1883.0;491.0;1146.0;85.0;568.0;media
RS;PORTÃO;municipio;569.0;1711.0;463.0;1055.0;101.0;596.0;media
RS;PORTO ALEGRE;municipio;757.0;3460.0;541.0;1356.0;168.0;51.0;media
RS;SÃO LEOPOLDO;municipio;142.0;517.0;104.0;252.0;35.0;216.0;media
RS;SAPIRANGA;municipio;631.0;1509.0;575.0;1163.0;55.0;335.0;media
RS;SAPUCAIA DO SUL;municipio;82.0;253.0;67.0;148.0;12.0;70.0;media
RS;VIAMÃO;municipio;2007.0;6834.0;1617.0;3690.0;326.0;1978.0;media
RS;ENCOSTA DO PLANA- TO MERIDIONAL;mesorregiao;76857.0;255479.0;60233.0;151151.0;15843.0;94250.0;media
RS;COLONIAL ENCOSTA DA SERRA GERAL;microrregiao;22945.0;;19712.0;;3053.0;18049.0;media
RS;BOM PRINCIPIO;municipio;1395.0;4725.0;1067.0;2677.0;311.0;850.0;media
RS;CANELA;municipio;451.0;1899.0;287.0;688.0;142.0;901.0;media
RS;DOIS IRMÃOS;municipio;1567.0;5431.0;1190.0;3049.0;363.0;2192.0;media
RS;FELIZ;municipio;1787.0;5020.0;1591.0;3741.0;186.0;1081.0;media
RS;GRAMADO;municipio;874.0;2886.0;682.0;680.0;183.0;1088.0;media
RS;IGREJINHA;municipio;559.0;1319.0;524.0;1108.0;34.0;190.0;media
RS;IVOTI;municipio;209.0;3083.0;1070.0;160.0;126.0;780.0;media
RS;MONTENEGRO;municipio;982.0;11399.0;3029.0;28.0;525.0;3002.0;media
RS;NOVA PETROPOLIS;municipio;25.0;653.0;803.0;4180.0;211.0;229.0;media
RS;PAROBE;municipio;404.0;1186.0;340.0;784.0;62.0;372.0;media
RS;ROLANTE;municipio;2044.0;4685.0;859.0;3519.0;171.0;7.0;media
RS;SÃO SEBASTIÃO DO CAI;municipio;1766.0;4646.0;1551.0;3297.0;205.0;200.0;media
RS;TAQUARA;municipio;1844.0;4058.0;759.0;3544.0;80.0;439.0;media
RS;TRES COROAS;municipio;826.0;1540.0;803.0;1406.0;23.0;138.0;media
RS;COLONIAL;microrregiao;21344.0;;;73.0;3813.0;22294.0;media
RS;ARROIO;municipio;2957.0;9243.0;2467.0;6232.0;470.0;2795.0;media
RS;BOM RETIRO DO SUL;municipio;1147.0;3057.0;44.0;2297.0;96.0;545.0;media
RS;CRUZEIRO DO SUL;municipio;1362.0;784.0;1036.0;2733.0;309.0;1815.0;media
RS;ENCANTADO;municipio;1961.0;5996.0;1627.0;4041.0;328.0;857.0;media
RS;ESTRELA;municipio;2445.0;7264.0;2074.0;5081.0;362.0;2090.0;media
RS;LAJEADO;municipio;6274.0;21569.0;4841.0;;1389.0;82114.0;media
RS;MUÇUM;municipio;905.0;3228.0;676.0;1868.0;224.0;1306.0;media
RS;NOVA BRESCIA;municipio;1223.0;4164.0;913.0;2316.0;306.0;1804.0;media
RS;ROCA SALES;municipio;1414.0;4212.0;1233.0;3142.0;175.0;986.0;media
RS;TEUTONIA;municipio;1656.0;4577.0;1498.0;3623.0;154.0;882.0;media
RS;FUMICUL TORA DE SANTA CRUZ DO SUL;microrregiao;32568.0;122321.0;23112.0;62687.0;8977.0;53907.0;media
RS;AGUDO;municipio;2503.0;10543.0;565.0;4388.0;870.0;5325.0;media
RS;ARROIO DO TIGRE;municipio;2888.0;10738.0;2065.0;5557.0;774.0;610.0;media
RS;CANCELARIA;municipio;51.0;186.0;14958.0;3111.0;1021.0;6177.0;media
RS;LESTE RIO-GRANOENSE;mesorregiao;;;343360.0;;76679.0;182663.0;media
RS;LITORAL SETENT, RIO GRANDE;microrregiao;14648.0;43991.0;12225.0;27624.0;2267.0;13558.0;media
RS;CAPÃO DA CANOA;municipio;;;302.0;;137.0;251.0;media
RS;OSORIO;municipio;3303.0;2903.0;6317.0;384.0;2293.0;;media
RS;PALMARES;municipio;;;3078.0;;432.0;997.0;media
RS;SANTO ANTONIO DA PATRULHA;municipio;;;16652.0;;4303.0;10320.0;media
RS;TORRES;municipio;;;14578.0;;4309.0;410.0;media
RS;TRAMANDAI;municipio;;;550.0;;141.0;329.0;media
RS;VALE DO JACUI;microrregiao;;;73846.0;;16496.0;39628.0;alta
RS;ARROIO DOS RATOS;municipio;;;901.0;;142.0;376.0;alta
RS;BUTIA;municipio;;;2279.0;;321.0;724.0;alta
RS;CACHOEIRA DO SUL;municipio;;;21509.0;;4110.0;10914.0;alta
RS;CHARQUEADAS;municipio;;;133.0;;32.0;76.0;alta
RS;GENERAL CAMARA;municipio;;;4990.0;;1054.0;2616.0;alta
RS;RIO PARDO;municipio;;;17363.0;;3519.0;8752.0;alta
RS;SÁO JERONIMO;municipio;;;12139.0;;2076.0;5382.0;alta
RS;TAOUARI;municipio;;;8789.0;;3234.0;6786.0;alta
RS;TRIUNFO;municipio;;;5743.0;;2008.0;4002.0;alta
RS;LAGOA DOS PATOS;microrregiao;;;118888.0;;23059.0;59249.0;media
RS;CAMAOUÃ;municipio;;;17830.0;;2076.0;5689.0;media
RS;CANGUÇU;municipio;;;35177.0;;7901.0;19519.0;media
RS;CAPÃO DO LEÃO;municipio;;;2511.0;;323.0;853.0;media
RS;DOM FELICIANO;municipio;;;607.0;;1331.0;694.0;media
RS;PEDRO OSOR(O;municipio;;;179.0;;1317.0;108.0;media
RS;PELO TAS;municipio;;;21150.0;;5036.0;12729.0;media
RS;SÃO LOURENÇO DO SUL;municipio;;;18591.0;;3628.0;9936.0;media
RS;TAPES;municipio;;;8843.0;;1447.0;3721.0;media
RS;LITORAL ORIENTAL LAGOA DOS PATOS;microrregiao;7224.0;24851.0;5960.0;14190.0;1100.0;6575.0;media
RS;MOSTARDAS;municipio;;;4750.0;;841.0;2004.0;media
RS;RIO GRANDE;municipio;;;8223.0;;1761.0;4055.0;media
RS;sÃo JOSE DO NORTE;municipio;;;8140.0;;2385.0;5694.0;media
RS;TAVARES;municipio;;;3738.0;;973.0;2437.0;media
RS;LAGOA MIRIM;microrregiao;;;21914.0;;3930.0;8505.0;alta
RS;ARROIO GRANDE;municipio;;;4396.0;;1013.0;1949.0;alta
RS;HERVAL;municipio;;;4739.0;;1095.0;2434.0;alta
RS;JAGUARÂO;municipio;;;4064.0;;635.0;1487.0;alta
RS;SANTA VITORIA;municipio;;;8115.0;;1187.0;2635.0;alta
RS;ALTO CAMAOUÃ;microrregiao;;;59870.0;;15009.0;33467.0;media
RS;CAÇAPA V A;municipio;;;8852.0;;2907.0;6335.0;media
RS;ENCRUZILHADA DO SUL;municipio;;;15906.0;;3593.0;8679.0;media
RS;LAVRAS DO SUL;municipio;;;3947.0;;703.0;1715.0;media
RS;PINHEIRO MACHADO;municipio;;;5899.0;;1243.0;2879.0;media
RS;PIRATINI;municipio;;;10318.0;;2943.0;6045.0;media
