_uf;_label;_level;estab_proprietario;area_ha_proprietario;estab_arrendatario;area_ha_arrendatario;estab_parceiro;area_ha_parceiro;estab_ocupante;area_ha_ocupante;confianca
PR;CAMPO MOURÃO;microrregiao;1491.0;142684.0;301.0;10508.0;568.0;196.0;1654.0;;media
PR;ENGENHEIRO BEL TRÂO;microrregiao;;688.0;32255.0;211.0;;324.0;4247.0;29.0;media
PR;FENIX;microrregiao;;329.0;16991.0;166.0;;99.0;1220.0;72.0;media
PR;GOIO-ERE;microrregiao;;587.0;88138.0;691.0;;236.0;2908.0;197.0;media
PR;IRETAMA;microrregiao;;1216.0;43900.0;130.0;;1267.0;6943.0;289.0;media
PR;JANIOPOLIS;microrregiao;;697.0;25088.0;309.0;;236.0;2603.0;108.0;media
PR;JURANOA;microrregiao;496.0;252.0;4023.0;20.0;252.0;35.0;374.0;;media
PR;MAMBORE;microrregiao;;883.0;60050.0;373.0;;32.0;1973.0;54.0;media
PR;MARILUZ;microrregiao;343.0;39623.0;131.0;2296.0;36.0;368.0;254.0;;media
PR;MOREIRA SALES;microrregiao;;978.0;23186.0;105.0;;542.0;3882.0;113.0;media
PR;NOVA CANTU;microrregiao;;741.0;35157.0;552.0;;209.0;1834.0;275.0;media
PR;PEABIRU;microrregiao;;61.0;38840.0;234.0;;;1472.0;46.0;media
PR;QUINTA;microrregiao;;211.0;29943.0;60.0;;92.0;1440.0;14.0;media
PR;RONCADOR;microrregiao;;1176.0;54162.0;263.0;;933.0;7877.0;595.0;media
PR;UBIRATÃ;microrregiao;;1562.0;49099.0;622.0;;211.0;2475.0;310.0;media
PR;PITANGA;mesorregiao;;11226.0;521397.0;3082.0;;2445.0;1873.0;3274.0;media
PR;ALTAMIRA DO PARANA;microrregiao;;638.0;34272.0;324.0;;251.0;1270.0;83.0;media
PR;MANOEL RIBAS;microrregiao;;1.0;;;;;;;media
PR;PALMITAL;microrregiao;;1893.0;121622.0;664.0;;545.0;4098.0;576.0;media
PR;PITANGA;microrregiao;;7633.0;314279.0;920.0;;1594.0;12675.0;2325.0;media
PR;EXTREMO OESTE PARANAENSE;mesorregiao;;51438.0;1586822.0;4888.0;;9505.0;112173.0;4244.0;media
PR;ASSIS CHATEAUBRIAND;microrregiao;;;;;;;;;media
PR;BOA VISTA DA APARECIDA;microrregiao;;1135.0;18847.0;483.0;;99.0;932.0;1.0;media
PR;BRAGANEY;microrregiao;;;;;;;;;media
PR;CAFELANOIA;microrregiao;;606.0;22591.0;64.0;;49.0;1165.0;40.0;media
PR;CAPITÃO LEONIDAS MARQUES;microrregiao;;1858.0;32055.0;106.0;;633.0;4168.0;182.0;media
PR;CASCAVEL;microrregiao;;3266.0;199359.0;535.0;;426.0;6694.0;375.0;media
PR;CATANDUVAS;microrregiao;;;;;;;;;media
PR;CEU AZUL;microrregiao;;751.0;2711.0;32.0;;174.0;2486.0;88.0;media
PR;CORBELIA;microrregiao;;290.0;53685.0;155.0;;558.0;7299.0;165.0;media
PR;FORMOSA;microrregiao;;1381.0;24585.0;230.0;;721.0;5990.0;145.0;media
PR;FOZ DO;microrregiao;;923.0;15821.0;6.0;;;212.0;282.0;media
PR;GUAIRA;microrregiao;64.0;34490.0;204.0;3363.0;583.0;100.0;615.0;;media
PR;GUARANIAÇU;microrregiao;;2748.0;157339.0;140.0;;1318.0;10630.0;341.0;media
PR;JESUITAS;microrregiao;1029.0;16468.0;123.0;1130.0;6387.0;30.0;166.0;;media
PR;MARECHAL CANDIDO RONDON s;microrregiao;;5015.0;98899.0;117.0;;227.0;3932.0;98.0;media
PR;MATELANDIA;microrregiao;;1786.0;68310.0;70.0;;722.0;11225.0;199.0;media
PR;MEDIANEIRA;microrregiao;;2149.0;41798.0;64.0;;91.0;1183.0;94.0;media
PR;MISSAL;microrregiao;;1336.0;23220.0;75.0;;95.0;858.0;52.0;media
PR;NOVA AURORA;microrregiao;;1288.0;38184.0;259.0;;136.0;1141.0;105.0;media
PR;NOVA SANTA ROSA;microrregiao;;1118.0;17632.0;36.0;;67.0;526.0;69.0;media
PR;PALOTINA;microrregiao;;;;;;;;;media
PR;SANTA HELENA;microrregiao;;2620.0;54482.0;190.0;;294.0;792.0;66.0;media
PR;SANTA TEREZINHA DE ITAIPU;microrregiao;509.0;21175.0;62.0;1082.0;11.0;98.0;47.0;270.0;media
PR;SÃO MIGUEL DO IGUAÇU;microrregiao;;2440.0;69230.0;198.0;;84.0;1822.0;226.0;media
PR;TERRA ROXA;microrregiao;;1732.0;65412.0;240.0;;425.0;7530.0;138.0;media
PR;TOLEDO;microrregiao;;4719.0;156177.0;457.0;;523.0;10578.0;237.0;media
PR;TRES BARRAS DO PARANA;microrregiao;;1518.0;36816.0;45.0;;614.0;4102.0;434.0;media
PR;TUPÂSSI;microrregiao;;1033.0;21295.0;10.0;;159.0;2205.0;42.0;media
PR;VERA CRUZ DO OESTE;municipio;703.0;27750.0;90.0;993.0;3294.0;50.0;352.0;;media
PR;SUDOESTE PARANAENSE;microrregiao;40697.0;917037.0;4044.0;42352.0;63511.0;5144.0;39027.0;;alta
PR;AMPERE;municipio;1322.0;24499.0;260.0;2035.0;895.0;130.0;836.0;;alta
PR;BARRACÃO;municipio;1658.0;30855.0;42.0;377.0;3367.0;240.0;1893.0;;alta
PR;CAPANEMA;municipio;2234.0;31861.0;224.0;1963.0;3297.0;144.0;773.0;;alta
PR;CHOP INZINHO;municipio;2874.0;83102.0;365.0;4686.0;4154.0;529.0;3756.0;;alta
PR;CORONEL VIVIDA;municipio;2054.0;55088.0;194.0;1945.0;2701.0;323.0;2716.0;;alta
PR;DOIS VIZINHOS;municipio;2982.0;61269.0;98.0;974.0;4779.0;389.0;2644.0;;alta
PR;ENEAS MARQUES;municipio;1443.0;29885.0;139.0;1245.0;2210.0;239.0;2179.0;;alta
PR;FRANCISCO BEL TRÂO;municipio;2483.0;55901.0;240.0;3005.0;2716.0;231.0;2367.0;;alta
PR;ITAPEJARA D'OESTE;municipio;990.0;20352.0;101.0;1144.0;1084.0;115.0;994.0;;alta
PR;MARIOPOLIS;municipio;545.0;19824.0;83.0;1793.0;;30.0;485.0;;alta
PR;MARMELEIRO;municipio;1552.0;38402.0;83.0;1375.0;2278.0;110.0;1064.0;;alta
PR;NOVA PRATA DO IGUAÇU;municipio;1432.0;29884.0;110.0;720.0;2774.0;257.0;996.0;;alta
PR;PATO BRANCO;municipio;1917.0;60933.0;223.0;3500.0;1718.0;182.0;2059.0;;alta
PR;PEROLA D' OESTE;municipio;1574.0;24643.0;63.0;562.0;3817.0;181.0;345.0;;alta
PR;PLANALTO;municipio;1809.0;25653.0;201.0;1632.0;3388.0;125.0;653.0;;alta
PR;PRANCHITA;municipio;891.0;21119.0;98.0;1089.0;2183.0;53.0;542.0;;alta
PR;REALEZA;municipio;1270.0;29632.0;160.0;282.0;1855.0;117.0;1032.0;;alta
PR;RENASCENÇA;municipio;608.0;36766.0;19.0;409.0;1336.0;120.0;1297.0;;alta
PR;SALGADO FILHO;municipio;1678.0;36380.0;36.0;473.0;6342.0;256.0;2215.0;;alta
PR;SAL TO DO LONTRA;municipio;1588.0;28977.0;216.0;1224.0;2693.0;230.0;1238.0;;alta
PR;SANTA IZABEL DO OESTE;municipio;1344.0;25642.0;246.0;2219.0;482.0;119.0;1005.0;;alta
PR;SANTO ANTONIO DO SUDOESTE;municipio;1910.0;34204.0;114.0;1413.0;3810.0;266.0;2409.0;;alta
PR;SÃO JOÂO;municipio;1532.0;32063.0;162.0;1642.0;1297.0;252.0;1302.0;;alta
PR;SÂO JORGE O' OESTE;municipio;1210.0;30020.0;286.0;1731.0;1015.0;167.0;988.0;;alta
PR;VERE;municipio;1183.0;25721.0;174.0;1650.0;1604.0;251.0;1618.0;;alta
PR;VITORINO;municipio;614.0;24350.0;107.0;2251.0;703.0;88.0;609.0;;alta
PR;CAMPOS DE GUARAPUAVA;microrregiao;14787.0;1183186.0;3727.0;60985.0;26310.0;4444.0;52582.0;;media
PR;CANTAGALO;municipio;2002.0;120256.0;744.0;8919.0;2462.0;455.0;4715.0;;media
PR;GUARAPUAVA;municipio;3698.0;383033.0;976.0;28064.0;8652.0;114.0;15668.0;;media
PR;INACIO MARTINS;municipio;432.0;96105.0;86.0;971.0;77.0;176.0;3214.0;;media
PR;LARANJEIRAS DO SUL;municipio;3688.0;217343.0;1000.0;12813.0;6526.0;78.0;9714.0;;media
PR;PINHÃO;municipio;1984.0;211788.0;565.0;6782.0;4769.0;1242.0;15719.0;;media
PR;QUEDAS DO IGUAÇU;municipio;1971.0;85505.0;146.0;1480.0;3770.0;112.0;928.0;;media
PR;TURVO;municipio;1012.0;69152.0;210.0;1953.0;52.0;267.0;2621.0;;media
PR;NORTE PARANAENSE;mesorregiao;83456.0;4489018.0;13609.0;275869.0;314430.0;7804.0;88506.0;;media
PR;NORTE VELHO DE JACAREZINHO, B;microrregiao;8358.0;580643.0;2378.0;50159.0;33306.0;924.0;11356.0;;media
PR;ABATIA;municipio;418.0;13164.0;185.0;2585.0;2082.0;40.0;918.0;;media
PR;ANDIRA;municipio;399.0;17379.0;127.0;3566.0;285.0;;21.0;;media
PR;BANDEIRANTES;municipio;806.0;30926.0;439.0;5181.0;4179.0;47.0;321.0;;media
PR;BARRA DO JACARE;municipio;297.0;8600.0;37.0;461.0;1611.0;24.0;182.0;;media
PR;CAMBARA;municipio;636.0;26252.0;162.0;2970.0;808.0;42.0;711.0;;media
PR;CONGONHINHAS;municipio;486.0;47986.0;165.0;3600.0;1319.0;123.0;1336.0;;media
PR;CORNELIO PROCOPIO;municipio;467.0;52789.0;82.0;2266.0;2856.0;50.0;770.0;;media
PR;ITAMBARACA;municipio;375.0;15131.0;125.0;3229.0;262.0;10.0;103.0;;media
PR;JACAREZ I NHO;municipio;494.0;51839.0;105.0;1908.0;2359.0;46.0;879.0;;media
PR;JUNDIAI DO SUL;municipio;152.0;32659.0;35.0;733.0;349.0;18.0;308.0;;media
PR;LEOPOLIS;municipio;274.0;24683.0;60.0;4592.0;2165.0;32.0;825.0;;media
PR;NOVA AMERICA DA COLINA;municipio;186.0;10540.0;83.0;903.0;885.0;18.0;260.0;;media
PR;NOVA FATIMA;municipio;131.0;22724.0;43.0;1530.0;351.0;32.0;426.0;;media
PR;RIBEIRÃO CLARO;municipio;555.0;46537.0;31.0;894.0;2265.0;78.0;830.0;;media
PR;RIBEIRÃO DO PINHAL;municipio;429.0;33234.0;52.0;998.0;210.0;2577.0;273.0;;media
PR;SANTA AME LIA;municipio;226.0;6705.0;79.0;898.0;426.0;;348.0;;media
PR;SANTA MARIANA;municipio;374.0;34901.0;181.0;5222.0;1836.0;34.0;472.0;;media
PR;SANTO ANTONIO DA PLAT INA;municipio;1102.0;60405.0;215.0;2722.0;6048.0;198.0;2058.0;;media
PR;ALGODOEIRA DE ASSAI;microrregiao;3376.0;164147.0;;1422.0;;1510.0;14806.0;396.0;alta
PR;ASSAI;municipio;742.0;28284.0;;255.0;;501.0;5338.0;75.0;alta
PR;JATAIZINHO;municipio;253.0;14934.0;;17.0;;133.0;1629.0;39.0;alta
PR;RANCHO ALEGRE;municipio;196.0;11172.0;;83.0;;24.0;418.0;11.0;alta
PR;SANTA CECILIA DO PAVÃO;municipio;374.0;10531.0;;97.0;;235.0;2697.0;;alta
PR;SÃO JERONIMO DA SERRA;municipio;1031.0;63931.0;;640.0;;395.0;2644.0;205.0;alta
PR;SÃO SEBASTIÃO DA AMOREIRA;municipio;284.0;18021.0;;116.0;;140.0;1294.0;;alta
PR;URAI;municipio;496.0;17272.0;;214.0;;82.0;785.0;49.0;alta
PR;NORTE NOVO DE LONDRINA;microrregiao;13561.0;830957.0;;2474.0;;2522.0;40890.0;1073.0;alta
PR;ALVORADA DO SUL;municipio;404.0;28335.0;;85.0;;83.0;2210.0;12.0;alta
PR;ARAPONGAS;municipio;861.0;27006.0;;133.0;;176.0;2906.0;100.0;alta
PR;AS TORGA;municipio;767.0;35587.0;;156.0;;76.0;859.0;27.0;alta
PR;BELA VISTA DO PARAISO;municipio;309.0;22561.0;;77.0;;10.0;259.0;10.0;alta
PR;CAFEARA;municipio;152.0;16182.0;;24.0;;80.0;1537.0;20.0;alta
PR;CAMBE;municipio;748.0;37289.0;;105.0;;33.0;1092.0;20.0;alta
PR;CENTENARIO DO SUL;municipio;402.0;32060.0;;76.0;;107.0;1382.0;32.0;alta
PR;COLORADO;municipio;506.0;34508.0;;43.0;;79.0;1130.0;20.0;alta
PR;FLORESTOPOLIS;municipio;121.0;21072.0;;18.0;;;70.0;;alta
PR;FLORIDA;municipio;85.0;6685.0;;21.0;;12.0;155.0;;alta
PR;GUARACI;municipio;222.0;18455.0;;50.0;;28.0;268.0;;alta
PR;IBIPORÃ;municipio;470.0;19008.0;;86.0;;286.0;3718.0;26.0;alta
PR;IGUARAÇU;municipio;310.0;22692.0;;58.0;;82.0;1432.0;37.0;alta
PR;I T AGUAJE;municipio;212.0;17332.0;;38.0;;45.0;803.0;18.0;alta
PR;JAGUAPITÂ;municipio;415.0;45308.0;;47.0;;83.0;2501.0;18.0;alta
PR;LOBATO;municipio;221.0;18147.0;;74.0;;12.0;147.0;12.0;alta
PR;LONDRINA;municipio;2702.0;163720.0;;403.0;;629.0;8865.0;417.0;alta
PR;LUPIONOPOLIS;municipio;195.0;11651.0;;41.0;;22.0;107.0;19.0;alta
PR;MIRASELVA;municipio;220.0;20834.0;;20.0;;60.0;1182.0;;alta
PR;MUNHOZ DE MELO;municipio;355.0;11185.0;;101.0;;27.0;460.0;24.0;alta
PR;NOSSA SENHORA DAS GRAÇAS;municipio;264.0;15805.0;;45.0;;80.0;914.0;12.0;alta
PR;PORECATU;municipio;106.0;23495.0;;25.0;;;117.0;23.0;alta
PR;PRIMEIRO DE MAIO;municipio;686.0;26074.0;;141.0;;75.0;777.0;87.0;alta
PR;ROLANDIA;municipio;1035.0;42719.0;;160.0;;170.0;4233.0;23.0;alta
PR;SABAUOIA;municipio;422.0;15444.0;;78.0;;89.0;906.0;36.0;alta
PR;SANTA FE;municipio;393.0;25149.0;;101.0;;;164.0;;alta
PR;SANTA INES;municipio;84.0;11640.0;;35.0;;29.0;452.0;;alta
PR;SANTO INACIO;municipio;225.0;20314.0;;183.0;;10.0;100.0;22.0;alta
PR;SERTANOPOLIS;municipio;669.0;40688.0;;50.0;;128.0;2130.0;19.0;alta
PR;NORTE NOVO DE MARINGA;microrregiao;7014.0;280834.0;;1185.0;;1389.0;20340.0;318.0;media
PR;ATALAIA;municipio;261.0;9664.0;;115.0;;59.0;585.0;;media
PR;DOUTOR CAMARGO;municipio;505.0;7426.0;;35.0;;196.0;2009.0;33.0;media
PR;FLORA(;municipio;290.0;14792.0;;19.0;;95.0;1242.0;16.0;media
PR;FLORESTA;municipio;316.0;12973.0;;41.0;;43.0;906.0;10.0;media
PR;ITAMBE;municipio;330.0;20088.0;;48.0;;21.0;239.0;;media
PR;IVATUBA;municipio;172.0;9712.0;;25.0;;;;10.0;media
PR;MANDAGUAÇU;municipio;539.0;22960.0;;85.0;;16.0;375.0;21.0;media
PR;MANDAGUAR I;municipio;701.0;25832.0;;94.0;;281.0;2906.0;40.0;media
PR;MARIALVA;municipio;922.0;37079.0;;199.0;;134.0;1883.0;39.0;media
PR;MARINGA;municipio;1011.0;32599.0;;195.0;;139.0;2834.0;49.0;media
PR;OURIZONA;municipio;295.0;14647.0;;70.0;;33.0;499.0;;media
PR;PAICANDU;municipio;425.0;12010.0;;108.0;;73.0;1375.0;;media
PR;SÃO CARLOS DO IVAI;municipio;314.0;18574.0;;78.0;;61.0;897.0;42.0;media
PR;SÂO JORGE DO IVAI;municipio;579.0;27352.0;;12.0;;124.0;3223.0;17.0;media
PR;SARANDI;municipio;235.0;6761.0;;52.0;;40.0;388.0;15.0;media
PR;UNI FLOR;municipio;119.0;8356.0;;;;74.0;971.0;;media
PR;NORTE NOVISSIMO DE PARANAVAI;microrregiao;;10448.0;892057.0;;40568.0;;3522.0;39385.0;media
PR;ALTO PARANA;municipio;;686.0;38424.0;;514.0;;207.0;2535.0;media
PR;AMAPORÂ;municipio;;213.0;34666.0;;2014.0;;31.0;549.0;media
PR;CRUZEIRO DO SUL;municipio;;284.0;23399.0;;1125.0;;42.0;525.0;media
PR;DIAMANTE DO NORTE;municipio;;255.0;17631.0;;24.0;;223.0;1309.0;media
PR;GUAIRAÇA;municipio;;328.0;45985.0;;92.0;;63.0;716.0;media
PR;(NAJA;municipio;;115.0;17330.0;;497.0;;10.0;138.0;media
PR;ITAUNA DO SUL;municipio;;231.0;11491.0;;230.0;;168.0;1244.0;media
PR;JARDIM OLINDA;municipio;;23.0;13082.0;;410.0;;13.0;170.0;media
PR;LOANDA;municipio;;675.0;65634.0;;2536.0;;167.0;1674.0;media
PR;MARILENA;municipio;;448.0;18251.0;;219.0;;280.0;1854.0;media
PR;MIRAOOR;municipio;;107.0;18666.0;;2220.0;;37.0;276.0;media
PR;NOVA ALIANÇA DO IVA(;municipio;;100.0;11408.0;;405.0;;;12.0;media
PR;NOVA ESPERANÇA;municipio;;705.0;31019.0;;1586.0;;580.0;6483.0;media
PR;NOVA LONDRINA;municipio;;261.0;27216.0;;1077.0;;3.0;1338.0;media
PR;PARAISO DO NORTE;municipio;;284.0;17795.0;;1721.0;;22.0;348.0;media
PR;PARANACITY;municipio;;302.0;30318.0;;2406.0;;33.0;472.0;media
PR;PARANAPOEMA;municipio;;26.0;11979.0;;702.0;;74.0;3732.0;media
PR;PARANAVAI;municipio;;1113.0;105795.0;;398.0;;236.0;3100.0;media
PR;PLANALTINA DO PARANA;municipio;;315.0;31671.0;;673.0;;94.0;747.0;media
PR;PORTO RICO;municipio;;216.0;13320.0;;71.0;;101.0;1004.0;media
PR;PRESIDENTE CASTELO BRANCO;municipio;;147.0;9897.0;;1357.0;;121.0;3183.0;media
PR;QUERENCIA;municipio;;359.0;67545.0;;8227.0;;20.0;275.0;media
PR;SANTA CRUZ DE MONTE CASTELO;municipio;;467.0;40599.0;;645.0;;185.0;1946.0;media
PR;SANTA ISABEL;municipio;;931.0;53715.0;;3045.0;;213.0;1717.0;media
PR;SANTO ANTONIO DO CAIUA;municipio;;169.0;20873.0;;672.0;;33.0;225.0;media
PR;SÃO JOÃO DO CAIUA;municipio;;218.0;26703.0;;723.0;;61.0;554.0;media
PR;SÃO PEDRO DO PARANA;municipio;;205.0;13985.0;;226.0;;94.0;933.0;media
PR;TAMBOARA;municipio;;450.0;15541.0;;604.0;;45.0;429.0;media
PR;TERRA RICA;municipio;;815.0;58103.0;;335.0;;253.0;1881.0;media
PR;NORTE NOVO DE APUCARANA;microrregiao;;16395.0;593537.0;;26503.0;;8515.0;70774.0;media
PR;APUCARANA;municipio;;1244.0;42204.0;;1905.0;;324.0;4013.0;media
PR;BOM SUCESSO;municipio;;299.0;29892.0;;1028.0;;85.0;1426.0;media
PR;BORRAZOPOLIS;municipio;;743.0;25948.0;;779.0;;570.0;4892.0;media
PR;CALIFORNIA;municipio;;478.0;11133.0;;242.0;;268.0;2395.0;media
PR;CAMBIRA;municipio;;777.0;26322.0;;811.0;;305.0;2936.0;media
PR;FAXINAL;municipio;;1172.0;84569.0;;4059.0;;521.0;4810.0;media
PR;GRANDES RIOS;municipio;;2123.0;85839.0;;1327.0;;1148.0;7416.0;media
PR;IVAIPORÃ;municipio;;3163.0;62976.0;;4721.0;;1597.0;11125.0;media
PR;JANDAIA DO SUL;municipio;;580.0;14765.0;;767.0;;168.0;1718.0;media
PR;JARDIM ALEGRE;municipio;;1275.0;42547.0;;2456.0;;805.0;6407.0;media
PR;KALORE;municipio;;444.0;12006.0;;1096.0;;396.0;3612.0;media
PR;LUNAROELL I;municipio;;520.0;13750.0;;188.0;;363.0;3024.0;media
PR;MARI LANDIA;municipio;;983.0;47390.0;;826.0;;411.0;3967.0;media
PR;MARUMBI;municipio;;275.0;17455.0;;1208.0;;90.0;745.0;media
PR;RIO BOM;municipio;;362.0;15300.0;;65.0;;264.0;1848.0;media
PR;SÃO JOÃO;municipio;;1558.0;30136.0;;2805.0;;135.0;8676.0;media
PR;SÃO PEDRO DO IVAI;municipio;;399.0;31297.0;;211.0;;65.0;1756.0;media
PR;NORTE NOVISSIMO DE UMUARAMA;microrregiao;;24306.0;1146839.0;;33442.0;;10497.0;94927.0;media
PR;ALTONIA;municipio;;1966.0;32795.0;;1059.0;;1620.0;13386.0;media
PR;ALTO PIQUIRI;municipio;;808.0;60230.0;;8617.0;;86.0;792.0;media
PR;CIANORTE;municipio;;2424.0;85374.0;;950.0;;129.0;2136.0;media
PR;CIDADE GAUCHA;municipio;;298.0;36437.0;;601.0;;54.0;430.0;media
PR;CRUZEIRO DO OESTE;municipio;;958.0;66637.0;;1746.0;;401.0;3693.0;media
PR;OOURAOINA;municipio;;582.0;36431.0;;209.0;;505.0;4043.0;media
PR;FRANCISCO ALVES;municipio;;994.0;23346.0;;1177.0;;302.0;2456.0;media
PR;GUAPOREMA;municipio;;208.0;18525.0;;568.0;;34.0;295.0;media
RJ;TOTAIS;total;62839.0;2869013.0;4231.0;208059.0;70526.0;12207.0;116549.0;;alta
RJ;NORTE FLUMINENSE;mesorregiao;26729.0;1164185.0;795.0;26302.0;28078.0;1201.0;16712.0;;alta
RJ;ITAPFRUNA;microrregiao;4324.0;261381.0;127.0;6820.0;4477.0;117.0;2080.0;;alta
RJ;BOM JESUS;municipio;872.0;733.0;17.0;649.0;38.0;339.0;370.0;;alta
RJ;ITAPERUNA;municipio;605.0;102341.0;51.0;2962.0;573.0;27.0;513.0;;alta
RJ;LAJE;municipio;414.0;22490.0;15.0;309.0;329.0;10.0;154.0;;alta
RJ;NATIVIDADE;municipio;1036.0;54796.0;18.0;1401.0;22.0;37.0;651.0;;alta
RJ;PORC I UNCULA;municipio;397.0;23019.0;26.0;1498.0;3213.0;38.0;390.0;;alta
RJ;MIRACEMA;microrregiao;3442.0;150864.0;200.0;5076.0;7352.0;152.0;4629.0;;alta
RJ;CAMBUCI;municipio;1388.0;70685.0;79.0;1542.0;1392.0;51.0;2353.0;;alta
RJ;MIRACEMA;municipio;429.0;25093.0;19.0;1119.0;2746.0;44.0;925.0;;alta
RJ;SANTO ANTONIO DE PAOUA;municipio;1625.0;55085.0;102.0;2414.0;3213.0;57.0;1350.0;;alta
RJ;AÇUCARE l RA DE CAMPOS;microrregiao;18963.0;751939.0;468.0;14404.0;16248.0;932.0;10002.0;;alta
RJ;CAMPOS;municipio;10259.0;350415.0;207.0;8464.0;3467.0;358.0;1710.0;;alta
RJ;CONCE I ÇÂO DE MACABU;municipio;242.0;33357.0;33.0;1298.0;41.0;30.0;923.0;;alta
RJ;MACAE;municipio;1705.0;168387.0;67.0;2602.0;4406.0;196.0;4715.0;;alta
RJ;SÃO FIDELIS;municipio;1665.0;83630.0;97.0;1471.0;5222.0;219.0;2103.0;;alta
RJ;SÂO JOÃO DA BARRA;municipio;5092.0;148.0;64.0;567.0;3.0;;;;alta
RJ;CENTRO-LESTE FLUMINENSE;mesorregiao;17432.0;816128.0;1537.0;79319.0;32281.0;3292.0;31097.0;;alta
RJ;CANTAGALO;municipio;788.0;59910.0;80.0;4691.0;495.0;37.0;1907.0;;alta
RJ;CARMO;municipio;455.0;28723.0;51.0;2635.0;364.0;24.0;511.0;;alta
RJ;DUAS BARRAS;municipio;371.0;28463.0;42.0;995.0;712.0;24.0;404.0;;alta
RJ;ITAOCARA;municipio;1150.0;34630.0;134.0;2028.0;2498.0;67.0;669.0;;alta
RJ;SUMIDOURO;municipio;817.0;25351.0;103.0;1893.0;2397.0;100.0;1492.0;;alta
RJ;CORDEIRO;microrregiao;3293.0;199403.0;200.0;9907.0;2999.0;839.0;7427.0;;alta
RJ;BOM JARDIM;municipio;1104.0;33627.0;40.0;645.0;915.0;34.0;586.0;;alta
RJ;CORDEIRO;municipio;1712.0;15776.0;15.0;1229.0;;;175.0;;alta
RJ;SANTA MARIA MADALENA;municipio;1798.0;67052.0;63.0;3676.0;492.0;238.0;2504.0;;alta
RJ;SÃO SEBASTIÃO;municipio;672.0;33516.0;58.0;2909.0;138.0;13.0;422.0;;alta
RJ;TRAJANO DE MORAIS;municipio;547.0;49430.0;24.0;1446.0;1452.0;549.0;3739.0;;alta
RJ;SERRANA FLUMINENSE;microrregiao;3719.0;108980.0;520.0;52592.0;13763.0;642.0;6299.0;;alta
RJ;NOVA FRIBURGO;municipio;1589.0;41425.0;143.0;2480.0;9605.0;158.0;3225.0;;alta
RJ;PETROPOL IS;municipio;1206.0;41493.0;172.0;47109.0;2374.0;264.0;1114.0;;alta
RJ;TERESOPOL IS;municipio;924.0;26061.0;205.0;3002.0;1783.0;220.0;959.0;;alta
RJ;BACIAS DO SÃO JOÃO E MACACU;microrregiao;3387.0;238549.0;177.0;3183.0;7769.0;364.0;3329.0;;alta
RJ;CACHOEIRAS DE MACACU;municipio;1190.0;60950.0;40.0;722.0;4374.0;140.0;1313.0;;alta
RJ;CASIMIRO DE ABREU;municipio;334.0;53670.0;;693.0;395.0;31.0;578.0;;alta
RJ;RIO BONITO;municipio;830.0;39363.0;114.0;1472.0;929.0;97.0;992.0;;alta
RJ;SILVA JARDIM;municipio;1033.0;84564.0;15.0;294.0;2069.0;96.0;444.0;;alta
RJ;CABO FRIO;microrregiao;3452.0;230.0;1392.0;110.0;1280.0;1195.0;9054.0;;alta
RJ;ARARUAMA;municipio;1403.0;33067.0;61.0;374.0;931.0;104.0;715.0;;alta
RJ;CABO FRIO;municipio;233.0;24821.0;;;12.0;694.0;6974.0;;alta
RO;TOTAIS;total;47033.0;4888806.0;683.0;26246.0;9276.0;126203.0;22623.0;991390.0;alta
RO;PORTO VELHO;mesorregiao;722.0;959029.0;166.0;3671.0;101.0;1456.0;7256.0;586645.0;alta
RO;PORTO VELHO;microrregiao;722.0;959029.0;166.0;3671.0;101.0;1456.0;7256.0;586645.0;alta
RO;COSTA MARQUES;municipio;3892.0;376007.0;132.0;960.0;96.0;940.0;389.0;560.0;alta
RO;GUAJARA-M;municipio;790.0;163825.0;;290.0;2.0;200.0;928.0;115015.0;alta
RO;PORlO VELHO;municipio;3040.0;419196.0;33.0;420.0;3.0;315.0;5939.0;466069.0;alta
RO;LESTE DE RONDONIA;mesorregiao;39311.0;3929777.0;517.0;22574.0;9175.0;124746.0;15367.0;404745.0;alta
RO;JI-PARANA;microrregiao;30119.0;2370916.0;74.0;18168.0;8351.0;12976.0;378278.0;;alta
RO;ARIOUEMES;municipio;5108.0;682745.0;98.0;5695.0;1503.0;31493.0;3889.0;195467.0;alta
RO;CACOAL;municipio;3819.0;276522.0;147.0;1070.0;3044.0;19880.0;1059.0;12532.0;alta
RO;JARU;municipio;3938.0;320789.0;50.0;1672.0;889.0;9587.0;923.0;71003.0;alta
RO;JI-PARANA;municipio;3448.0;208705.0;74.0;1678.0;265.0;2823.0;1507.0;27290.0;alta
RO;OURO PRETO DO OESTE;municipio;366617.0;151.0;1821.0;1355.0;11412.0;2638.0;29770.0;;alta
RO;PRESIDENTE MEDICI;municipio;4940.0;250513.0;309.0;3782.0;644.0;578.0;1342.0;13324.0;alta
RO;ROLIM DE MOURA;municipio;3835.0;265021.0;245.0;2446.0;651.0;896.0;1618.0;28889.0;alta
RO;VILHENA;microrregiao;4915.0;1082880.0;104.0;11.0;6122.0;544.0;12427.0;;alta
RO;ESPIGÃO D' OESTE;municipio;1550.0;229076.0;30.0;1015.0;78.0;639.0;179.0;5123.0;alta
RO;PIMENTA BUENO;municipio;2826.0;423550.0;71.0;882.0;415.0;4523.0;334.0;4762.0;alta
RO;VILHENA;municipio;539.0;430252.0;3.0;113.0;7.0;960.0;31.0;2542.0;alta
